x,y,m
-178,194,2.0
229,7,2.0
69,128,1.0
-228,81,-1.0
200,133,2.0
-119,302,-1.0
-234,48,-1.0
-55,141,1.0
-5,-3,1.0
13,11,-1.0
-15,262,-1.0
112,228,2.0
-39,102,-1.0
13,1,1.0
32,155,1.0
-17,148,1.0
26,4,-1.0
104,238,-1.0
9,43,1.0
-99,285,-1.0
-51,34,1.0
75,139,1.0
-28,23,-1.0
-96,169,1.0
6,13,-1.0
11,27,-1.0
16,97,1.0
-7,4,1.0
-116,244,-1.0
53,10,1.0
13,17,-1.0
0,0,-1.0
0,201,1.0
12,7,-1.0
0,0,1.0
9,112,1.0
227,118,2.0
11,23,-1.0
12,8,-1.0
-1,137,1.0
9,8,1.0
-71,139,1.0
-20,134,1.0
-67,28,1.0
-131,159,-1.0
202,154,-1.0
15,10,1.0
-172,202,-1.0
0,0,-1.0
-235,-5,-1.0
44,110,-1.0
-2,7,-1.0
-58,126,-1.0
-131,225,-1.0
38,57,-1.0
1,18,1.0
5,22,1.0
158,11,-1.0
-6,25,-1.0
7,11,1.0
-11,5,-1.0
1,190,-1.0
-18,12,1.0
228,-9,-1.0
5,53,-1.0
0,267,2.0
-47,286,-1.0
0,0,1.0
7,10,1.0
1,58,1.0
238,22,-1.0
-85,170,-1.0
15,0,1.0
4,52,-1.0
-223,-21,-1.0
0,0,1.0
13,26,-1.0
-1,-4,1.0
137,127,-1.0
150,210,2.0
235,-7,-1.0
15,124,1.0
21,10,1.0
-118,231,-1.0
-33,71,1.0
-151,193,-1.0
-10,9,-1.0
105,237,-1.0
-29,17,1.0
-165,197,-1.0
22,8,-1.0
13,145,1.0
-4,-5,1.0
66,255,2.0
-58,13,1.0
-55,56,-1.0
123,-5,1.0
148,215,2.0
96,89,-1.0
-148,199,2.0
-232,-13,-1.0
0,0,-1.0
0,0,1.0
-229,-16,2.0
-10,4,1.0
2,127,-1.0
13,4,1.0
-229,79,-1.0
-104,258,2.0
150,215,-1.0
62,262,-1.0
6,52,-1.0
0,0,-1.0
39,247,-1.0
168,195,-1.0
-11,15,1.0
33,279,-1.0
-13,106,1.0
-115,135,-1.0
-126,62,1.0
31,130,-1.0
-26,25,-1.0
-18,35,-1.0
179,220,2.0
168,194,2.0
-11,38,-1.0
-12,167,1.0
-13,26,1.0
22,109,-1.0
42,147,-1.0
-20,3,1.0
-2,95,1.0
-2,110,1.0
29,27,1.0
-23,13,1.0
-1,45,-1.0
0,0,1.0
-34,27,1.0
44,205,1.0
11,27,1.0
-146,226,-1.0
-7,43,1.0
151,222,-1.0
-21,25,1.0
-87,50,1.0
-26,55,-1.0
0,0,1.0
6,98,-1.0
-1,116,-1.0
-17,73,-1.0
-32,41,-1.0
-26,25,-1.0
4,46,1.0
26,20,1.0
42,26,1.0
26,31,1.0
23,21,1.0
-12,13,1.0
-5,96,-1.0
-25,130,-1.0
21,38,-1.0
11,22,1.0
200,168,-1.0
-18,101,-1.0
225,110,2.0
2,74,-1.0
217,130,-1.0
49,22,-1.0
-5,26,1.0
-151,78,1.0
-40,16,-1.0
-23,96,-1.0
-7,137,-1.0
18,18,1.0
17,27,1.0
100,159,-1.0
-138,231,-1.0
-26,20,1.0
26,18,-1.0
-183,185,-1.0
-33,71,1.0
-29,28,-1.0
-1,23,-1.0
-74,97,1.0
-9,25,1.0
-232,31,2.0
31,52,-1.0
20,15,1.0
-1,111,-1.0
-67,0,-1.0
6,47,-1.0
-233,16,-1.0
18,92,-1.0
0,73,1.0
44,27,1.0
-26,20,1.0
32,22,1.0
94,47,-1.0
20,33,-1.0
-2,16,-1.0
107,227,-1.0
-9,10,1.0
-218,120,-1.0
34,78,1.0
-7,98,-1.0
-27,1,-1.0
1,24,1.0
25,-2,-1.0
67,243,2.0
11,-4,-1.0
-75,162,1.0
3,104,-1.0
-10,8,-1.0
-20,94,1.0
-5,3,1.0
43,159,-1.0
49,155,1.0
-233,17,2.0
129,17,-1.0
4,45,-1.0
-2,17,-1.0
-11,15,1.0
76,241,-1.0
-5,-4,-1.0
-229,11,-1.0
0,0,1.0
142,210,2.0
1,6,1.0
102,241,-1.0
-26,246,2.0
-175,188,-1.0
-10,264,-1.0
-87,142,1.0
224,-7,-1.0
-147,205,-1.0
6,219,-1.0
7,0,1.0
4,13,-1.0
17,66,-1.0
-9,3,1.0
1,8,-1.0
-143,218,-1.0
81,247,2.0
5,4,-1.0
12,13,-1.0
12,20,-1.0
-16,266,-1.0
98,52,-1.0
-107,16,1.0
9,11,-1.0
0,0,1.0
17,54,-1.0
11,23,1.0
81,112,-1.0
-124,232,2.0
67,167,-1.0
54,104,1.0
62,168,1.0
-223,2,-1.0
-165,212,2.0
-222,0,-1.0
-6,25,1.0
-91,242,-1.0
-223,55,-1.0
-11,274,-1.0
2,33,-1.0
0,0,1.0
80,170,-1.0
100,243,-1.0
-50,20,-1.0
-120,248,-1.0
4,15,1.0
-1,7,-1.0
0,1,-1.0
12,32,-1.0
130,231,-1.0
2,15,1.0
6,38,-1.0
43,169,1.0
9,8,1.0
18,127,1.0
2,58,-1.0
