x,y,m
5,267,-1.0
234,18,2.0
6,18,1.0
0,12,1.0
141,211,-1.0
-190,179,-1.0
143,230,2.0
-172,202,-1.0
153,225,2.0
-4,69,-1.0
0,48,-1.0
-115,94,1.0
-129,20,1.0
28,26,1.0
-5,11,1.0
-11,10,1.0
50,85,-1.0
17,8,1.0
-6,-3,1.0
-2,8,1.0
-174,235,-1.0
146,207,2.0
194,158,-1.0
-132,236,-1.0
13,49,-1.0
129,212,2.0
-12,13,1.0
-9,142,-1.0
2,10,1.0
-10,6,1.0
131,6,-1.0
83,61,1.0
1,142,-1.0
28,9,1.0
-91,68,-1.0
-78,48,-1.0
9,20,1.0
-74,138,-1.0
-232,92,2.0
-12,-4,1.0
60,30,-1.0
-157,74,1.0
185,177,-1.0
16,252,2.0
-65,252,-1.0
196,169,2.0
224,51,2.0
11,5,-1.0
134,224,-1.0
26,164,1.0
-224,8,2.0
85,141,-1.0
147,47,-1.0
16,85,-1.0
-18,48,-1.0
141,218,-1.0
7,14,-1.0
33,41,1.0
-124,224,-1.0
-229,51,2.0
-9,6,1.0
99,116,1.0
-107,230,-1.0
-74,145,1.0
-150,197,-1.0
-43,248,-1.0
13,77,1.0
5,5,1.0
65,105,1.0
-238,32,-1.0
5,20,1.0
-6,11,1.0
17,27,-1.0
146,195,-1.0
-65,50,-1.0
69,241,2.0
-37,38,-1.0
-32,24,-1.0
43,25,-1.0
216,127,-1.0
227,35,-1.0
-145,218,-1.0
-71,247,2.0
-161,201,2.0
-76,113,1.0
48,99,-1.0
13,11,1.0
153,222,-1.0
-38,101,-1.0
186,183,2.0
-143,204,-1.0
-48,246,2.0
-43,20,-1.0
-22,24,-1.0
-18,16,-1.0
2,40,-1.0
-229,58,-1.0
-124,116,1.0
10,14,1.0
175,10,1.0
9,15,1.0
146,215,-1.0
1,40,-1.0
121,242,-1.0
37,31,-1.0
-1,155,1.0
-18,8,-1.0
4,268,2.0
-23,29,1.0
-76,146,-1.0
66,38,1.0
55,59,-1.0
135,219,2.0
2,6,1.0
163,196,-1.0
54,-2,-1.0
-69,151,-1.0
-83,79,1.0
0,80,1.0
159,197,2.0
223,100,2.0
4,8,1.0
77,253,-1.0
228,8,2.0
12,15,1.0
21,15,1.0
-9,22,1.0
15,258,-1.0
-104,48,1.0
-130,228,-1.0
-6,262,-1.0
185,185,-1.0
235,58,2.0
-162,201,-1.0
-11,280,-1.0
105,237,2.0
-11,12,1.0
232,13,2.0
-228,27,-1.0
158,92,1.0
-29,104,-1.0
119,238,-1.0
230,23,2.0
11,27,-1.0
-2,22,-1.0
-15,22,1.0
-88,278,-1.0
58,153,-1.0
-201,169,-1.0
10,67,-1.0
-16,88,1.0
235,10,-1.0
-21,16,1.0
23,268,-1.0
-130,228,-1.0
163,211,-1.0
-29,148,1.0
-223,2,2.0
121,226,2.0
136,220,2.0
-7,4,1.0
31,251,-1.0
-221,-7,-1.0
55,99,-1.0
-20,11,-1.0
178,187,2.0
15,135,1.0
-87,242,2.0
-212,137,2.0
2,11,1.0
-22,4,1.0
224,3,2.0
-235,-10,2.0
5,3,1.0
197,173,2.0
183,209,-1.0
-137,63,1.0
-91,256,-1.0
-62,163,-1.0
-232,67,-1.0
-156,211,-1.0
164,226,-1.0
232,21,2.0
-6,77,-1.0
87,241,2.0
-7,25,-1.0
0,0,-1.0
1,63,-1.0
-1,25,1.0
20,-2,1.0
125,5,1.0
-107,74,1.0
-16,-2,1.0
179,209,-1.0
-163,210,2.0
225,148,2.0
-26,6,1.0
114,229,-1.0
-116,231,-1.0
56,103,1.0
-163,200,-1.0
-237,4,-1.0
5,42,1.0
-32,252,2.0
13,-1,-1.0
0,0,1.0
-172,186,-1.0
227,-14,2.0
29,252,-1.0
229,28,2.0
21,-3,1.0
-20,4,1.0
-183,194,-1.0
184,184,-1.0
-230,0,-1.0
173,204,-1.0
-15,253,2.0
-25,5,-1.0
0,0,1.0
-138,587,-1.0
-51,278,-1.0
5,4,1.0
-115,138,-1.0
83,253,-1.0
-4,21,1.0
-2,107,1.0
125,233,-1.0
18,2,-1.0
-5,28,-1.0
-188,215,-1.0
230,28,-1.0
67,89,-1.0
159,215,-1.0
18,27,-1.0
-10,62,-1.0
167,199,-1.0
225,36,-1.0
185,174,-1.0
-12,2,1.0
9,11,1.0
9,1,1.0
-39,267,2.0
64,251,2.0
54,247,-1.0
-127,214,2.0
-28,1,-1.0
19,9,-1.0
25,3,1.0
-167,226,-1.0
107,145,-1.0
112,222,-1.0
6,0,1.0
-69,24,1.0
18,48,1.0
-74,242,-1.0
6,0,1.0
-6,-5,1.0
174,232,-1.0
-228,-15,-1.0
49,100,1.0
27,21,-1.0
0,0,1.0
-21,14,1.0
197,173,-1.0
-33,260,-1.0
62,105,1.0
20,37,1.0
192,169,2.0
-232,-25,2.0
-180,171,-1.0
-9,26,-1.0
-48,1,-1.0
-27,5,1.0
183,210,-1.0
-6,5,1.0
-7,11,1.0
23,63,-1.0
-28,-2,1.0
185,189,-1.0
40,159,1.0
-234,-27,2.0
92,236,2.0
80,247,-1.0
-205,159,2.0
13,2,-1.0
25,11,1.0
-164,239,2.0
-29,97,1.0
-11,44,1.0
-237,15,-1.0
-16,254,-1.0
-224,16,-1.0
2,6,-1.0
-28,199,-1.0
113,232,2.0
91,121,-1.0
-170,81,1.0
-237,43,-1.0
-4,6,1.0
-32,37,-1.0
-26,23,-1.0
72,263,-1.0
225,55,-1.0
224,52,-1.0
-58,58,-1.0
43,8,-1.0
-4,7,1.0
12,17,-1.0
1,97,-1.0
33,44,-1.0
0,0,1.0
228,25,2.0
118,15,-1.0
1,18,1.0
229,67,-1.0
-115,157,-1.0
34,84,-1.0
-161,210,-1.0
27,94,1.0
-152,209,2.0
-75,247,2.0
-23,6,1.0
-16,1,1.0
197,148,-1.0
45,131,1.0
222,2,-1.0
28,48,1.0
-233,28,2.0
227,18,2.0
33,95,1.0
124,76,1.0
2,5,1.0
6,11,1.0
224,4,-1.0
-58,138,-1.0
80,249,-1.0
65,101,-1.0
-109,144,-1.0
-36,64,-1.0
-114,17,1.0
7,16,1.0
-232,26,2.0
-233,32,-1.0
93,123,1.0
-17,62,1.0
-16,81,-1.0
-163,196,2.0
-83,247,2.0
154,107,-1.0
-4,4,1.0
159,217,-1.0
9,84,1.0
-25,21,1.0
100,130,-1.0
-120,58,1.0
-2,8,1.0
-159,196,2.0
96,128,-1.0
22,26,-1.0
-234,6,-1.0
-240,11,2.0
-33,53,-1.0
-10,11,1.0
-27,32,1.0
-12,265,2.0
116,126,-1.0
0,263,2.0
16,5,1.0
-18,1,-1.0
-5,5,1.0
-82,241,-1.0
-16,19,1.0
17,34,-1.0
229,80,2.0
-39,92,1.0
167,79,-1.0
43,245,2.0
118,15,-1.0
11,92,-1.0
-10,6,1.0
-54,241,2.0
104,106,1.0
-201,137,2.0
-38,263,2.0
230,47,-1.0
146,117,1.0
154,194,-1.0
-16,55,-1.0
-228,-20,-1.0
10,52,1.0
-2,51,-1.0
28,96,1.0
23,298,-1.0
-12,13,-1.0
-124,214,2.0
27,150,1.0
69,96,1.0
6,5,1.0
-224,-8,-1.0
-4,8,1.0
31,22,1.0
1,0,1.0
-56,245,-1.0
136,135,-1.0
232,59,2.0
-184,190,-1.0
0,0,1.0
-173,196,-1.0
0,258,2.0
-6,69,-1.0
-233,70,2.0
-34,59,-1.0
-60,80,-1.0
-89,141,-1.0
170,204,-1.0
-6,252,2.0
-202,181,2.0
156,201,-1.0
-7,8,1.0
-17,22,1.0
-56,29,-1.0
0,0,1.0
20,1,1.0
-17,5,1.0
5,17,1.0
6,104,-1.0
235,41,-1.0
-13,20,1.0
34,252,2.0
-1,15,1.0
183,165,-1.0
110,27,-1.0
16,8,1.0
-12,38,1.0
-11,58,-1.0
-232,25,2.0
80,70,1.0
53,155,-1.0
102,253,2.0
-119,70,-1.0
-9,269,-1.0
-239,54,2.0
181,185,2.0
-232,27,-1.0
-173,190,-1.0
-26,21,1.0
232,13,-1.0
184,31,1.0
200,157,-1.0
-40,106,1.0
-115,246,2.0
-223,30,2.0
145,226,2.0
2,6,1.0
-170,209,2.0
238,55,-1.0
26,273,-1.0
77,55,1.0
-137,229,-1.0
-123,227,2.0
153,255,2.0
-158,61,-1.0
-1,21,-1.0
0,0,-1.0
119,255,2.0
-138,213,2.0
-229,52,2.0
-123,251,-1.0
-138,239,-1.0
82,67,1.0
-17,29,-1.0
-142,219,-1.0
-12,31,1.0
-224,22,-1.0
135,222,2.0
83,267,-1.0
-230,4,2.0
208,151,2.0
-234,27,-1.0
-27,72,1.0
-2,5,1.0
-71,261,2.0
-234,-11,-1.0
132,221,2.0
-131,26,-1.0
76,264,2.0
5,8,1.0
-9,142,-1.0
0,0,-1.0
0,0,-1.0
0,5,1.0
-224,110,-1.0
-23,25,1.0
16,51,-1.0
15,15,-1.0
0,0,1.0
197,197,-1.0
-229,6,2.0
11,10,1.0
-23,31,-1.0
-225,-8,-1.0
-12,3,1.0
-190,157,-1.0
-1,8,1.0
-10,9,-1.0
-217,109,2.0
-64,4,1.0
70,272,-1.0
-75,137,-1.0
-31,10,-1.0
-21,247,2.0
-200,4,-1.0
-179,166,-1.0
18,1,-1.0
-238,108,2.0
197,174,2.0
12,5,1.0
135,216,-1.0
230,17,-1.0
6,5,-1.0
210,169,-1.0
-17,150,1.0
7,3,1.0
-228,-12,-1.0
12,8,1.0
-5,101,-1.0
-229,114,-1.0
230,24,-1.0
-239,20,-1.0
-87,106,-1.0
-21,11,-1.0
235,7,2.0
118,0,1.0
103,159,1.0
178,169,2.0
-61,183,1.0
-2,5,1.0
-119,148,-1.0
18,249,-1.0
-143,215,-1.0
229,27,2.0
89,164,1.0
180,10,-1.0
-234,12,-1.0
-191,168,2.0
229,34,-1.0
-224,144,2.0
20,147,1.0
-238,23,2.0
-153,115,1.0
-1,120,-1.0
-237,0,-1.0
43,38,-1.0
55,0,-1.0
-4,17,-1.0
4,2,1.0
131,209,2.0
18,47,-1.0
-230,21,-1.0
-11,5,1.0
40,141,-1.0
0,18,1.0
55,112,-1.0
-23,27,-1.0
-4,12,1.0
65,42,1.0
102,109,-1.0
1,279,-1.0
233,113,2.0
-16,27,1.0
61,158,1.0
184,194,2.0
64,58,1.0
49,24,-1.0
0,0,1.0
-6,30,-1.0
-227,117,2.0
48,52,-1.0
175,206,-1.0
50,27,1.0
-7,141,-1.0
1,190,1.0
78,262,2.0
-129,19,1.0
-36,11,1.0
38,98,-1.0
-33,116,1.0
-188,209,2.0
118,153,1.0
69,267,-1.0
-233,-12,-1.0
17,31,-1.0
-232,13,2.0
-170,4,1.0
-2,179,1.0
-9,8,1.0
-23,16,1.0
-7,40,-1.0
17,20,1.0
-126,125,1.0
99,34,1.0
5,293,-1.0
-16,17,1.0
-243,124,2.0
89,247,-1.0
-17,16,1.0
60,55,1.0
-42,177,-1.0
42,109,1.0
-18,150,1.0
5,7,1.0
125,137,-1.0
-21,-5,1.0
-74,58,1.0
126,211,-1.0
-230,104,2.0
-25,168,1.0
-207,189,-1.0
-49,13,1.0
22,39,-1.0
167,199,2.0
-161,223,-1.0
5,6,1.0
140,81,-1.0
22,17,-1.0
34,43,1.0
100,36,-1.0
125,104,-1.0
-55,270,-1.0
26,27,1.0
-44,11,-1.0
140,235,2.0
-47,-1,1.0
-200,189,-1.0
16,12,1.0
-50,65,-1.0
1,8,1.0
-165,249,2.0
9,32,1.0
-249,10,-1.0
-5,216,-1.0
-140,146,1.0
-33,-5,1.0
-40,73,1.0
-92,67,1.0
-92,49,1.0
4,107,1.0
87,249,-1.0
-1,18,1.0
81,33,1.0
-168,79,-1.0
-17,42,-1.0
-18,253,2.0
-4,269,-1.0
-197,29,-1.0
13,17,1.0
-227,-13,-1.0
75,278,-1.0
-44,58,1.0
0,20,-1.0
-29,89,-1.0
-67,24,1.0
130,226,-1.0
0,6,1.0
15,-17,-1.0
-222,-8,-1.0
-9,21,-1.0
0,0,1.0
-4,8,1.0
163,230,-1.0
0,9,1.0
-107,-13,1.0
-5,15,-1.0
-91,27,1.0
-5,62,-1.0
2,-7,-1.0
-119,219,-1.0
22,260,2.0
232,59,2.0
-10,11,1.0
197,214,-1.0
172,188,-1.0
183,183,2.0
-99,242,-1.0
-2,13,-1.0
-4,1,1.0
-1,-2,-1.0
0,32,-1.0
199,190,2.0
202,229,2.0
9,13,-1.0
-142,209,-1.0
228,163,2.0
5,6,1.0
2,17,1.0
-77,248,-1.0
5,25,-1.0
11,96,-1.0
0,11,-1.0
123,-12,1.0
-126,240,-1.0
164,191,-1.0
10,6,-1.0
114,95,-1.0
-113,107,-1.0
-7,-6,-1.0
-178,211,2.0
-85,165,1.0
-5,38,1.0
45,125,1.0
-1,7,-1.0
0,0,1.0
5,-3,1.0
109,-3,-1.0
0,117,1.0
-131,-8,-1.0
-39,262,-1.0
-2,8,1.0
163,-19,-1.0
205,-21,-1.0
92,113,1.0
93,238,2.0
-92,172,-1.0
0,0,-1.0
-229,130,2.0
-7,-10,1.0
-241,17,-1.0
54,19,-1.0
-211,155,-1.0
9,103,-1.0
-94,169,-1.0
-129,15,1.0
163,199,-1.0
0,7,1.0
-25,151,1.0
-190,184,-1.0
-2,17,1.0
61,163,-1.0
-5,2,1.0
25,46,-1.0
113,141,-1.0
11,256,-1.0
58,25,-1.0
224,11,-1.0
58,104,1.0
-54,99,-1.0
113,61,1.0
-142,-2,-1.0
-17,6,1.0
114,68,-1.0
87,136,1.0
48,24,-1.0
-135,27,1.0
27,31,-1.0
11,22,1.0
80,151,-1.0
105,129,1.0
70,167,-1.0
-197,183,2.0
205,205,-1.0
-169,184,-1.0
70,253,-1.0
152,41,1.0
-50,80,-1.0
-13,71,1.0
-100,58,-1.0
65,87,1.0
20,47,-1.0
76,260,-1.0
-11,84,1.0
113,93,-1.0
-13,52,-1.0
34,83,-1.0
4,48,-1.0
107,101,1.0
-99,87,-1.0
16,135,1.0
185,232,-1.0
-74,241,-1.0
11,1,1.0
-4,6,1.0
22,9,1.0
48,98,1.0
-13,25,-1.0
-108,112,1.0
-237,-11,2.0
-105,144,-1.0
33,37,1.0
17,7,-1.0
-28,272,-1.0
-135,249,2.0
116,249,2.0
237,26,-1.0
7,-1,1.0
-18,23,1.0
225,20,-1.0
-7,117,1.0
-1,12,1.0
-26,274,-1.0
-6,29,1.0
-234,7,-1.0
105,17,1.0
-5,273,-1.0
201,169,-1.0
29,31,1.0
-7,283,-1.0
-120,81,1.0
-157,228,-1.0
105,251,2.0
16,17,1.0
39,26,1.0
-23,13,1.0
-109,91,1.0
6,26,1.0
-17,33,-1.0
1,15,1.0
-89,246,-1.0
137,242,-1.0
-142,234,2.0
42,1,-1.0
138,1,1.0
-67,132,1.0
174,193,2.0
-148,227,-1.0
-20,31,-1.0
161,239,2.0
-13,7,1.0
-6,115,-1.0
31,4,1.0
-115,252,-1.0
78,157,1.0
67,163,1.0
-16,9,1.0
91,248,2.0
-232,6,2.0
16,3,-1.0
5,8,1.0
-9,1,1.0
4,195,-1.0
58,268,-1.0
2,13,1.0
-225,3,2.0
58,34,1.0
156,251,-1.0
-18,-8,1.0
-11,26,1.0
-16,140,1.0
152,209,-1.0
-225,61,-1.0
21,13,-1.0
80,138,1.0
0,19,1.0
-9,4,-1.0
-115,142,1.0
-184,190,-1.0
-12,166,-1.0
-170,206,-1.0
-4,5,1.0
-208,174,-1.0
-39,150,-1.0
80,242,-1.0
12,8,-1.0
15,29,-1.0
-161,78,-1.0
31,8,1.0
-87,58,-1.0
0,0,1.0
-11,15,1.0
1,6,1.0
5,95,-1.0
9,16,1.0
-192,164,2.0
123,147,-1.0
-172,47,-1.0
59,109,-1.0
180,170,2.0
-76,96,-1.0
-142,259,-1.0
138,137,-1.0
102,99,-1.0
-51,125,1.0
123,118,-1.0
-4,258,-1.0
-2,121,-1.0
99,13,-1.0
2,5,1.0
4,8,1.0
1,2,1.0
-96,130,-1.0
102,86,-1.0
4,-3,1.0
-2,221,-1.0
4,10,1.0
17,159,1.0
-56,123,1.0
-7,2,1.0
205,138,-1.0
-27,78,-1.0
61,256,-1.0
-77,193,-1.0
0,0,-1.0
4,1,1.0
-28,43,-1.0
-27,281,-1.0
47,107,1.0
16,115,-1.0
0,0,-1.0
-114,173,-1.0
-18,6,1.0
-1,151,-1.0
-27,100,-1.0
6,1,1.0
223,8,-1.0
34,15,-1.0
48,121,1.0
221,62,-1.0
110,120,1.0
-10,13,1.0
-20,5,1.0
225,21,-1.0
-127,252,-1.0
-10,-5,1.0
6,147,1.0
228,51,2.0
158,-12,-1.0
82,131,-1.0
0,0,1.0
-118,162,-1.0
234,0,-1.0
0,267,-1.0
-86,246,-1.0
10,1,-1.0
16,66,1.0
-232,95,-1.0
-43,103,1.0
0,3,1.0
9,5,1.0
-6,0,1.0
102,27,1.0
-92,52,-1.0
183,194,-1.0
0,0,1.0
11,268,2.0
-233,-20,2.0
232,58,2.0
-27,22,-1.0
-147,199,-1.0
7,4,1.0
-100,129,1.0
69,78,1.0
-5,152,1.0
228,31,-1.0
-130,211,2.0
206,221,2.0
-44,261,2.0
212,147,2.0
82,247,2.0
140,41,1.0
-11,12,1.0
-96,134,1.0
-4,5,1.0
-130,239,2.0
224,42,-1.0
-17,277,2.0
120,225,-1.0
-20,22,1.0
-20,22,1.0
-235,50,2.0
-168,217,2.0
12,275,-1.0
-5,16,1.0
132,231,-1.0
-4,16,1.0
-5,10,1.0
98,147,-1.0
9,8,1.0
225,36,2.0
39,37,-1.0
-4,152,-1.0
-81,104,1.0
-34,265,2.0
-125,115,-1.0
230,80,-1.0
-125,113,-1.0
81,110,-1.0
47,256,2.0
91,79,1.0
-2,64,1.0
-94,146,-1.0
-1,29,-1.0
180,183,2.0
-189,204,2.0
-93,122,-1.0
-20,4,1.0
119,17,-1.0
159,205,2.0
4,6,1.0
-165,194,-1.0
-4,7,1.0
-5,2,1.0
-164,216,-1.0
-10,4,1.0
-224,-15,2.0
-194,147,2.0
78,243,-1.0
126,25,-1.0
232,-5,2.0
229,-4,-1.0
5,8,1.0
-12,249,-1.0
-137,226,2.0
-137,237,-1.0
93,-8,-1.0
-225,-9,2.0
143,228,-1.0
-136,257,-1.0
142,204,-1.0
1,5,1.0
-88,125,-1.0
22,5,-1.0
-92,50,-1.0
-5,-1,-1.0
-140,210,-1.0
-37,262,-1.0
0,0,1.0
2,6,-1.0
0,0,1.0
6,-3,1.0
-92,246,-1.0
-157,195,2.0
1,20,1.0
-161,211,-1.0
-34,47,-1.0
0,0,-1.0
5,29,-1.0
5,7,1.0
-170,204,2.0
164,190,-1.0
-43,240,2.0
-82,57,1.0
-61,251,2.0
-102,236,-1.0
-212,145,2.0
-233,-25,-1.0
2,10,1.0
1,5,1.0
225,10,2.0
0,1,1.0
172,173,2.0
6,3,1.0
178,220,-1.0
-233,-17,2.0
158,210,2.0
-229,-16,-1.0
-164,197,-1.0
-99,234,-1.0
232,32,-1.0
2,19,-1.0
178,177,-1.0
-164,180,2.0
15,8,-1.0
-121,53,1.0
176,178,2.0
141,226,-1.0
203,157,-1.0
-194,151,-1.0
134,216,-1.0
0,0,1.0
-23,106,-1.0
48,255,2.0
13,24,-1.0
21,145,-1.0
170,195,-1.0
-224,-17,-1.0
152,113,-1.0
-20,177,-1.0
-233,9,-1.0
140,-6,-1.0
0,0,-1.0
234,29,2.0
26,13,-1.0
0,0,-1.0
0,0,-1.0
1,16,-1.0
18,19,1.0
-4,6,-1.0
163,234,-1.0
178,230,2.0
-127,206,2.0
-6,31,1.0
-2,-4,1.0
7,5,1.0
185,190,-1.0
-85,257,-1.0
224,161,-1.0
26,29,1.0
-7,80,1.0
-55,1,1.0
-6,1,-1.0
-244,-21,2.0
-10,0,1.0
-96,240,-1.0
13,37,-1.0
164,204,2.0
161,211,2.0
93,138,-1.0
-7,14,-1.0
7,-12,-1.0
114,248,-1.0
143,257,2.0
-11,14,-1.0
203,180,-1.0
237,34,-1.0
222,159,-1.0
-9,10,1.0
9,5,1.0
47,98,1.0
-116,264,-1.0
-167,226,2.0
56,78,1.0
-10,14,1.0
2,9,1.0
1,-4,1.0
-82,266,-1.0
175,213,-1.0
-92,248,-1.0
-6,5,1.0
13,3,1.0
10,0,-1.0
-103,50,1.0
-240,12,-1.0
2,10,1.0
0,92,1.0
229,-5,-1.0
-238,-19,2.0
-78,265,2.0
-237,144,2.0
-6,0,1.0
-212,180,-1.0
169,226,-1.0
-2,-4,1.0
96,31,1.0
4,20,1.0
-91,149,1.0
112,269,-1.0
132,236,-1.0
-2,7,1.0
142,230,-1.0
-216,137,-1.0
1,67,1.0
-201,181,-1.0
2,-1,1.0
-2,-9,1.0
-10,54,1.0
81,-4,-1.0
5,0,1.0
230,81,-1.0
232,78,-1.0
-18,68,-1.0
51,81,-1.0
9,13,1.0
237,32,-1.0
-194,175,-1.0
-36,-6,-1.0
-5,16,1.0
25,268,-1.0
-15,-3,1.0
7,-1,1.0
-2,64,-1.0
1,8,1.0
-229,-8,2.0
-17,48,-1.0
197,176,2.0
10,3,1.0
151,74,-1.0
-9,1,-1.0
7,-1,1.0
93,42,-1.0
-227,-16,2.0
125,20,-1.0
67,141,1.0
-227,-18,-1.0
162,208,2.0
-6,6,-1.0
227,21,-1.0
-137,0,-1.0
158,198,2.0
28,48,-1.0
121,94,1.0
-9,10,-1.0
