x,y,m
5,8,1.0
-132,25,1.0
-238,48,-1.0
105,258,-1.0
-33,50,-1.0
-32,78,-1.0
-15,117,1.0
-25,267,-1.0
47,282,-1.0
-223,10,-1.0
53,122,-1.0
169,213,2.0
237,79,2.0
-5,8,1.0
-206,122,-1.0
108,246,-1.0
176,219,-1.0
0,89,1.0
-156,38,-1.0
32,30,1.0
110,243,-1.0
-2,13,-1.0
-9,13,-1.0
-81,146,1.0
119,247,-1.0
83,95,1.0
51,250,2.0
56,69,-1.0
0,0,-1.0
228,136,-1.0
-138,10,-1.0
21,22,-1.0
-1,16,1.0
237,40,-1.0
-50,268,-1.0
-67,106,-1.0
0,0,1.0
-239,53,-1.0
-113,234,2.0
-7,30,1.0
-124,222,-1.0
-17,20,1.0
-1,15,1.0
-129,227,-1.0
-16,52,-1.0
0,0,1.0
-110,245,-1.0
-135,255,2.0
11,44,-1.0
33,21,-1.0
16,262,-1.0
-230,8,-1.0
210,138,-1.0
1,81,-1.0
-34,122,-1.0
163,205,2.0
9,10,1.0
238,11,-1.0
-214,180,-1.0
28,15,-1.0
20,86,-1.0
167,235,-1.0
237,36,-1.0
-5,6,1.0
51,34,1.0
-31,17,1.0
-234,20,-1.0
1,95,1.0
-1,1,1.0
6,47,-1.0
-148,241,2.0
-99,14,-1.0
151,227,-1.0
0,5,1.0
25,22,1.0
78,258,2.0
-228,32,2.0
-230,36,-1.0
34,36,-1.0
-40,70,-1.0
0,0,1.0
4,6,1.0
-65,275,-1.0
69,63,-1.0
234,48,2.0
32,22,1.0
-218,127,2.0
43,109,1.0
-120,54,1.0
11,32,-1.0
-25,73,1.0
234,34,-1.0
72,79,-1.0
0,0,1.0
-4,6,1.0
-6,64,-1.0
-22,11,1.0
-230,55,-1.0
0,0,-1.0
-67,149,-1.0
-116,240,-1.0
61,253,-1.0
-38,13,1.0
170,185,-1.0
-228,32,-1.0
5,59,1.0
20,32,1.0
7,-10,1.0
-178,195,-1.0
135,226,-1.0
-151,214,-1.0
0,0,1.0
-55,34,-1.0
0,53,1.0
59,45,-1.0
-2,34,1.0
0,21,1.0
-25,78,-1.0
0,0,1.0
5,69,-1.0
132,24,1.0
22,59,1.0
-11,22,1.0
228,14,-1.0
12,34,1.0
-28,13,1.0
-196,173,-1.0
-225,10,-1.0
105,226,2.0
-12,124,-1.0
-109,-8,-1.0
-227,46,-1.0
33,38,-1.0
-183,174,-1.0
232,71,2.0
-20,16,-1.0
-23,22,-1.0
-110,229,2.0
13,21,1.0
28,96,-1.0
67,95,-1.0
21,11,-1.0
-152,234,-1.0
131,214,-1.0
-2,106,1.0
141,211,-1.0
21,30,-1.0
-180,180,-1.0
0,0,-1.0
129,-18,-1.0
-230,-1,2.0
-27,11,-1.0
-27,19,1.0
-136,215,-1.0
-23,22,-1.0
-77,240,-1.0
22,55,-1.0
-4,-1,1.0
-78,241,2.0
47,105,1.0
-136,27,-1.0
-225,73,2.0
-74,22,-1.0
227,27,-1.0
89,232,2.0
151,206,-1.0
228,32,-1.0
62,95,-1.0
-1,-2,1.0
-45,155,-1.0
-199,159,-1.0
-56,108,-1.0
145,201,-1.0
71,240,-1.0
7,52,1.0
-142,204,-1.0
131,217,-1.0
25,21,1.0
25,22,-1.0
-233,17,-1.0
70,251,-1.0
18,101,1.0
74,168,-1.0
202,154,-1.0
-31,60,-1.0
0,0,1.0
97,107,1.0
20,47,-1.0
-4,29,1.0
10,262,-1.0
21,11,-1.0
23,25,-1.0
-51,85,-1.0
29,28,-1.0
23,10,1.0
17,21,1.0
178,179,2.0
7,8,1.0
-60,31,1.0
138,217,2.0
-1,10,1.0
228,47,-1.0
234,69,-1.0
10,20,1.0
234,42,2.0
230,50,-1.0
-230,53,2.0
235,43,-1.0
-230,37,2.0
99,233,-1.0
23,157,-1.0
6,8,1.0
208,153,2.0
64,170,1.0
-227,32,-1.0
29,8,-1.0
161,202,-1.0
212,133,-1.0
6,167,-1.0
40,27,-1.0
123,241,-1.0
18,23,1.0
36,258,2.0
-78,241,-1.0
0,17,-1.0
-17,47,-1.0
-5,25,-1.0
11,8,1.0
17,27,-1.0
-1,8,-1.0
-61,241,2.0
4,11,-1.0
0,0,-1.0
72,143,1.0
15,0,-1.0
-86,239,2.0
-120,215,2.0
-76,0,-1.0
40,192,1.0
-2,98,-1.0
136,6,1.0
16,32,-1.0
13,19,1.0
23,25,-1.0
-124,215,-1.0
-23,94,-1.0
125,156,1.0
-51,143,1.0
234,9,-1.0
5,73,-1.0
-4,0,1.0
-228,-13,-1.0
1,5,1.0
1,8,-1.0
-224,-11,-1.0
-99,79,1.0
10,5,1.0
-118,246,-1.0
25,150,-1.0
-174,173,-1.0
-10,8,-1.0
94,77,-1.0
-162,187,-1.0
223,-11,-1.0
-21,7,-1.0
-17,6,-1.0
-15,48,1.0
9,5,-1.0
0,0,-1.0
-26,249,-1.0
-13,4,1.0
-151,162,-1.0
-22,-1,1.0
-230,-10,-1.0
7,5,1.0
237,12,2.0
9,2,-1.0
-174,186,-1.0
1,68,-1.0
74,55,-1.0
-12,-3,1.0
200,-4,-1.0
-18,16,-1.0
7,1,-1.0
-150,206,2.0
-104,96,1.0
-118,78,1.0
134,246,-1.0
-2,0,-1.0
172,180,-1.0
18,1,-1.0
1,-3,1.0
-180,184,2.0
-27,115,-1.0
4,10,1.0
164,189,-1.0
-59,259,-1.0
-237,26,-1.0
-27,306,-1.0
-234,-9,-1.0
9,88,1.0
213,121,-1.0
-70,263,2.0
-49,9,1.0
-87,135,-1.0
9,47,1.0
40,55,1.0
-229,89,-1.0
-42,59,-1.0
0,35,-1.0
33,4,1.0
17,5,1.0
65,87,-1.0
37,209,-1.0
-75,159,-1.0
-72,22,1.0
76,53,-1.0
2,10,1.0
51,21,-1.0
-60,159,-1.0
11,5,-1.0
16,51,-1.0
-13,59,-1.0
0,0,1.0
20,96,1.0
-7,16,1.0
59,158,-1.0
-39,-4,-1.0
43,42,1.0
-143,227,-1.0
-131,0,-1.0
-22,10,1.0
-192,176,2.0
-210,146,-1.0
-5,19,1.0
219,126,-1.0
-6,3,1.0
-49,43,-1.0
11,0,1.0
-233,62,2.0
-217,143,-1.0
180,306,-1.0
-81,67,1.0
-192,183,-1.0
-11,6,1.0
229,22,2.0
31,165,-1.0
11,4,1.0
6,264,-1.0
227,32,2.0
157,196,2.0
-83,49,-1.0
-28,20,1.0
-16,2,1.0
10,7,1.0
195,160,-1.0
227,44,2.0
-10,15,-1.0
-23,34,1.0
-70,59,-1.0
-89,4,1.0
-38,13,-1.0
169,197,2.0
22,4,1.0
203,143,2.0
25,258,-1.0
64,21,1.0
-202,202,-1.0
98,244,-1.0
5,258,2.0
81,15,-1.0
-50,23,1.0
-16,256,-1.0
-97,27,1.0
69,60,-1.0
-2,5,1.0
16,148,1.0
227,23,-1.0
-2,0,1.0
228,53,2.0
-238,54,2.0
-7,5,1.0
53,84,1.0
16,85,-1.0
97,180,-1.0
5,34,1.0
75,251,-1.0
-22,4,1.0
75,63,-1.0
9,20,1.0
29,258,-1.0
20,24,1.0
39,251,-1.0
6,37,1.0
-116,226,-1.0
80,132,1.0
-91,129,1.0
32,262,-1.0
17,59,1.0
-27,20,-1.0
-20,13,-1.0
232,48,2.0
-23,24,1.0
-75,245,-1.0
-47,17,-1.0
11,72,-1.0
-4,22,1.0
32,71,-1.0
-1,24,1.0
-12,3,1.0
-4,25,1.0
-18,268,-1.0
-234,22,2.0
-16,164,-1.0
40,269,-1.0
147,38,-1.0
18,50,1.0
31,253,-1.0
114,222,2.0
11,37,1.0
-232,4,-1.0
13,27,-1.0
-199,164,-1.0
232,47,2.0
237,83,-1.0
11,162,-1.0
2,58,1.0
9,17,1.0
-87,243,2.0
-2,7,1.0
-1,-1,1.0
15,22,-1.0
-137,214,2.0
7,246,-1.0
-16,71,1.0
-53,247,-1.0
26,11,1.0
146,231,2.0
-148,9,-1.0
17,57,-1.0
-2,38,1.0
-126,-3,-1.0
1,480,-1.0
13,21,1.0
-29,41,1.0
-12,263,-1.0
21,4,1.0
58,-11,-1.0
-109,233,2.0
20,-9,1.0
13,25,-1.0
15,20,1.0
16,254,2.0
-208,143,-1.0
38,20,-1.0
20,16,1.0
21,4,-1.0
-16,76,-1.0
137,233,-1.0
-96,194,-1.0
55,283,-1.0
31,70,1.0
118,233,-1.0
100,247,-1.0
-1,17,-1.0
10,11,-1.0
-4,27,1.0
22,27,1.0
23,48,-1.0
42,58,-1.0
15,210,-1.0
0,65,1.0
2,27,-1.0
-227,29,2.0
161,209,-1.0
-15,33,-1.0
-2,31,1.0
157,218,2.0
233,27,-1.0
6,21,1.0
141,120,-1.0
0,0,-1.0
18,20,1.0
118,709,-1.0
-165,206,-1.0
235,26,2.0
-2,8,1.0
-13,272,-1.0
-154,235,2.0
100,155,-1.0
7,36,-1.0
-228,17,-1.0
-38,265,-1.0
-61,16,1.0
72,22,-1.0
151,136,-1.0
116,12,-1.0
13,73,1.0
180,179,-1.0
0,16,1.0
130,-16,1.0
-131,263,2.0
7,18,1.0
175,193,-1.0
-23,25,1.0
-42,257,-1.0
-2,98,1.0
-25,117,-1.0
-33,193,-1.0
-10,19,-1.0
-168,174,-1.0
-99,250,-1.0
5,6,1.0
-190,174,-1.0
233,25,-1.0
-12,4,1.0
-2,11,1.0
-229,8,-1.0
16,278,-1.0
156,246,-1.0
-6,9,1.0
38,78,1.0
-9,38,-1.0
192,180,-1.0
2,9,-1.0
-10,14,1.0
-23,105,1.0
-234,9,2.0
77,257,2.0
-47,140,-1.0
-6,3,1.0
-7,15,-1.0
-15,220,-1.0
-44,69,-1.0
112,258,2.0
-234,-5,-1.0
-120,225,-1.0
15,12,-1.0
98,109,-1.0
-23,6,-1.0
-232,59,-1.0
74,243,2.0
232,20,-1.0
-4,5,1.0
-16,43,-1.0
-153,208,-1.0
112,263,-1.0
-164,185,-1.0
-20,33,-1.0
162,185,-1.0
31,25,1.0
47,0,1.0
-168,317,2.0
162,4,1.0
-15,25,1.0
12,70,-1.0
5,76,1.0
-91,164,1.0
127,1,-1.0
156,121,-1.0
81,128,-1.0
11,127,1.0
-1,272,2.0
11,39,1.0
13,10,1.0
-11,32,1.0
18,279,-1.0
235,-9,-1.0
50,34,-1.0
28,263,-1.0
-220,-11,2.0
-141,243,-1.0
40,262,-1.0
-17,25,1.0
44,50,-1.0
0,0,-1.0
232,2,-1.0
48,21,1.0
-16,53,-1.0
-16,20,1.0
-224,15,2.0
10,173,-1.0
21,273,-1.0
-80,110,1.0
-18,27,1.0
53,65,-1.0
29,48,-1.0
27,48,1.0
190,186,2.0
15,273,2.0
175,199,-1.0
-12,533,-1.0
-137,31,-1.0
-239,6,-1.0
201,151,2.0
82,46,-1.0
136,218,-1.0
223,31,2.0
-25,14,1.0
-113,16,1.0
-235,-1,-1.0
-76,263,-1.0
170,195,-1.0
26,25,-1.0
132,222,2.0
-28,11,-1.0
-237,-5,-1.0
-23,24,1.0
28,26,-1.0
13,10,1.0
225,37,2.0
-78,457,-1.0
54,71,1.0
0,117,-1.0
-127,222,2.0
39,264,2.0
158,273,-1.0
-223,132,2.0
-43,15,1.0
