x,y,m
10,8,1.0
-1,67,-1.0
11,10,-1.0
-4,142,1.0
230,100,-1.0
9,5,-1.0
-18,9,1.0
105,155,-1.0
233,52,-1.0
-230,71,2.0
2,9,1.0
13,14,-1.0
13,8,-1.0
-62,243,-1.0
159,1,-1.0
18,50,1.0
-1,31,-1.0
-112,235,2.0
230,21,-1.0
-17,18,-1.0
6,21,-1.0
-167,197,2.0
-29,107,1.0
48,122,-1.0
29,121,1.0
55,252,-1.0
-1,7,1.0
-77,176,1.0
-235,-11,2.0
-129,127,-1.0
-42,264,2.0
-4,16,1.0
-4,8,1.0
102,233,2.0
-6,18,-1.0
0,0,1.0
167,190,2.0
-118,237,-1.0
0,-4,1.0
-237,-15,2.0
-12,10,1.0
-26,63,1.0
0,12,1.0
-18,16,1.0
107,15,-1.0
-1,21,1.0
-20,59,1.0
-5,54,1.0
-15,59,-1.0
2,6,1.0
116,235,-1.0
4,4,-1.0
-28,293,-1.0
1,0,1.0
-227,10,2.0
36,5,-1.0
154,220,2.0
-34,46,-1.0
-42,160,1.0
-6,2,1.0
-232,152,-1.0
-194,189,2.0
21,36,-1.0
86,254,-1.0
64,34,1.0
69,55,1.0
4,7,1.0
-62,106,-1.0
-55,116,-1.0
15,4,1.0
-45,97,-1.0
-1,12,1.0
-229,86,2.0
-208,190,-1.0
-2,6,-1.0
115,23,1.0
188,174,-1.0
-26,96,1.0
146,1,1.0
-2,-3,1.0
125,217,-1.0
-56,107,-1.0
7,8,1.0
-129,133,1.0
-47,196,1.0
-229,118,-1.0
7,10,-1.0
11,8,-1.0
0,0,1.0
-9,15,1.0
1,5,1.0
219,134,2.0
239,18,-1.0
-237,23,-1.0
4,15,1.0
-245,11,-1.0
-6,62,1.0
-89,267,2.0
92,52,1.0
140,14,1.0
-85,247,-1.0
-218,141,-1.0
-86,237,-1.0
-13,21,-1.0
-6,16,1.0
-136,218,-1.0
4,11,1.0
-4,6,1.0
5,25,-1.0
235,6,2.0
-6,-4,-1.0
20,31,-1.0
0,0,1.0
4,13,1.0
0,0,1.0
-4,6,-1.0
-9,6,1.0
212,141,-1.0
89,95,1.0
34,10,-1.0
100,1,1.0
137,-5,-1.0
163,222,-1.0
-2,37,-1.0
210,251,-1.0
26,64,-1.0
25,272,2.0
29,24,1.0
199,193,-1.0
28,13,1.0
34,80,1.0
-239,14,2.0
-11,5,1.0
86,241,-1.0
6,16,1.0
161,211,-1.0
150,218,-1.0
-104,248,-1.0
-27,-5,-1.0
0,0,1.0
-5,0,-1.0
-26,29,1.0
151,13,-1.0
47,50,-1.0
-33,260,-1.0
-55,247,-1.0
229,3,-1.0
29,159,1.0
16,4,1.0
39,24,-1.0
219,145,-1.0
22,10,1.0
229,45,-1.0
66,272,2.0
4,248,2.0
18,94,-1.0
0,0,1.0
-40,4,1.0
62,52,-1.0
-88,227,-1.0
-4,32,1.0
85,241,-1.0
-56,41,1.0
-23,1,1.0
-212,161,-1.0
178,210,-1.0
-96,235,-1.0
5,6,1.0
25,30,1.0
-200,163,2.0
20,15,1.0
13,13,1.0
-12,4,1.0
146,219,-1.0
-1,0,1.0
36,30,-1.0
-235,-17,-1.0
12,9,1.0
140,114,1.0
228,29,2.0
-12,6,1.0
40,119,-1.0
21,6,-1.0
113,130,-1.0
18,10,1.0
-21,77,-1.0
232,-2,-1.0
-94,461,-1.0
15,13,1.0
148,225,-1.0
124,227,-1.0
-223,48,-1.0
22,11,1.0
36,18,1.0
-229,21,-1.0
191,16,1.0
6,257,2.0
28,44,-1.0
-20,60,-1.0
-89,253,-1.0
10,274,-1.0
-227,8,-1.0
232,4,2.0
-15,5,1.0
233,5,-1.0
11,101,-1.0
21,36,-1.0
-49,59,-1.0
136,215,-1.0
-22,16,1.0
6,22,-1.0
0,0,1.0
-18,17,1.0
31,63,1.0
230,21,2.0
15,20,1.0
-103,38,-1.0
200,165,2.0
-51,37,-1.0
-233,18,-1.0
-229,21,-1.0
-121,235,2.0
237,127,2.0
5,53,-1.0
-227,37,-1.0
29,22,-1.0
-205,178,2.0
10,272,2.0
-77,291,-1.0
-214,216,-1.0
225,6,-1.0
-62,263,2.0
37,243,2.0
-110,295,-1.0
7,37,1.0
11,21,1.0
216,126,-1.0
4,258,-1.0
21,13,1.0
25,118,1.0
-194,163,-1.0
-40,252,2.0
239,115,-1.0
97,246,2.0
51,251,2.0
26,27,1.0
25,12,1.0
234,20,2.0
-54,50,1.0
-121,221,2.0
-97,-4,1.0
-20,55,1.0
48,31,-1.0
-230,33,-1.0
-123,299,-1.0
48,90,1.0
-23,48,1.0
18,0,1.0
55,73,-1.0
202,174,2.0
-53,53,-1.0
0,0,1.0
-4,13,1.0
132,121,-1.0
23,13,1.0
174,206,-1.0
26,18,1.0
0,0,1.0
-22,16,1.0
-2,27,1.0
-229,7,-1.0
-55,16,-1.0
0,0,1.0
-192,183,-1.0
13,258,2.0
233,7,-1.0
123,236,-1.0
-21,11,1.0
2,12,1.0
26,25,-1.0
-158,207,2.0
13,15,1.0
27,11,-1.0
-147,253,-1.0
-12,152,-1.0
-227,6,-1.0
109,94,1.0
147,136,-1.0
27,173,-1.0
5,48,-1.0
0,0,-1.0
-15,66,-1.0
-29,8,-1.0
49,247,-1.0
18,-5,-1.0
-17,25,-1.0
-28,13,-1.0
0,0,1.0
11,0,1.0
0,8,1.0
36,253,2.0
-28,45,-1.0
12,41,-1.0
-9,22,-1.0
-31,264,2.0
16,6,1.0
229,8,2.0
-158,8,1.0
-1,-1,1.0
-4,15,1.0
12,43,1.0
112,31,-1.0
-112,24,-1.0
62,21,-1.0
-31,-10,-1.0
-21,22,1.0
83,17,-1.0
0,0,1.0
29,50,-1.0
-11,-5,1.0
-164,210,2.0
29,257,-1.0
-11,10,1.0
-18,38,-1.0
-237,-4,-1.0
137,17,1.0
26,255,2.0
31,4,1.0
1,20,1.0
-118,242,-1.0
16,14,-1.0
-140,85,-1.0
32,27,-1.0
20,264,-1.0
109,120,1.0
2,16,1.0
-62,75,1.0
40,87,-1.0
-232,-10,-1.0
-62,83,-1.0
-64,151,1.0
34,48,1.0
7,29,1.0
138,71,-1.0
59,257,-1.0
-169,205,-1.0
-100,253,-1.0
59,56,1.0
-108,251,-1.0
29,43,-1.0
71,85,1.0
-48,62,-1.0
0,0,1.0
91,204,1.0
4,24,1.0
20,30,-1.0
0,0,1.0
1,182,1.0
-34,103,-1.0
165,193,-1.0
9,31,1.0
50,113,1.0
115,246,-1.0
22,100,1.0
-93,257,-1.0
29,281,2.0
36,105,-1.0
-56,31,1.0
-31,27,1.0
-37,35,1.0
4,51,-1.0
27,17,1.0
211,130,-1.0
49,43,-1.0
91,250,-1.0
-130,229,-1.0
118,8,1.0
-119,243,-1.0
32,271,-1.0
-53,37,1.0
47,163,-1.0
15,40,-1.0
229,56,2.0
234,72,2.0
169,204,-1.0
-203,176,-1.0
23,43,1.0
71,71,-1.0
-31,29,1.0
-47,132,1.0
-86,153,-1.0
167,185,-1.0
-31,269,-1.0
230,46,-1.0
-45,136,-1.0
-163,218,-1.0
34,11,1.0
26,162,-1.0
-89,252,-1.0
0,0,-1.0
0,7,1.0
-109,264,-1.0
74,68,1.0
10,7,1.0
9,264,-1.0
-31,68,-1.0
-230,84,-1.0
-234,68,-1.0
2,6,1.0
-158,218,-1.0
13,7,1.0
36,64,-1.0
-148,212,-1.0
-12,12,1.0
-98,258,-1.0
-64,17,-1.0
59,36,-1.0
227,34,-1.0
-17,106,1.0
102,17,-1.0
-183,70,-1.0
-136,235,2.0
2,0,1.0
-225,121,-1.0
-233,71,-1.0
235,90,-1.0
22,11,1.0
-129,179,1.0
-70,147,1.0
-229,100,2.0
-9,46,-1.0
229,49,-1.0
-1,8,1.0
-233,55,-1.0
7,0,1.0
76,10,1.0
-39,38,1.0
-7,12,1.0
-4,4,1.0
39,22,-1.0
6,132,1.0
-99,164,1.0
-51,176,1.0
-120,100,1.0
-27,22,1.0
113,49,-1.0
7,0,1.0
-70,259,-1.0
6,223,-1.0
238,4,-1.0
0,0,1.0
-229,6,2.0
88,18,1.0
-103,233,2.0
39,258,-1.0
109,136,-1.0
-29,32,-1.0
0,0,1.0
140,227,2.0
78,263,-1.0
54,23,1.0
-228,17,-1.0
-20,7,1.0
-21,75,1.0
6,42,-1.0
-91,247,-1.0
-29,29,1.0
202,164,-1.0
11,23,-1.0
143,10,-1.0
0,0,1.0
34,18,-1.0
0,0,-1.0
-163,188,-1.0
28,31,-1.0
-7,18,1.0
-39,32,-1.0
-26,22,-1.0
-6,26,-1.0
228,29,-1.0
10,272,2.0
17,11,1.0
-75,248,-1.0
0,0,1.0
17,-6,1.0
21,33,1.0
77,0,1.0
28,17,1.0
16,252,-1.0
-13,36,1.0
16,22,1.0
-1,53,1.0
-5,265,-1.0
34,18,-1.0
-230,31,2.0
-23,15,1.0
15,4,1.0
34,63,1.0
17,3,1.0
-15,52,1.0
23,22,1.0
17,260,2.0
-131,8,1.0
16,3,1.0
25,50,1.0
45,19,-1.0
104,42,1.0
-33,48,1.0
-238,3,-1.0
18,19,1.0
-2,71,1.0
-13,11,-1.0
0,0,-1.0
145,222,-1.0
-15,10,1.0
9,10,1.0
-9,11,-1.0
65,48,-1.0
0,0,-1.0
168,16,-1.0
20,20,-1.0
22,17,1.0
-55,256,2.0
80,19,-1.0
-233,-2,-1.0
-25,-4,1.0
-38,15,-1.0
-33,4,-1.0
75,257,2.0
-2,253,-1.0
-1,21,1.0
232,14,-1.0
-12,1,-1.0
0,0,1.0
67,150,1.0
-15,31,-1.0
31,48,1.0
15,3,-1.0
227,116,-1.0
-10,27,-1.0
66,145,1.0
11,24,1.0
-49,36,-1.0
34,80,1.0
12,29,-1.0
11,109,1.0
22,13,1.0
-13,31,-1.0
0,0,-1.0
5,32,1.0
1,15,1.0
-125,163,-1.0
-150,236,-1.0
33,2,-1.0
0,6,-1.0
-227,-3,2.0
-93,83,1.0
-21,280,-1.0
1,0,1.0
5,1,-1.0
0,0,-1.0
16,7,1.0
105,120,1.0
-12,2,1.0
-229,111,2.0
158,223,2.0
27,-11,-1.0
11,17,1.0
11,10,-1.0
-225,-6,-1.0
-138,222,-1.0
-124,249,-1.0
-1,12,1.0
27,32,1.0
0,16,1.0
-234,-17,-1.0
-12,42,1.0
-114,238,-1.0
2,62,1.0
-6,163,-1.0
11,7,-1.0
2,8,1.0
16,267,2.0
-127,241,-1.0
10,17,-1.0
-148,218,2.0
1,42,1.0
2,-8,1.0
74,120,1.0
74,5,-1.0
69,0,-1.0
85,263,2.0
70,254,-1.0
-4,8,1.0
12,267,2.0
12,13,1.0
65,267,-1.0
-6,-6,1.0
-1,58,-1.0
113,247,2.0
67,232,2.0
2,29,1.0
12,256,-1.0
-113,222,2.0
237,90,2.0
-17,14,1.0
-237,26,-1.0
10,-6,1.0
125,226,-1.0
-12,111,-1.0
15,13,1.0
2,53,-1.0
224,106,-1.0
28,263,2.0
-178,171,2.0
-4,25,1.0
-147,190,-1.0
45,13,1.0
5,38,1.0
-77,272,-1.0
-110,229,-1.0
36,47,-1.0
-6,74,1.0
22,17,-1.0
5,5,-1.0
-234,74,-1.0
104,247,-1.0
-16,120,1.0
15,263,-1.0
-5,20,-1.0
-29,251,2.0
194,183,-1.0
-9,9,1.0
6,9,1.0
13,297,-1.0
-163,201,2.0
135,227,2.0
-5,25,-1.0
109,272,-1.0
-7,19,1.0
31,59,-1.0
232,4,-1.0
53,35,1.0
-10,27,-1.0
0,0,1.0
-240,25,-1.0
-15,32,-1.0
0,0,1.0
40,272,2.0
1,31,1.0
-234,6,2.0
237,51,-1.0
2,79,-1.0
165,231,-1.0
-134,225,2.0
32,31,-1.0
-4,10,1.0
-10,36,-1.0
-9,10,1.0
-224,143,-1.0
228,34,-1.0
100,247,-1.0
25,11,-1.0
55,73,-1.0
228,29,2.0
-11,35,-1.0
23,104,1.0
5,352,-1.0
4,247,-1.0
25,269,-1.0
51,34,1.0
-4,17,1.0
-100,115,-1.0
-93,255,-1.0
-18,29,-1.0
-2,10,-1.0
0,0,-1.0
-223,109,-1.0
195,187,-1.0
50,200,1.0
-53,68,-1.0
0,0,1.0
16,145,1.0
-4,36,-1.0
4,126,1.0
-7,20,1.0
67,127,1.0
233,73,-1.0
86,152,1.0
-5,25,-1.0
60,55,1.0
-125,243,-1.0
-91,77,1.0
-5,13,1.0
-9,21,-1.0
183,119,1.0
228,2,2.0
0,12,1.0
-207,160,2.0
1,13,1.0
-33,54,1.0
99,102,-1.0
-238,65,-1.0
233,5,-1.0
142,218,-1.0
-27,90,-1.0
-17,78,-1.0
10,12,1.0
102,244,-1.0
222,-16,2.0
10,10,1.0
22,15,-1.0
6,26,1.0
5,15,1.0
71,31,1.0
233,181,-1.0
162,10,-1.0
228,-9,-1.0
1,7,1.0
13,39,-1.0
47,39,-1.0
92,244,-1.0
-114,237,-1.0
-23,44,-1.0
82,89,-1.0
75,133,1.0
12,12,1.0
-45,163,-1.0
-191,211,2.0
130,230,2.0
1,118,-1.0
-51,254,2.0
146,62,1.0
137,243,2.0
-1,32,-1.0
-53,180,-1.0
150,220,-1.0
2,16,1.0
-232,1,-1.0
-2,11,1.0
4,-3,-1.0
4,71,1.0
43,64,-1.0
9,2,1.0
-28,269,-1.0
143,256,-1.0
13,6,1.0
107,165,-1.0
-62,184,-1.0
13,102,-1.0
-10,8,1.0
20,2,-1.0
-199,4,-1.0
2,7,1.0
13,18,1.0
6,-15,1.0
2,55,-1.0
-58,262,-1.0
-223,15,-1.0
-157,225,-1.0
-213,147,-1.0
-36,55,1.0
2,4,1.0
210,160,2.0
-199,286,-1.0
-157,-8,-1.0
0,0,1.0
233,23,-1.0
-5,-4,1.0
140,235,-1.0
20,8,1.0
4,4,-1.0
6,29,1.0
137,235,2.0
-58,91,-1.0
-134,246,-1.0
-142,31,-1.0
2,13,1.0
70,7,-1.0
230,39,-1.0
0,0,1.0
237,49,2.0
51,33,-1.0
7,57,1.0
39,95,1.0
6,8,-1.0
0,0,1.0
22,39,-1.0
20,31,-1.0
0,0,1.0
-196,254,-1.0
0,0,1.0
-206,496,-1.0
-115,236,-1.0
-10,3,1.0
0,16,1.0
-239,-13,-1.0
-216,153,-1.0
1,13,1.0
-100,242,-1.0
232,15,-1.0
235,9,2.0
159,11,-1.0
-5,20,-1.0
0,0,1.0
92,59,-1.0
7,5,-1.0
0,0,1.0
105,75,1.0
-26,14,1.0
-6,4,1.0
23,38,1.0
-119,235,-1.0
-7,-1,1.0
-110,258,-1.0
-10,19,-1.0
-26,-11,1.0
234,59,-1.0
-223,131,-1.0
-2,80,-1.0
-55,17,-1.0
230,-1,2.0
137,1,-1.0
151,57,1.0
-2,10,1.0
-9,1,1.0
-17,-5,1.0
-10,13,1.0
-4,3,-1.0
0,0,-1.0
1,19,1.0
-34,164,1.0
16,198,-1.0
142,263,2.0
9,21,-1.0
-22,-1,1.0
233,-12,-1.0
0,0,1.0
2,13,1.0
-55,-2,-1.0
0,0,1.0
-6,0,1.0
1,9,1.0
-136,229,-1.0
-2,6,-1.0
240,23,-1.0
-6,73,1.0
-2,68,1.0
-192,168,2.0
-5,38,1.0
-11,43,1.0
232,76,-1.0
70,186,1.0
-22,76,1.0
47,302,2.0
145,243,-1.0
40,18,1.0
13,44,1.0
42,-6,1.0
131,217,2.0
-78,59,1.0
233,2,-1.0
130,211,-1.0
5,39,1.0
96,-24,1.0
33,27,-1.0
234,68,2.0
51,33,1.0
17,42,1.0
229,48,-1.0
-93,47,1.0
-142,223,2.0
-13,26,1.0
-53,268,2.0
18,27,-1.0
27,65,-1.0
55,44,-1.0
-233,91,-1.0
26,264,-1.0
97,241,2.0
-110,176,-1.0
0,0,-1.0
-10,42,-1.0
11,21,1.0
-25,53,-1.0
-58,290,-1.0
81,252,-1.0
11,39,1.0
12,25,1.0
-7,273,2.0
9,44,-1.0
0,0,1.0
-39,396,-1.0
-9,25,1.0
-239,-6,-1.0
-12,33,1.0
82,257,-1.0
-22,9,1.0
-225,1,2.0
-216,125,-1.0
-224,-4,-1.0
-13,32,1.0
1,25,1.0
-36,240,-1.0
-197,150,2.0
-50,4,-1.0
12,19,1.0
-33,38,1.0
-11,14,1.0
-26,36,-1.0
16,25,1.0
-5,109,-1.0
45,93,-1.0
125,232,2.0
114,19,1.0
34,220,-1.0
29,45,-1.0
108,8,-1.0
-227,17,2.0
27,34,-1.0
140,52,1.0
-28,27,1.0
50,48,-1.0
6,46,1.0
7,29,1.0
-2,22,-1.0
115,59,1.0
15,45,-1.0
154,62,1.0
-9,163,1.0
31,22,1.0
159,232,2.0
-18,30,1.0
232,22,-1.0
28,88,-1.0
-105,235,-1.0
-77,17,-1.0
22,83,1.0
37,251,-1.0
-109,226,2.0
-12,74,-1.0
-11,8,1.0
165,215,-1.0
-21,31,-1.0
-51,246,2.0
87,253,-1.0
129,45,-1.0
0,27,-1.0
23,256,-1.0
-28,30,1.0
7,17,1.0
-185,172,2.0
34,27,1.0
18,4,1.0
1,15,-1.0
20,35,-1.0
186,174,-1.0
-22,103,-1.0
61,135,1.0
181,179,2.0
-21,16,1.0
-45,22,-1.0
6,11,-1.0
192,167,-1.0
-9,272,2.0
67,269,-1.0
51,62,-1.0
-228,11,-1.0
-225,78,2.0
-6,6,1.0
189,197,2.0
169,197,2.0
-60,262,-1.0
-22,10,1.0
21,27,-1.0
-190,151,-1.0
-1,-8,1.0
32,46,-1.0
-135,236,-1.0
-105,224,2.0
-121,63,-1.0
22,11,1.0
-16,252,-1.0
5,45,-1.0
-2,51,-1.0
157,205,-1.0
4,21,1.0
-196,7,-1.0
22,2,-1.0
2,12,1.0
-180,181,2.0
-205,148,2.0
26,15,-1.0
-7,11,1.0
-4,15,-1.0
-158,205,2.0
-173,242,-1.0
223,121,-1.0
34,41,-1.0
10,174,1.0
-21,37,1.0
-17,41,1.0
17,272,2.0
-185,190,-1.0
-232,96,-1.0
33,64,1.0
20,25,1.0
-20,22,-1.0
0,0,-1.0
33,268,-1.0
22,16,-1.0
17,11,-1.0
-20,127,1.0
-88,157,-1.0
20,16,1.0
-27,34,1.0
10,23,-1.0
-44,274,-1.0
-23,23,1.0
-210,170,2.0
31,22,-1.0
17,10,1.0
-55,113,-1.0
16,22,-1.0
0,0,1.0
-87,184,1.0
-51,90,-1.0
0,0,1.0
168,206,-1.0
21,15,1.0
-60,162,-1.0
129,218,-1.0
10,11,1.0
234,68,-1.0
22,16,1.0
-186,174,2.0
203,151,2.0
9,10,1.0
-91,168,1.0
16,258,-1.0
91,258,-1.0
-10,135,-1.0
17,-7,1.0
-10,142,1.0
48,32,-1.0
229,56,2.0
36,298,-1.0
107,231,-1.0
-228,11,2.0
-235,-10,-1.0
-9,-2,1.0
-29,9,-1.0
20,34,1.0
234,35,-1.0
156,204,2.0
20,17,1.0
6,8,1.0
-97,239,-1.0
5,10,1.0
69,53,1.0
-233,-17,2.0
185,200,-1.0
-206,152,-1.0
-192,194,-1.0
15,6,-1.0
-222,125,-1.0
-86,241,2.0
107,227,-1.0
238,31,-1.0
-4,8,1.0
2,100,1.0
-225,121,-1.0
1,272,-1.0
17,9,1.0
31,59,1.0
-17,5,-1.0
4,263,2.0
147,243,-1.0
-109,22,-1.0
-217,124,-1.0
105,43,1.0
20,4,1.0
-37,95,1.0
-17,13,1.0
11,49,-1.0
64,262,-1.0
-178,217,-1.0
25,20,-1.0
-76,251,2.0
-15,18,1.0
0,29,1.0
-132,214,-1.0
0,0,1.0
168,209,2.0
-2,23,1.0
1,75,-1.0
-225,4,-1.0
22,29,1.0
-2,-3,1.0
230,27,-1.0
27,18,-1.0
-107,254,-1.0
170,216,-1.0
113,239,-1.0
-131,227,2.0
200,175,-1.0
-9,20,-1.0
-4,28,-1.0
143,214,-1.0
29,13,1.0
-75,92,-1.0
-235,-9,2.0
37,75,-1.0
55,25,-1.0
13,22,1.0
-38,36,-1.0
1,13,-1.0
0,253,2.0
-75,260,-1.0
-143,220,-1.0
-141,218,-1.0
-151,216,-1.0
223,33,2.0
-134,222,-1.0
234,18,-1.0
188,181,-1.0
0,0,-1.0
-110,240,-1.0
-125,242,-1.0
-31,125,-1.0
88,268,-1.0
15,48,-1.0
37,26,1.0
16,58,-1.0
37,51,-1.0
151,220,-1.0
-21,253,-1.0
20,36,1.0
-222,3,-1.0
43,93,-1.0
127,253,-1.0
16,25,1.0
-123,240,2.0
115,239,-1.0
11,57,1.0
-9,264,-1.0
28,55,1.0
-56,113,1.0
33,37,1.0
-26,35,1.0
21,55,-1.0
-23,55,-1.0
-13,38,1.0
-23,43,1.0
-2,37,1.0
29,43,1.0
-116,232,-1.0
130,236,-1.0
-233,88,-1.0
-25,79,1.0
1,58,1.0
243,83,2.0
15,57,1.0
240,35,2.0
-29,34,1.0
22,38,1.0
244,13,-1.0
-26,32,1.0
-7,73,-1.0
243,37,2.0
-4,109,1.0
18,22,1.0
153,229,2.0
-43,73,1.0
21,31,-1.0
18,41,1.0
40,54,1.0
11,69,-1.0
225,-9,2.0
0,11,1.0
-238,5,2.0
-228,146,2.0
-16,13,1.0
230,58,-1.0
27,41,-1.0
16,28,1.0
23,37,1.0
0,79,1.0
-200,189,2.0
64,243,2.0
-235,7,2.0
20,75,1.0
39,92,1.0
92,78,-1.0
-26,31,1.0
26,92,1.0
-4,100,1.0
5,59,1.0
6,80,-1.0
239,15,2.0
87,256,2.0
142,-13,1.0
162,202,2.0
23,23,1.0
20,70,1.0
-21,17,1.0
-232,1,2.0
112,-5,1.0
-20,265,-1.0
-20,28,1.0
13,254,2.0
-232,1,-1.0
-136,241,-1.0
43,48,1.0
-228,8,-1.0
-205,152,-1.0
20,18,-1.0
-82,251,-1.0
0,22,1.0
208,137,-1.0
15,27,1.0
28,0,1.0
-5,272,2.0
152,216,2.0
26,12,-1.0
-224,2,2.0
2,7,1.0
229,15,2.0
-200,148,2.0
38,27,-1.0
32,265,-1.0
25,27,-1.0
-6,18,1.0
163,204,2.0
25,8,1.0
74,2,1.0
45,176,-1.0
-1,34,1.0
53,249,2.0
81,242,-1.0
25,22,1.0
22,5,1.0
-156,0,1.0
-27,38,1.0
-16,18,-1.0
232,4,2.0
-188,190,-1.0
0,0,-1.0
-232,0,2.0
-221,134,-1.0
-43,274,-1.0
23,15,1.0
213,126,2.0
-33,53,1.0
-218,487,-1.0
-91,5,-1.0
121,273,-1.0
148,205,2.0
-162,201,2.0
230,52,-1.0
-58,250,2.0
5,32,-1.0
158,42,1.0
16,10,1.0
237,62,-1.0
-13,15,-1.0
-25,3,1.0
21,90,-1.0
97,226,2.0
237,21,2.0
234,55,2.0
-21,5,1.0
-105,242,2.0
141,225,-1.0
233,10,2.0
-4,6,1.0
-168,208,-1.0
13,6,1.0
-49,111,-1.0
-21,-5,1.0
-20,10,1.0
-61,251,2.0
-205,146,-1.0
22,-10,1.0
-20,41,1.0
232,3,-1.0
-32,25,1.0
28,262,2.0
4,119,-1.0
50,242,2.0
13,268,-1.0
-105,220,2.0
21,8,-1.0
-230,16,-1.0
-222,29,2.0
29,21,1.0
119,104,-1.0
225,25,2.0
222,84,2.0
-10,13,1.0
-48,245,-1.0
-6,6,1.0
-192,161,-1.0
-228,69,-1.0
7,243,-1.0
-6,0,1.0
15,121,-1.0
92,27,-1.0
59,99,-1.0
-11,31,-1.0
-12,13,-1.0
-7,67,-1.0
-18,10,1.0
-1,42,1.0
26,243,-1.0
11,37,-1.0
-80,21,1.0
-227,14,-1.0
20,8,1.0
-55,119,-1.0
76,59,1.0
-6,11,-1.0
-2,10,1.0
236,34,2.0
-12,121,-1.0
27,7,1.0
-20,9,1.0
15,9,1.0
115,120,1.0
-42,125,1.0
-6,8,1.0
137,213,2.0
26,94,-1.0
31,13,1.0
60,34,1.0
-97,55,-1.0
25,8,1.0
200,145,2.0
-152,86,-1.0
-50,112,-1.0
1,29,1.0
15,10,-1.0
-38,107,1.0
-4,33,-1.0
78,37,1.0
71,117,-1.0
-186,178,-1.0
-10,17,1.0
18,22,-1.0
-5,88,1.0
-12,42,1.0
20,16,-1.0
96,239,2.0
135,211,-1.0
16,13,1.0
137,172,-1.0
38,54,-1.0
180,179,-1.0
-5,11,1.0
59,91,-1.0
217,127,-1.0
0,0,-1.0
0,0,-1.0
-34,97,-1.0
-228,31,-1.0
-20,17,-1.0
10,27,1.0
-25,59,1.0
-7,13,1.0
-109,228,-1.0
-1,31,1.0
-47,223,1.0
-114,227,-1.0
5,18,1.0
-173,185,-1.0
4,12,1.0
71,27,1.0
4,17,1.0
-15,37,-1.0
-48,30,1.0
-196,154,-1.0
188,115,1.0
-26,27,-1.0
4,12,1.0
28,33,-1.0
6,22,-1.0
1,20,1.0
-92,277,2.0
167,205,2.0
119,109,1.0
-135,247,2.0
13,69,-1.0
230,48,2.0
20,100,-1.0
-16,260,-1.0
127,222,2.0
212,139,-1.0
110,244,-1.0
-105,243,2.0
-28,27,1.0
127,235,-1.0
-28,109,-1.0
-237,-5,2.0
-7,21,1.0
28,277,-1.0
-36,2,-1.0
-108,73,-1.0
115,50,-1.0
-235,-16,-1.0
228,29,2.0
-163,205,-1.0
127,239,-1.0
-174,205,-1.0
-74,258,-1.0
-50,153,1.0
200,155,-1.0
234,55,-1.0
-37,95,1.0
18,264,2.0
22,33,-1.0
22,41,-1.0
20,265,2.0
-10,68,-1.0
-1,277,-1.0
-65,196,-1.0
-7,36,1.0
-25,63,-1.0
11,47,1.0
-32,21,1.0
-142,232,2.0
223,104,-1.0
-71,249,-1.0
-40,279,-1.0
20,145,1.0
