x,y,m
109,237,-1.0
-16,259,2.0
32,39,-1.0
-22,6,-1.0
0,0,-1.0
-10,130,1.0
-34,190,1.0
-33,113,-1.0
11,6,-1.0
-138,214,-1.0
0,0,1.0
37,115,1.0
28,85,-1.0
43,96,-1.0
116,136,-1.0
48,248,-1.0
-45,85,-1.0
0,4,1.0
0,8,1.0
-224,105,-1.0
1,10,-1.0
4,10,1.0
21,75,-1.0
-164,201,2.0
-18,8,1.0
136,207,2.0
38,41,-1.0
-82,274,-1.0
-32,163,1.0
5,273,-1.0
-233,-11,-1.0
18,42,-1.0
0,0,1.0
-130,11,-1.0
-6,6,1.0
23,49,-1.0
-75,242,-1.0
-47,26,-1.0
18,62,1.0
45,246,-1.0
-146,194,2.0
-107,221,-1.0
-11,4,1.0
-214,140,-1.0
21,11,-1.0
6,-2,1.0
132,0,-1.0
147,222,2.0
104,143,-1.0
-11,11,-1.0
230,36,2.0
181,180,2.0
64,14,-1.0
147,-6,1.0
22,148,-1.0
-31,22,1.0
4,-17,1.0
-217,134,2.0
-96,229,-1.0
146,226,2.0
-229,-7,-1.0
7,4,1.0
126,276,-1.0
141,114,1.0
-12,15,1.0
-21,20,1.0
7,9,1.0
-38,40,1.0
7,9,1.0
25,10,-1.0
5,74,1.0
12,16,1.0
-232,-10,-1.0
69,58,-1.0
2,-2,1.0
-69,67,-1.0
21,20,1.0
33,10,1.0
-107,281,-1.0
11,6,1.0
-32,13,1.0
-64,58,1.0
-28,6,1.0
38,2,-1.0
31,20,-1.0
97,-8,1.0
-22,7,1.0
27,16,-1.0
36,21,-1.0
33,17,-1.0
7,49,1.0
-234,4,-1.0
-44,137,1.0
-7,88,-1.0
-235,41,-1.0
-195,188,2.0
-235,125,2.0
-217,153,2.0
115,84,-1.0
222,144,2.0
-167,0,1.0
75,125,1.0
-138,280,-1.0
234,23,-1.0
-48,25,1.0
7,47,1.0
-96,258,-1.0
104,-9,-1.0
241,12,-1.0
222,149,-1.0
237,29,-1.0
-239,8,-1.0
120,238,-1.0
31,10,-1.0
0,0,1.0
-195,193,-1.0
239,33,2.0
238,12,-1.0
189,185,-1.0
38,48,1.0
42,63,1.0
-237,-4,-1.0
-238,16,-1.0
-77,10,1.0
-212,148,-1.0
-230,120,2.0
55,138,1.0
26,-10,-1.0
-15,3,1.0
-55,164,-1.0
-235,22,-1.0
-22,22,1.0
-234,-2,2.0
-61,79,1.0
-21,5,-1.0
-37,-4,1.0
-43,26,1.0
-232,-1,2.0
-65,51,-1.0
31,3,1.0
-97,245,2.0
-239,0,-1.0
-29,9,1.0
26,108,-1.0
131,41,1.0
11,61,1.0
-31,131,1.0
-72,174,-1.0
-4,73,1.0
195,195,-1.0
-98,235,-1.0
5,36,1.0
-4,29,1.0
31,-1,-1.0
40,51,-1.0
-26,8,-1.0
126,242,-1.0
-26,5,1.0
-6,16,-1.0
-11,5,1.0
6,84,1.0
40,126,-1.0
-9,97,1.0
-27,54,-1.0
0,0,1.0
-110,237,-1.0
-27,4,1.0
-152,102,-1.0
-124,106,-1.0
-36,85,-1.0
-238,-4,2.0
-125,37,1.0
-228,-9,-1.0
-118,122,-1.0
31,43,1.0
-7,139,-1.0
112,111,-1.0
113,223,-1.0
-146,4,1.0
-12,6,-1.0
67,-8,1.0
59,105,-1.0
43,363,-1.0
23,59,-1.0
0,0,-1.0
-213,139,-1.0
17,12,-1.0
136,210,-1.0
58,83,-1.0
12,110,-1.0
72,243,-1.0
27,38,-1.0
17,12,1.0
146,207,-1.0
-164,186,-1.0
159,189,2.0
2,193,1.0
-27,181,1.0
115,220,-1.0
-40,118,-1.0
-103,252,-1.0
125,218,-1.0
72,243,-1.0
-16,4,-1.0
-16,13,1.0
-172,183,-1.0
-16,6,-1.0
0,0,1.0
-15,23,1.0
-28,64,-1.0
-235,-6,-1.0
168,190,-1.0
39,192,-1.0
1,79,-1.0
-6,75,1.0
2,47,-1.0
6,138,-1.0
0,0,1.0
80,250,-1.0
0,3,1.0
-233,56,-1.0
-114,232,2.0
-232,14,2.0
1,0,1.0
1,93,1.0
-230,26,-1.0
-17,41,-1.0
-7,-1,1.0
159,239,-1.0
9,-12,1.0
232,16,2.0
20,6,1.0
141,229,2.0
-20,5,-1.0
148,237,-1.0
161,209,-1.0
115,227,2.0
-48,109,1.0
118,226,-1.0
237,42,-1.0
-229,6,2.0
-18,-1,1.0
23,93,1.0
-146,29,-1.0
99,25,1.0
18,78,-1.0
0,0,1.0
-27,-8,-1.0
-20,0,-1.0
232,0,-1.0
13,29,1.0
38,22,1.0
-23,-11,1.0
97,272,-1.0
18,119,-1.0
-21,30,-1.0
-224,-16,-1.0
12,20,1.0
-233,31,2.0
-168,3,1.0
-7,56,1.0
17,252,-1.0
-208,136,2.0
-126,218,-1.0
12,20,1.0
23,6,1.0
22,20,1.0
-222,96,2.0
-91,240,-1.0
225,26,2.0
21,48,-1.0
-151,31,-1.0
13,24,1.0
11,4,-1.0
-125,215,-1.0
-225,1,-1.0
21,13,1.0
104,109,-1.0
225,50,2.0
233,51,-1.0
164,194,2.0
81,260,-1.0
-1,20,1.0
-12,8,1.0
-38,-4,-1.0
0,0,1.0
-232,-8,2.0
-77,113,-1.0
23,29,1.0
-11,8,-1.0
89,248,-1.0
234,-13,-1.0
37,139,1.0
20,157,1.0
34,6,-1.0
233,4,-1.0
-70,260,2.0
92,259,2.0
-10,23,1.0
180,181,-1.0
-29,32,1.0
6,44,1.0
15,190,-1.0
72,252,-1.0
-60,268,-1.0
26,26,1.0
0,25,1.0
39,29,-1.0
0,0,1.0
170,55,-1.0
-15,122,1.0
67,247,2.0
28,37,1.0
126,16,1.0
-10,43,1.0
228,50,-1.0
-23,54,-1.0
21,29,-1.0
50,194,1.0
22,32,1.0
50,260,-1.0
-18,41,1.0
37,48,1.0
2,49,1.0
37,23,-1.0
7,36,1.0
21,42,-1.0
199,159,-1.0
-239,73,-1.0
21,29,1.0
23,27,1.0
48,43,1.0
-18,21,-1.0
11,24,-1.0
7,26,-1.0
-71,113,1.0
29,78,-1.0
-23,1,-1.0
44,14,-1.0
2,31,1.0
28,31,-1.0
55,40,-1.0
28,22,1.0
4,10,-1.0
-17,8,1.0
78,178,-1.0
135,273,-1.0
72,35,-1.0
-18,251,2.0
-12,29,-1.0
76,242,-1.0
-121,11,-1.0
-201,53,1.0
169,193,2.0
5,384,-1.0
191,38,-1.0
234,19,-1.0
-39,5,1.0
-22,-4,1.0
72,125,1.0
233,-1,-1.0
17,41,1.0
11,51,-1.0
12,-7,1.0
143,224,-1.0
-10,17,1.0
229,6,2.0
170,187,2.0
33,46,-1.0
9,4,-1.0
16,32,1.0
104,218,-1.0
-233,114,2.0
-68,149,-1.0
141,218,-1.0
234,95,-1.0
235,50,2.0
-78,225,-1.0
-225,-14,2.0
69,32,1.0
36,22,1.0
237,-11,-1.0
-23,46,-1.0
-12,22,1.0
-15,37,1.0
-134,230,-1.0
20,49,-1.0
26,27,1.0
28,26,1.0
-121,33,1.0
230,39,2.0
-45,63,1.0
-105,94,-1.0
229,-10,2.0
1,36,1.0
-9,101,1.0
67,21,-1.0
-147,27,-1.0
92,265,-1.0
115,233,-1.0
-162,210,2.0
-12,22,1.0
15,32,1.0
44,253,2.0
214,125,2.0
-123,239,-1.0
32,12,1.0
102,9,1.0
-173,190,-1.0
238,-4,-1.0
-116,90,1.0
13,25,-1.0
23,27,1.0
-115,215,-1.0
-102,224,-1.0
-12,-8,-1.0
-7,9,1.0
10,15,-1.0
-6,3,1.0
-7,-7,1.0
-1,-1,1.0
-229,69,2.0
180,185,-1.0
25,16,1.0
5,11,1.0
27,197,1.0
28,5,1.0
-112,235,-1.0
-164,198,2.0
6,-4,1.0
37,11,-1.0
113,221,-1.0
129,215,-1.0
109,164,-1.0
2,-8,-1.0
-227,13,2.0
25,109,-1.0
10,82,1.0
20,250,-1.0
11,17,-1.0
1,10,1.0
-7,75,1.0
-11,0,1.0
-199,158,-1.0
207,142,-1.0
43,-6,-1.0
37,20,-1.0
-7,-7,1.0
146,230,2.0
-132,216,-1.0
31,15,1.0
189,150,-1.0
7,-10,1.0
-11,-2,1.0
234,88,2.0
-233,22,-1.0
-6,-5,1.0
48,245,2.0
-72,15,-1.0
-10,32,-1.0
-114,231,-1.0
16,27,1.0
10,50,-1.0
15,11,1.0
-7,26,1.0
4,11,-1.0
-51,80,-1.0
104,92,1.0
233,4,2.0
6,46,-1.0
-20,122,-1.0
80,142,-1.0
-6,7,1.0
6,13,-1.0
22,59,1.0
-15,12,1.0
9,10,-1.0
232,65,-1.0
0,0,1.0
-234,26,-1.0
27,53,1.0
-37,200,-1.0
-1,6,1.0
-5,112,-1.0
-233,1,-1.0
-18,25,-1.0
-234,-1,-1.0
11,8,1.0
232,17,-1.0
191,173,-1.0
-228,60,-1.0
235,4,-1.0
0,31,-1.0
-229,74,-1.0
16,4,1.0
180,178,2.0
138,211,2.0
-113,33,-1.0
138,15,-1.0
-56,253,2.0
153,206,2.0
-235,44,-1.0
-119,55,-1.0
-45,275,-1.0
13,57,-1.0
11,165,-1.0
-15,12,1.0
20,20,1.0
-37,268,-1.0
51,123,1.0
-4,15,1.0
2,175,-1.0
-13,17,-1.0
-10,12,1.0
37,15,-1.0
0,0,1.0
-36,26,1.0
222,41,2.0
-148,215,-1.0
0,0,-1.0
0,0,-1.0
-102,241,2.0
34,44,-1.0
-28,100,-1.0
21,27,-1.0
-67,178,-1.0
4,168,-1.0
0,178,-1.0
28,25,-1.0
107,26,1.0
26,264,-1.0
-143,209,2.0
-75,264,2.0
4,265,-1.0
27,23,-1.0
142,13,-1.0
0,0,1.0
4,147,1.0
-18,12,-1.0
-9,25,-1.0
-20,29,1.0
27,85,-1.0
10,23,-1.0
118,53,1.0
16,26,1.0
-51,47,-1.0
0,21,1.0
1,18,1.0
-18,21,1.0
31,46,1.0
2,256,-1.0
-127,101,1.0
50,23,1.0
27,21,1.0
20,73,1.0
112,151,1.0
-11,147,-1.0
38,77,1.0
227,43,-1.0
-23,15,-1.0
0,42,-1.0
-9,151,-1.0
33,27,-1.0
15,16,1.0
47,95,1.0
-162,204,2.0
38,27,-1.0
237,3,-1.0
21,6,1.0
0,0,1.0
65,77,-1.0
16,0,1.0
-4,113,1.0
-217,156,2.0
-28,26,1.0
-77,148,-1.0
114,242,2.0
-4,1,1.0
26,69,-1.0
18,5,1.0
-11,8,-1.0
23,66,1.0
-20,8,1.0
176,171,-1.0
28,153,-1.0
-23,10,1.0
18,11,1.0
-17,61,-1.0
-10,99,-1.0
-163,197,-1.0
26,52,-1.0
192,167,-1.0
-27,6,-1.0
164,229,-1.0
112,8,-1.0
-60,50,1.0
34,253,-1.0
72,244,2.0
33,15,-1.0
0,0,1.0
-12,-3,1.0
232,-10,2.0
17,5,1.0
0,13,-1.0
23,6,-1.0
4,67,-1.0
-137,214,-1.0
37,106,-1.0
-66,85,-1.0
-2,254,-1.0
42,126,1.0
44,16,-1.0
-92,105,1.0
5,122,1.0
-143,217,-1.0
227,0,2.0
-97,126,1.0
164,195,-1.0
-230,6,-1.0
5,-4,1.0
-17,29,-1.0
-1,100,1.0
6,76,-1.0
-64,39,-1.0
12,206,-1.0
32,17,-1.0
-172,95,1.0
-92,64,1.0
-36,20,1.0
42,44,-1.0
-93,86,1.0
-10,296,2.0
130,10,-1.0
-12,17,1.0
-190,180,2.0
-85,15,1.0
225,2,-1.0
6,8,1.0
23,8,-1.0
-84,152,1.0
-10,117,-1.0
42,19,1.0
61,62,-1.0
38,99,1.0
23,116,1.0
15,163,1.0
69,61,1.0
-60,48,1.0
113,224,-1.0
-233,26,2.0
-130,224,-1.0
10,285,2.0
-158,204,-1.0
-227,4,-1.0
153,222,-1.0
136,31,-1.0
-37,16,1.0
-28,5,-1.0
-194,151,-1.0
-51,258,-1.0
42,52,1.0
2,42,-1.0
-115,187,-1.0
-130,224,-1.0
15,45,-1.0
0,13,1.0
50,110,1.0
-70,157,1.0
-7,-7,1.0
16,56,-1.0
116,231,-1.0
-229,10,-1.0
-137,30,1.0
98,234,-1.0
-121,225,-1.0
98,64,1.0
44,253,-1.0
42,130,1.0
50,71,1.0
-2,11,1.0
-49,245,-1.0
0,0,-1.0
-163,218,-1.0
-183,138,1.0
-6,22,-1.0
-208,135,2.0
-189,166,-1.0
-137,159,1.0
-7,-1,1.0
235,34,-1.0
43,10,1.0
112,2,1.0
27,4,1.0
-32,55,1.0
-208,170,-1.0
4,42,1.0
239,21,2.0
13,53,1.0
118,25,1.0
141,236,2.0
0,63,-1.0
0,0,1.0
69,10,1.0
238,18,2.0
243,21,2.0
-25,13,1.0
81,262,2.0
-29,265,-1.0
23,10,1.0
-145,244,2.0
-147,232,2.0
4,34,1.0
23,29,-1.0
86,193,-1.0
216,149,-1.0
-37,64,-1.0
186,27,-1.0
96,-5,-1.0
50,7,1.0
-239,7,2.0
-181,204,-1.0
-235,60,-1.0
21,17,1.0
-17,11,-1.0
138,227,2.0
-167,233,-1.0
-45,38,-1.0
-47,17,-1.0
-181,238,-1.0
-131,236,-1.0
-235,0,-1.0
33,73,-1.0
221,138,-1.0
234,38,-1.0
43,0,-1.0
181,229,-1.0
-43,245,-1.0
6,106,1.0
13,8,1.0
239,6,2.0
237,14,-1.0
23,-5,1.0
237,43,2.0
-38,5,1.0
-69,27,-1.0
-28,20,-1.0
69,247,2.0
-44,117,1.0
-132,224,-1.0
