x,y,m
-6,249,-1.0
225,-16,2.0
125,223,2.0
-11,8,1.0
130,212,-1.0
5,7,1.0
141,209,-1.0
23,-1,-1.0
-112,235,2.0
129,228,2.0
-86,41,1.0
-18,-1,1.0
162,196,-1.0
7,259,-1.0
206,141,2.0
-72,12,1.0
213,142,2.0
25,13,-1.0
-119,236,-1.0
-212,136,2.0
-70,116,-1.0
-13,59,1.0
1,50,-1.0
-237,-14,-1.0
-18,-8,1.0
16,5,-1.0
-129,46,-1.0
206,139,-1.0
16,0,-1.0
-20,4,-1.0
7,4,1.0
-237,-24,-1.0
-147,230,-1.0
233,17,2.0
-25,205,1.0
70,132,1.0
0,262,-1.0
64,138,-1.0
-225,120,2.0
230,5,2.0
108,226,-1.0
138,0,-1.0
185,228,-1.0
1,4,1.0
227,-10,2.0
-5,-3,1.0
-146,62,-1.0
-232,12,-1.0
-1,7,1.0
-229,13,2.0
-4,1,1.0
0,-4,1.0
-184,173,2.0
0,5,1.0
181,180,-1.0
2,6,1.0
-4,6,1.0
-146,220,-1.0
-4,4,1.0
-153,199,-1.0
4,7,1.0
-234,0,2.0
-5,6,-1.0
-7,48,-1.0
1,6,1.0
92,46,-1.0
-168,185,2.0
-234,-1,2.0
-94,236,-1.0
-228,39,-1.0
-168,211,-1.0
-81,34,-1.0
-5,7,1.0
222,-3,2.0
-1,5,1.0
0,263,-1.0
4,5,-1.0
0,0,-1.0
0,0,-1.0
0,15,-1.0
227,21,-1.0
233,11,-1.0
-9,14,1.0
-232,-1,-1.0
0,0,1.0
161,194,2.0
-1,9,1.0
-43,248,-1.0
-135,14,1.0
5,14,1.0
-58,153,1.0
110,232,-1.0
-225,51,-1.0
183,174,-1.0
-3,7,1.0
-44,243,2.0
2,255,-1.0
233,10,2.0
-211,120,2.0
9,163,1.0
9,17,-1.0
158,204,2.0
113,163,1.0
-147,200,-1.0
175,173,-1.0
77,185,-1.0
-2,20,1.0
-10,5,1.0
76,243,-1.0
134,216,-1.0
-59,55,1.0
1,8,-1.0
0,0,1.0
-32,268,2.0
-118,219,-1.0
-157,207,-1.0
0,0,-1.0
138,215,-1.0
12,16,1.0
125,233,-1.0
2,20,1.0
-108,253,2.0
228,55,2.0
-18,12,1.0
233,16,-1.0
-1,16,1.0
-2,36,1.0
-114,239,-1.0
-26,27,1.0
4,95,-1.0
0,0,-1.0
0,0,-1.0
-56,112,-1.0
-25,22,1.0
0,54,-1.0
-28,17,-1.0
32,20,-1.0
4,39,-1.0
16,12,-1.0
137,222,-1.0
38,21,1.0
17,491,-1.0
12,7,1.0
49,279,-1.0
1,23,1.0
-1,17,1.0
-31,8,-1.0
-228,26,-1.0
1,89,-1.0
0,0,1.0
136,233,2.0
145,-11,-1.0
-86,283,2.0
-123,247,-1.0
-94,284,-1.0
27,36,1.0
-148,209,2.0
-23,7,1.0
28,38,-1.0
-13,36,-1.0
5,22,-1.0
-125,236,-1.0
0,0,-1.0
0,0,1.0
1,84,1.0
-20,8,1.0
188,172,-1.0
-48,106,1.0
1,437,-1.0
118,232,-1.0
-25,9,-1.0
-15,105,1.0
-4,251,2.0
11,25,-1.0
-11,6,1.0
-22,29,1.0
98,116,-1.0
120,101,1.0
-50,262,2.0
-51,258,-1.0
-94,243,-1.0
-88,122,1.0
191,169,-1.0
-9,66,-1.0
-7,38,1.0
15,5,1.0
234,38,-1.0
-26,8,1.0
6,35,-1.0
0,25,1.0
232,52,-1.0
-44,251,-1.0
0,93,-1.0
0,0,-1.0
-234,-11,2.0
-4,16,1.0
22,25,1.0
-146,211,2.0
21,21,-1.0
29,26,1.0
-168,180,-1.0
-4,264,-1.0
147,205,-1.0
-232,-15,2.0
-72,6,-1.0
6,14,1.0
-6,30,1.0
13,5,1.0
4,138,-1.0
-6,15,-1.0
147,208,2.0
145,205,-1.0
16,9,1.0
-152,197,-1.0
0,0,-1.0
-12,0,-1.0
-4,6,1.0
18,9,-1.0
-2,3,1.0
-9,16,1.0
72,255,2.0
-1,73,-1.0
11,10,-1.0
0,0,1.0
-2,9,1.0
197,146,-1.0
-121,227,-1.0
-6,5,1.0
-232,-21,2.0
42,20,-1.0
202,179,2.0
-2,1,1.0
20,26,-1.0
4,8,-1.0
165,208,2.0
-150,205,-1.0
26,5,1.0
5,84,1.0
-22,-1,-1.0
-13,9,1.0
81,95,1.0
-78,237,-1.0
234,5,2.0
213,127,-1.0
-131,211,2.0
-10,152,1.0
-4,9,1.0
-232,106,2.0
-9,0,1.0
-113,129,-1.0
43,105,-1.0
29,119,1.0
-165,201,-1.0
10,4,-1.0
15,2,-1.0
0,0,1.0
223,5,2.0
18,2,-1.0
88,228,-1.0
-1,2,1.0
-181,190,-1.0
20,257,-1.0
-6,29,1.0
-147,216,-1.0
-6,-8,1.0
82,242,-1.0
-31,12,-1.0
0,0,1.0
38,25,-1.0
17,-5,1.0
2,257,2.0
13,0,1.0
4,31,-1.0
-65,247,-1.0
-232,106,2.0
222,-19,-1.0
-232,110,2.0
146,217,2.0
25,-1,-1.0
12,2,1.0
-15,6,1.0
99,231,2.0
-227,120,-1.0
5,10,1.0
34,252,-1.0
18,2,1.0
-4,47,1.0
-178,184,-1.0
-12,7,1.0
228,-20,2.0
-82,37,-1.0
16,16,1.0
-54,12,1.0
-2,10,1.0
-27,4,1.0
-110,96,-1.0
-26,5,-1.0
10,265,-1.0
227,79,-1.0
2,17,1.0
1,24,1.0
-233,-15,-1.0
141,231,-1.0
-152,222,-1.0
15,26,-1.0
15,32,1.0
-25,5,-1.0
-17,3,1.0
-18,14,1.0
-17,1,1.0
-44,16,1.0
-37,10,-1.0
-5,14,1.0
65,247,2.0
152,30,-1.0
112,234,2.0
-22,252,2.0
-137,220,2.0
-103,243,-1.0
-13,22,1.0
-97,27,-1.0
-222,6,-1.0
53,99,1.0
-192,172,2.0
-13,30,1.0
-27,0,-1.0
-163,208,-1.0
77,246,2.0
-56,74,-1.0
180,213,-1.0
232,8,-1.0
89,243,2.0
-25,9,1.0
230,27,2.0
-15,24,-1.0
-186,169,-1.0
-1,22,-1.0
0,0,-1.0
-13,9,-1.0
0,0,1.0
15,8,1.0
-12,19,-1.0
159,214,-1.0
-31,21,-1.0
148,220,-1.0
0,0,-1.0
175,189,-1.0
-20,37,-1.0
-234,21,-1.0
-195,194,-1.0
7,21,-1.0
-13,27,-1.0
-11,23,1.0
176,210,-1.0
-13,53,1.0
15,13,1.0
-237,12,-1.0
230,22,2.0
-80,26,-1.0
-26,21,1.0
175,193,-1.0
-100,253,2.0
-1,64,-1.0
211,137,-1.0
-173,196,2.0
-62,259,-1.0
44,46,-1.0
0,0,1.0
-1,41,-1.0
-7,47,1.0
-16,300,2.0
1,26,1.0
230,50,-1.0
-227,132,2.0
224,7,-1.0
-21,17,-1.0
113,112,-1.0
6,13,1.0
-59,44,1.0
-237,44,2.0
201,158,2.0
-212,159,-1.0
12,269,2.0
-237,69,2.0
44,335,-1.0
60,259,-1.0
-135,252,-1.0
213,174,-1.0
-32,63,-1.0
0,0,1.0
32,10,-1.0
13,281,-1.0
9,4,1.0
70,129,1.0
34,-1,1.0
-194,183,2.0
241,26,2.0
-148,219,2.0
134,143,1.0
32,57,1.0
115,241,-1.0
-13,-7,-1.0
-61,252,-1.0
-17,-4,1.0
11,68,1.0
109,263,-1.0
-138,219,-1.0
141,99,1.0
49,11,-1.0
-87,248,-1.0
-18,-6,1.0
93,114,1.0
148,237,-1.0
229,16,-1.0
-80,235,2.0
-234,4,2.0
44,9,1.0
-248,-7,2.0
-29,9,-1.0
189,211,-1.0
-28,26,-1.0
66,260,-1.0
121,240,-1.0
145,235,2.0
36,0,-1.0
227,11,2.0
78,241,-1.0
-91,36,-1.0
-119,24,1.0
89,255,-1.0
55,253,-1.0
-33,3,-1.0
26,11,-1.0
-16,266,-1.0
-15,4,-1.0
13,254,-1.0
-172,225,-1.0
-92,100,-1.0
-129,107,1.0
-119,125,-1.0
-113,222,-1.0
-180,210,2.0
22,10,1.0
20,12,1.0
28,73,1.0
-119,58,-1.0
-115,174,1.0
180,102,-1.0
-21,268,-1.0
-203,176,-1.0
-11,34,-1.0
-44,36,-1.0
205,8,1.0
-31,17,1.0
168,205,2.0
21,18,1.0
-36,15,1.0
0,263,-1.0
0,106,-1.0
151,212,-1.0
135,249,-1.0
147,218,-1.0
-37,29,1.0
-137,231,-1.0
22,2,1.0
183,26,1.0
-21,269,-1.0
39,28,1.0
25,5,1.0
-70,269,-1.0
-113,242,-1.0
9,-1,-1.0
23,12,1.0
-11,151,1.0
-174,212,-1.0
-167,216,-1.0
10,18,1.0
-15,23,1.0
66,268,2.0
-74,257,-1.0
0,0,-1.0
0,0,1.0
-83,259,-1.0
-170,176,2.0
0,260,-1.0
17,26,1.0
-25,301,-1.0
-191,7,-1.0
-55,263,-1.0
37,195,-1.0
173,180,-1.0
0,12,1.0
-2,-1,1.0
-224,-3,-1.0
-56,184,-1.0
5,81,1.0
-2,110,1.0
-49,46,1.0
59,50,1.0
-108,101,-1.0
-45,225,-1.0
-11,29,1.0
15,2,1.0
76,53,-1.0
20,5,-1.0
16,16,-1.0
0,0,1.0
-2,50,-1.0
212,142,-1.0
50,71,1.0
51,54,-1.0
87,243,-1.0
27,-4,-1.0
146,217,-1.0
-102,233,-1.0
199,147,-1.0
44,18,-1.0
94,18,1.0
54,28,-1.0
47,260,2.0
-12,25,1.0
87,241,-1.0
-222,8,2.0
-125,27,-1.0
-221,-10,-1.0
-159,212,2.0
-9,11,1.0
-17,16,1.0
47,28,-1.0
191,173,-1.0
38,21,1.0
-22,262,2.0
50,242,2.0
11,26,-1.0
0,0,-1.0
15,13,-1.0
6,20,1.0
-203,148,-1.0
-227,8,-1.0
-7,36,1.0
72,164,-1.0
-23,31,-1.0
0,0,-1.0
-61,93,-1.0
-233,14,-1.0
-7,14,1.0
12,40,-1.0
-9,26,1.0
-5,21,1.0
49,257,-1.0
60,135,1.0
75,172,-1.0
-140,219,-1.0
-85,242,-1.0
-2,63,-1.0
2,39,-1.0
-168,194,-1.0
-23,257,-1.0
-11,5,1.0
69,122,1.0
-141,224,2.0
4,20,1.0
-225,9,-1.0
93,260,-1.0
-5,77,1.0
70,77,-1.0
0,22,1.0
-233,14,-1.0
-49,46,-1.0
195,166,-1.0
-161,204,-1.0
94,48,1.0
23,48,-1.0
1,58,-1.0
-125,229,-1.0
-179,183,-1.0
116,234,-1.0
147,58,-1.0
1,30,1.0
-96,25,-1.0
32,36,1.0
-12,21,1.0
232,-5,2.0
40,105,-1.0
-5,15,-1.0
-4,17,-1.0
229,31,-1.0
-153,215,2.0
-53,28,1.0
125,251,-1.0
-2,75,-1.0
233,-17,2.0
-62,258,-1.0
7,5,1.0
1,7,1.0
-197,181,-1.0
0,12,1.0
135,218,2.0
0,11,1.0
-235,64,-1.0
-99,236,2.0
-152,216,2.0
-132,222,-1.0
20,92,1.0
26,47,1.0
161,197,-1.0
0,0,1.0
-146,8,1.0
205,151,-1.0
-7,25,-1.0
-37,78,1.0
-10,20,-1.0
-9,254,-1.0
-4,62,-1.0
-66,239,-1.0
26,80,-1.0
27,122,-1.0
-31,57,1.0
-5,10,-1.0
-22,73,-1.0
114,69,-1.0
-234,23,2.0
-131,225,-1.0
-1,20,-1.0
-10,95,1.0
-6,11,1.0
127,0,-1.0
83,281,-1.0
-222,43,2.0
201,162,-1.0
67,57,1.0
235,48,2.0
10,8,1.0
150,251,-1.0
-112,230,2.0
6,10,1.0
4,17,1.0
126,256,2.0
4,5,1.0
45,251,2.0
51,284,2.0
-4,8,1.0
-60,251,-1.0
103,191,1.0
-11,263,-1.0
-6,8,1.0
11,6,1.0
-59,251,-1.0
123,621,-1.0
1,80,-1.0
234,-20,2.0
-1,11,-1.0
9,0,-1.0
0,17,-1.0
0,0,1.0
-4,22,-1.0
9,1,-1.0
7,1,-1.0
6,10,1.0
59,105,-1.0
-121,210,2.0
1,9,1.0
18,26,-1.0
-5,3,-1.0
0,0,1.0
4,245,2.0
-6,-1,1.0
-16,52,-1.0
148,225,2.0
-145,192,-1.0
-4,1,1.0
6,3,1.0
-22,48,1.0
119,253,2.0
-146,224,-1.0
-118,230,2.0
156,225,2.0
-44,55,1.0
11,17,1.0
-97,251,-1.0
123,100,-1.0
47,101,1.0
232,56,2.0
-72,251,-1.0
138,236,-1.0
108,127,-1.0
-156,216,2.0
-29,117,-1.0
10,38,-1.0
50,21,-1.0
39,248,-1.0
-97,251,2.0
-146,214,-1.0
-25,17,1.0
25,52,1.0
137,148,-1.0
103,245,-1.0
167,197,2.0
-176,190,-1.0
-23,9,1.0
-108,245,2.0
56,168,1.0
-69,30,1.0
148,232,-1.0
162,221,-1.0
10,9,1.0
-157,209,2.0
-15,150,1.0
229,94,-1.0
-9,51,-1.0
195,197,-1.0
112,-10,-1.0
2,25,1.0
131,216,-1.0
-6,34,1.0
-230,41,-1.0
13,157,-1.0
146,222,-1.0
-79,254,-1.0
124,29,-1.0
-105,256,2.0
18,21,1.0
153,22,-1.0
-2,47,1.0
-25,27,-1.0
-158,223,2.0
194,149,2.0
-237,22,-1.0
-12,34,1.0
-53,267,-1.0
-163,223,2.0
-20,104,1.0
12,20,-1.0
-10,57,1.0
93,242,-1.0
-143,233,-1.0
-16,25,1.0
199,163,-1.0
-121,247,2.0
-27,47,-1.0
20,273,-1.0
-12,43,-1.0
151,210,-1.0
22,27,-1.0
-29,32,-1.0
-12,31,-1.0
56,137,-1.0
-50,41,1.0
16,17,-1.0
0,0,1.0
4,63,-1.0
152,238,-1.0
-54,272,2.0
-16,39,-1.0
0,0,1.0
-176,227,-1.0
-118,64,-1.0
26,94,-1.0
-39,161,-1.0
-11,15,-1.0
237,68,-1.0
74,152,-1.0
62,243,-1.0
53,48,1.0
-232,14,-1.0
43,24,1.0
-229,4,-1.0
89,246,2.0
6,5,1.0
-45,26,-1.0
21,127,-1.0
235,4,-1.0
-22,26,-1.0
42,41,-1.0
89,237,-1.0
-124,218,-1.0
23,41,-1.0
142,215,-1.0
34,19,-1.0
28,57,-1.0
94,256,-1.0
-26,4,1.0
28,4,-1.0
27,10,-1.0
2,3,1.0
50,64,1.0
-36,1,1.0
121,226,-1.0
-229,34,-1.0
-5,0,1.0
-10,40,1.0
-224,17,-1.0
-16,147,-1.0
7,71,1.0
55,136,-1.0
28,248,-1.0
51,47,-1.0
158,243,-1.0
20,6,1.0
97,246,-1.0
-208,126,-1.0
23,8,-1.0
-143,201,2.0
4,125,1.0
-70,584,-1.0
21,133,1.0
1,144,1.0
44,20,-1.0
-16,21,1.0
136,207,-1.0
142,216,-1.0
-96,11,-1.0
-147,209,2.0
-1,263,-1.0
25,17,-1.0
-10,-3,1.0
-227,23,-1.0
16,7,1.0
233,-1,2.0
-26,174,-1.0
-157,200,2.0
-158,228,2.0
-208,134,-1.0
108,232,-1.0
25,28,-1.0
-13,20,-1.0
225,0,-1.0
210,154,-1.0
-18,139,-1.0
-21,20,1.0
66,160,-1.0
55,29,-1.0
137,236,-1.0
23,60,1.0
-25,10,-1.0
-150,201,-1.0
-16,17,-1.0
-37,18,-1.0
-239,33,-1.0
195,154,-1.0
-168,196,2.0
-11,-1,1.0
-1,32,-1.0
-119,254,-1.0
-192,162,2.0
-25,27,1.0
85,235,-1.0
-23,71,1.0
-40,36,1.0
-7,37,-1.0
233,17,2.0
-25,23,-1.0
-21,261,2.0
6,143,-1.0
-120,14,1.0
201,189,-1.0
126,87,-1.0
21,59,1.0
-125,32,-1.0
25,40,1.0
7,131,1.0
33,69,1.0
-23,261,-1.0
145,221,2.0
248,67,-1.0
-70,53,-1.0
32,57,-1.0
-74,266,2.0
241,67,2.0
67,35,1.0
7,161,-1.0
-49,73,-1.0
-5,72,1.0
141,229,-1.0
-5,271,-1.0
-175,195,-1.0
153,231,-1.0
0,121,-1.0
-100,243,-1.0
7,75,1.0
-80,257,2.0
-54,55,-1.0
0,0,-1.0
4,136,-1.0
0,0,1.0
29,38,1.0
-136,239,-1.0
32,104,-1.0
43,43,1.0
172,200,2.0
78,258,2.0
-20,43,1.0
22,50,1.0
201,177,-1.0
27,47,-1.0
16,41,1.0
-18,109,-1.0
72,155,1.0
-36,64,1.0
-76,142,1.0
-54,37,-1.0
-9,279,2.0
151,214,-1.0
-244,120,2.0
59,134,1.0
18,112,-1.0
66,264,-1.0
-23,63,1.0
233,47,2.0
-49,89,-1.0
237,49,2.0
22,34,1.0
124,37,-1.0
-13,41,1.0
-29,64,1.0
-224,84,-1.0
157,236,2.0
-170,50,-1.0
9,29,1.0
163,193,2.0
-1,47,1.0
241,53,2.0
184,181,2.0
-56,78,-1.0
-31,62,-1.0
62,102,1.0
-2,46,1.0
-32,54,1.0
-249,31,-1.0
-16,44,1.0
197,47,-1.0
-97,195,1.0
-200,57,-1.0
189,193,2.0
-165,220,-1.0
2,95,-1.0
244,37,-1.0
-7,32,-1.0
-50,28,-1.0
-27,48,1.0
25,41,-1.0
-7,281,-1.0
-29,84,-1.0
-80,258,2.0
230,-3,2.0
0,7,1.0
-100,92,-1.0
228,54,-1.0
51,52,-1.0
5,7,1.0
-1,11,-1.0
-2,6,1.0
157,201,-1.0
13,10,1.0
0,4,1.0
-100,252,-1.0
-172,97,-1.0
0,-1,1.0
-1,0,1.0
5,-4,1.0
-7,131,1.0
-6,25,-1.0
4,1,1.0
208,149,2.0
1,7,1.0
-94,243,2.0
7,23,-1.0
-235,-8,-1.0
-6,57,1.0
-91,252,-1.0
48,36,1.0
6,10,1.0
1,1,1.0
-38,136,1.0
-1,8,1.0
-29,4,-1.0
-61,59,-1.0
219,130,2.0
56,44,1.0
11,-4,-1.0
21,69,1.0
-161,197,2.0
169,204,-1.0
-23,130,1.0
-169,194,2.0
-22,195,-1.0
-70,190,-1.0
-227,-8,2.0
-10,3,-1.0
42,52,1.0
191,155,-1.0
-39,246,-1.0
9,11,1.0
-58,-7,1.0
13,3,1.0
-233,4,2.0
-9,-5,-1.0
-65,251,-1.0
39,9,1.0
12,1,1.0
-229,13,2.0
40,88,1.0
2,-7,1.0
-199,159,2.0
20,257,-1.0
-9,9,1.0
21,246,-1.0
5,83,-1.0
7,47,-1.0
-1,72,-1.0
0,0,1.0
-234,4,-1.0
11,9,1.0
11,34,-1.0
0,-5,1.0
-43,247,-1.0
-18,8,-1.0
-33,258,-1.0
-181,184,-1.0
4,1,1.0
-4,3,1.0
47,30,-1.0
-92,231,-1.0
232,3,-1.0
36,48,-1.0
-6,15,1.0
-232,0,-1.0
53,48,-1.0
-233,16,-1.0
-13,13,-1.0
-38,2,-1.0
-66,62,-1.0
158,196,2.0
-107,238,-1.0
-243,-17,2.0
58,136,-1.0
85,253,-1.0
-170,196,-1.0
92,238,-1.0
-147,215,2.0
-107,252,-1.0
-59,85,-1.0
-146,17,-1.0
60,239,-1.0
0,0,1.0
12,146,-1.0
-21,5,-1.0
27,44,-1.0
-89,31,-1.0
-76,15,1.0
-127,-8,-1.0
-75,167,-1.0
0,0,1.0
-16,48,-1.0
51,25,1.0
224,-6,-1.0
-145,205,-1.0
-22,2,-1.0
-18,260,2.0
-138,227,-1.0
-29,7,1.0
-238,-15,2.0
232,-6,-1.0
-27,34,1.0
-9,64,1.0
-154,205,-1.0
-2,5,1.0
-21,-9,1.0
228,55,2.0
-2,2,1.0
116,28,1.0
-232,-22,2.0
115,224,-1.0
-16,3,1.0
6,5,-1.0
71,150,-1.0
5,10,1.0
202,152,-1.0
232,24,2.0
-88,35,-1.0
-99,52,1.0
-210,130,-1.0
0,0,-1.0
2,22,-1.0
-93,25,1.0
-22,5,1.0
-17,261,2.0
-241,-8,2.0
-16,-1,1.0
15,-7,1.0
1,200,1.0
-23,11,1.0
161,204,-1.0
12,0,-1.0
0,0,-1.0
4,26,1.0
4,21,-1.0
-239,-13,-1.0
-16,3,-1.0
-232,62,2.0
-4,36,-1.0
0,0,-1.0
0,0,1.0
-36,271,-1.0
123,226,-1.0
23,4,1.0
-16,25,-1.0
0,0,1.0
12,-1,1.0
36,6,-1.0
0,0,1.0
-120,234,-1.0
0,0,1.0
4,3,-1.0
25,55,1.0
16,3,1.0
-235,1,2.0
-203,145,2.0
217,119,-1.0
-45,104,-1.0
-15,8,1.0
-21,14,-1.0
28,95,-1.0
235,6,2.0
-80,71,1.0
72,157,-1.0
-12,14,-1.0
-1,6,1.0
15,68,1.0
23,-2,1.0
167,203,-1.0
20,0,-1.0
5,16,-1.0
6,178,-1.0
-4,1,1.0
175,178,-1.0
-137,220,-1.0
-195,156,-1.0
-12,1,1.0
-2,13,1.0
-9,-1,1.0
238,45,-1.0
81,143,-1.0
18,9,1.0
-21,5,-1.0
17,-1,-1.0
21,-1,1.0
151,197,-1.0
13,73,-1.0
6,26,-1.0
26,5,1.0
20,8,1.0
-6,17,1.0
-69,73,-1.0
-6,3,1.0
-113,221,-1.0
-12,0,-1.0
-224,-12,2.0
75,470,-1.0
225,13,-1.0
110,-11,1.0
12,97,-1.0
-12,167,-1.0
0,63,1.0
6,-6,1.0
33,142,1.0
-153,227,-1.0
20,-1,-1.0
227,-14,2.0
-147,223,2.0
100,-22,-1.0
-13,254,2.0
-15,6,1.0
-15,53,1.0
-104,4,-1.0
224,97,2.0
-1,12,1.0
43,112,1.0
225,80,-1.0
18,7,-1.0
0,0,1.0
6,52,1.0
-233,115,2.0
-23,64,1.0
-16,12,1.0
50,73,1.0
-45,-6,-1.0
-169,196,-1.0
154,200,2.0
-5,151,1.0
47,-9,1.0
25,7,1.0
227,-16,-1.0
0,0,1.0
71,70,-1.0
-2,-4,1.0
206,148,-1.0
-102,237,2.0
-45,257,-1.0
-89,232,-1.0
-42,246,-1.0
-2,9,1.0
-227,61,-1.0
-87,240,-1.0
-70,148,-1.0
1,6,1.0
10,88,-1.0
-2,3,1.0
-27,256,2.0
97,53,1.0
6,121,1.0
-1,0,1.0
216,166,2.0
2,79,-1.0
-222,5,-1.0
110,237,-1.0
