date,game_id,game_url,game_type,season,game_number,away_team,home_team
1997-05-07,49600045,https://www.nba.com/game/nyk-vs-mia-0049600045,playoffs,1997,45,NYK,MIA
1997-05-08,49600047,https://www.nba.com/game/atl-vs-chi-0049600047,playoffs,1997,47,ATL,CHI
1997-05-08,49600048,https://www.nba.com/game/uta-vs-lal-0049600048,playoffs,1997,48,UTA,LAL
1997-05-09,49600050,https://www.nba.com/game/hou-vs-sea-0049600050,playoffs,1997,50,HOU,SEA
1997-05-09,49600049,https://www.nba.com/game/nyk-vs-mia-0049600049,playoffs,1997,49,NYK,MIA
1997-05-10,49600051,https://www.nba.com/game/chi-vs-atl-0049600051,playoffs,1997,51,CHI,ATL
1997-05-10,49600052,https://www.nba.com/game/uta-vs-lal-0049600052,playoffs,1997,52,UTA,LAL
1997-05-11,49600054,https://www.nba.com/game/mia-vs-nyk-0049600054,playoffs,1997,54,MIA,NYK
1997-05-11,49600055,https://www.nba.com/game/hou-vs-sea-0049600055,playoffs,1997,55,HOU,SEA
1997-05-11,49600053,https://www.nba.com/game/chi-vs-atl-0049600053,playoffs,1997,53,CHI,ATL
1997-05-12,49600056,https://www.nba.com/game/mia-vs-nyk-0049600056,playoffs,1997,56,MIA,NYK
1997-05-12,49600057,https://www.nba.com/game/lal-vs-uta-0049600057,playoffs,1997,57,LAL,UTA
1997-05-13,49600058,https://www.nba.com/game/atl-vs-chi-0049600058,playoffs,1997,58,ATL,CHI
1997-05-13,49600059,https://www.nba.com/game/sea-vs-hou-0049600059,playoffs,1997,59,SEA,HOU
1997-05-14,49600060,https://www.nba.com/game/nyk-vs-mia-0049600060,playoffs,1997,60,NYK,MIA
1997-05-15,49600063,https://www.nba.com/game/hou-vs-sea-0049600063,playoffs,1997,63,HOU,SEA
1997-05-16,49600064,https://www.nba.com/game/mia-vs-nyk-0049600064,playoffs,1997,64,MIA,NYK
1997-05-17,49600066,https://www.nba.com/game/sea-vs-hou-0049600066,playoffs,1997,66,SEA,HOU
1997-05-19,49600069,https://www.nba.com/game/hou-vs-uta-0049600069,playoffs,1997,69,HOU,UTA
1997-05-20,49600070,https://www.nba.com/game/mia-vs-chi-0049600070,playoffs,1997,70,MIA,CHI
1997-05-21,49600071,https://www.nba.com/game/hou-vs-uta-0049600071,playoffs,1997,71,HOU,UTA
1997-05-22,49600072,https://www.nba.com/game/mia-vs-chi-0049600072,playoffs,1997,72,MIA,CHI
1997-05-23,49600073,https://www.nba.com/game/uta-vs-hou-0049600073,playoffs,1997,73,UTA,HOU
1997-05-24,49600074,https://www.nba.com/game/chi-vs-mia-0049600074,playoffs,1997,74,CHI,MIA
1997-05-25,49600075,https://www.nba.com/game/uta-vs-hou-0049600075,playoffs,1997,75,UTA,HOU
1997-05-26,49600076,https://www.nba.com/game/chi-vs-mia-0049600076,playoffs,1997,76,CHI,MIA
1997-05-27,49600077,https://www.nba.com/game/hou-vs-uta-0049600077,playoffs,1997,77,HOU,UTA
1997-05-28,49600078,https://www.nba.com/game/mia-vs-chi-0049600078,playoffs,1997,78,MIA,CHI
1997-05-29,49600079,https://www.nba.com/game/uta-vs-hou-0049600079,playoffs,1997,79,UTA,HOU
1997-06-01,49600083,https://www.nba.com/game/uta-vs-chi-0049600083,playoffs,1997,83,UTA,CHI
1997-06-04,49600084,https://www.nba.com/game/uta-vs-chi-0049600084,playoffs,1997,84,UTA,CHI
1997-06-06,49600085,https://www.nba.com/game/chi-vs-uta-0049600085,playoffs,1997,85,CHI,UTA
1997-06-08,49600086,https://www.nba.com/game/chi-vs-uta-0049600086,playoffs,1997,86,CHI,UTA
1997-06-11,49600087,https://www.nba.com/game/chi-vs-uta-0049600087,playoffs,1997,87,CHI,UTA
1997-06-13,49600088,https://www.nba.com/game/uta-vs-chi-0049600088,playoffs,1997,88,UTA,CHI
1998-04-23,49700001,https://www.nba.com/game/atl-vs-chh-0049700001,playoffs,1998,1,ATL,CHH
1998-04-23,49700002,https://www.nba.com/game/cle-vs-ind-0049700002,playoffs,1998,2,CLE,IND
1998-04-23,49700003,https://www.nba.com/game/hou-vs-uta-0049700003,playoffs,1998,3,HOU,UTA
1998-04-23,49700004,https://www.nba.com/game/sas-vs-phx-0049700004,playoffs,1998,4,SAS,PHX
1998-04-24,49700008,https://www.nba.com/game/por-vs-lal-0049700008,playoffs,1998,8,POR,LAL
1998-04-24,49700005,https://www.nba.com/game/nyk-vs-mia-0049700005,playoffs,1998,5,NYK,MIA
1998-04-24,49700006,https://www.nba.com/game/njn-vs-chi-0049700006,playoffs,1998,6,NJN,CHI
1998-04-24,49700007,https://www.nba.com/game/min-vs-sea-0049700007,playoffs,1998,7,MIN,SEA
1998-04-25,49700011,https://www.nba.com/game/atl-vs-chh-0049700011,playoffs,1998,11,ATL,CHH
1998-04-25,49700010,https://www.nba.com/game/sas-vs-phx-0049700010,playoffs,1998,10,SAS,PHX
1998-04-25,49700012,https://www.nba.com/game/hou-vs-uta-0049700012,playoffs,1998,12,HOU,UTA
1998-04-25,49700009,https://www.nba.com/game/cle-vs-ind-0049700009,playoffs,1998,9,CLE,IND
1998-04-26,49700016,https://www.nba.com/game/min-vs-sea-0049700016,playoffs,1998,16,MIN,SEA
1998-04-26,49700015,https://www.nba.com/game/njn-vs-chi-0049700015,playoffs,1998,15,NJN,CHI
1998-04-26,49700014,https://www.nba.com/game/por-vs-lal-0049700014,playoffs,1998,14,POR,LAL
1998-04-26,49700013,https://www.nba.com/game/nyk-vs-mia-0049700013,playoffs,1998,13,NYK,MIA
1998-04-27,49700017,https://www.nba.com/game/ind-vs-cle-0049700017,playoffs,1998,17,IND,CLE
1998-04-27,49700018,https://www.nba.com/game/phx-vs-sas-0049700018,playoffs,1998,18,PHX,SAS
1998-04-28,49700019,https://www.nba.com/game/mia-vs-nyk-0049700019,playoffs,1998,19,MIA,NYK
1998-04-28,49700020,https://www.nba.com/game/chh-vs-atl-0049700020,playoffs,1998,20,CHH,ATL
1998-04-28,49700021,https://www.nba.com/game/sea-vs-min-0049700021,playoffs,1998,21,SEA,MIN
1998-04-28,49700022,https://www.nba.com/game/lal-vs-por-0049700022,playoffs,1998,22,LAL,POR
1998-04-29,49700023,https://www.nba.com/game/chi-vs-njn-0049700023,playoffs,1998,23,CHI,NJN
1998-04-29,49700024,https://www.nba.com/game/phx-vs-sas-0049700024,playoffs,1998,24,PHX,SAS
1998-04-29,49700025,https://www.nba.com/game/uta-vs-hou-0049700025,playoffs,1998,25,UTA,HOU
1998-04-30,49700029,https://www.nba.com/game/lal-vs-por-0049700029,playoffs,1998,29,LAL,POR
1998-04-30,49700028,https://www.nba.com/game/sea-vs-min-0049700028,playoffs,1998,28,SEA,MIN
1998-04-30,49700026,https://www.nba.com/game/mia-vs-nyk-0049700026,playoffs,1998,26,MIA,NYK
1998-04-30,49700027,https://www.nba.com/game/ind-vs-cle-0049700027,playoffs,1998,27,IND,CLE
1998-05-01,49700031,https://www.nba.com/game/chh-vs-atl-0049700031,playoffs,1998,31,CHH,ATL
1998-05-01,49700032,https://www.nba.com/game/uta-vs-hou-0049700032,playoffs,1998,32,UTA,HOU
1998-05-02,49700033,https://www.nba.com/game/min-vs-sea-0049700033,playoffs,1998,33,MIN,SEA
1998-05-03,49700036,https://www.nba.com/game/nyk-vs-mia-0049700036,playoffs,1998,36,NYK,MIA
1998-05-03,49700039,https://www.nba.com/game/hou-vs-uta-0049700039,playoffs,1998,39,HOU,UTA
1998-05-03,49700041,https://www.nba.com/game/chh-vs-chi-0049700041,playoffs,1998,41,CHH,CHI
1998-05-04,49700042,https://www.nba.com/game/lal-vs-sea-0049700042,playoffs,1998,42,LAL,SEA
1998-05-06,49700045,https://www.nba.com/game/chh-vs-chi-0049700045,playoffs,1998,45,CHH,CHI
1998-05-06,49700046,https://www.nba.com/game/lal-vs-sea-0049700046,playoffs,1998,46,LAL,SEA
1998-05-07,49700047,https://www.nba.com/game/nyk-vs-ind-0049700047,playoffs,1998,47,NYK,IND
1998-05-07,49700048,https://www.nba.com/game/sas-vs-uta-0049700048,playoffs,1998,48,SAS,UTA
1998-05-08,49700049,https://www.nba.com/game/chi-vs-chh-0049700049,playoffs,1998,49,CHI,CHH
1998-05-08,49700050,https://www.nba.com/game/sea-vs-lal-0049700050,playoffs,1998,50,SEA,LAL
1998-05-09,49700051,https://www.nba.com/game/ind-vs-nyk-0049700051,playoffs,1998,51,IND,NYK
1998-05-09,49700052,https://www.nba.com/game/uta-vs-sas-0049700052,playoffs,1998,52,UTA,SAS
1998-05-10,49700056,https://www.nba.com/game/uta-vs-sas-0049700056,playoffs,1998,56,UTA,SAS
1998-05-10,49700055,https://www.nba.com/game/chi-vs-chh-0049700055,playoffs,1998,55,CHI,CHH
1998-05-10,49700053,https://www.nba.com/game/ind-vs-nyk-0049700053,playoffs,1998,53,IND,NYK
1998-05-10,49700054,https://www.nba.com/game/sea-vs-lal-0049700054,playoffs,1998,54,SEA,LAL
1998-05-12,49700058,https://www.nba.com/game/sas-vs-uta-0049700058,playoffs,1998,58,SAS,UTA
1998-05-12,49700059,https://www.nba.com/game/lal-vs-sea-0049700059,playoffs,1998,59,LAL,SEA
1998-05-13,49700060,https://www.nba.com/game/nyk-vs-ind-0049700060,playoffs,1998,60,NYK,IND
1998-05-13,49700057,https://www.nba.com/game/chh-vs-chi-0049700057,playoffs,1998,57,CHH,CHI
1998-05-17,49700070,https://www.nba.com/game/ind-vs-chi-0049700070,playoffs,1998,70,IND,CHI
1998-05-18,49700071,https://www.nba.com/game/lal-vs-uta-0049700071,playoffs,1998,71,LAL,UTA
1998-05-19,49700072,https://www.nba.com/game/ind-vs-chi-0049700072,playoffs,1998,72,IND,CHI
1998-05-22,49700073,https://www.nba.com/game/uta-vs-lal-0049700073,playoffs,1998,73,UTA,LAL
1998-05-24,49700075,https://www.nba.com/game/uta-vs-lal-0049700075,playoffs,1998,75,UTA,LAL
1998-05-25,49700076,https://www.nba.com/game/chi-vs-ind-0049700076,playoffs,1998,76,CHI,IND
1998-05-27,49700078,https://www.nba.com/game/ind-vs-chi-0049700078,playoffs,1998,78,IND,CHI
1998-05-29,49700080,https://www.nba.com/game/chi-vs-ind-0049700080,playoffs,1998,80,CHI,IND
1998-05-31,49700082,https://www.nba.com/game/ind-vs-chi-0049700082,playoffs,1998,82,IND,CHI
1998-06-03,49700083,https://www.nba.com/game/chi-vs-uta-0049700083,playoffs,1998,83,CHI,UTA
1998-06-05,49700084,https://www.nba.com/game/chi-vs-uta-0049700084,playoffs,1998,84,CHI,UTA
1998-06-07,49700085,https://www.nba.com/game/uta-vs-chi-0049700085,playoffs,1998,85,UTA,CHI
1998-06-10,49700086,https://www.nba.com/game/uta-vs-chi-0049700086,playoffs,1998,86,UTA,CHI
1998-06-12,49700087,https://www.nba.com/game/uta-vs-chi-0049700087,playoffs,1998,87,UTA,CHI
1998-06-14,49700088,https://www.nba.com/game/chi-vs-uta-0049700088,playoffs,1998,88,CHI,UTA
1999-05-08,49800001,https://www.nba.com/game/nyk-vs-mia-0049800001,playoffs,1999,1,NYK,MIA
1999-05-08,49800002,https://www.nba.com/game/phx-vs-por-0049800002,playoffs,1999,2,PHX,POR
1999-05-08,49800003,https://www.nba.com/game/sac-vs-uta-0049800003,playoffs,1999,3,SAC,UTA
1999-05-08,49800004,https://www.nba.com/game/det-vs-atl-0049800004,playoffs,1999,4,DET,ATL
1999-05-09,49800005,https://www.nba.com/game/phi-vs-orl-0049800005,playoffs,1999,5,PHI,ORL
1999-05-09,49800006,https://www.nba.com/game/min-vs-sas-0049800006,playoffs,1999,6,MIN,SAS
1999-05-09,49800007,https://www.nba.com/game/hou-vs-lal-0049800007,playoffs,1999,7,HOU,LAL
1999-05-09,49800008,https://www.nba.com/game/mil-vs-ind-0049800008,playoffs,1999,8,MIL,IND
1999-05-11,49800014,https://www.nba.com/game/min-vs-sas-0049800014,playoffs,1999,14,MIN,SAS
1999-05-11,49800013,https://www.nba.com/game/phi-vs-orl-0049800013,playoffs,1999,13,PHI,ORL
1999-05-11,49800015,https://www.nba.com/game/mil-vs-ind-0049800015,playoffs,1999,15,MIL,IND
1999-05-11,49800016,https://www.nba.com/game/hou-vs-lal-0049800016,playoffs,1999,16,HOU,LAL
1999-05-12,49800018,https://www.nba.com/game/mia-vs-nyk-0049800018,playoffs,1999,18,MIA,NYK
1999-05-12,49800019,https://www.nba.com/game/por-vs-phx-0049800019,playoffs,1999,19,POR,PHX
1999-05-12,49800020,https://www.nba.com/game/uta-vs-sac-0049800020,playoffs,1999,20,UTA,SAC
1999-05-12,49800017,https://www.nba.com/game/atl-vs-det-0049800017,playoffs,1999,17,ATL,DET
1999-05-13,49800021,https://www.nba.com/game/orl-vs-phi-0049800021,playoffs,1999,21,ORL,PHI
1999-05-13,49800022,https://www.nba.com/game/sas-vs-min-0049800022,playoffs,1999,22,SAS,MIN
1999-05-13,49800023,https://www.nba.com/game/ind-vs-mil-0049800023,playoffs,1999,23,IND,MIL
1999-05-13,49800024,https://www.nba.com/game/lal-vs-hou-0049800024,playoffs,1999,24,LAL,HOU
1999-05-14,49800026,https://www.nba.com/game/atl-vs-det-0049800026,playoffs,1999,26,ATL,DET
1999-05-14,49800025,https://www.nba.com/game/mia-vs-nyk-0049800025,playoffs,1999,25,MIA,NYK
1999-05-14,49800028,https://www.nba.com/game/uta-vs-sac-0049800028,playoffs,1999,28,UTA,SAC
1999-05-15,49800030,https://www.nba.com/game/orl-vs-phi-0049800030,playoffs,1999,30,ORL,PHI
1999-05-15,49800031,https://www.nba.com/game/sas-vs-min-0049800031,playoffs,1999,31,SAS,MIN
1999-05-15,49800032,https://www.nba.com/game/lal-vs-hou-0049800032,playoffs,1999,32,LAL,HOU
1999-05-16,49800037,https://www.nba.com/game/sac-vs-uta-0049800037,playoffs,1999,37,SAC,UTA
1999-05-16,49800035,https://www.nba.com/game/det-vs-atl-0049800035,playoffs,1999,35,DET,ATL
1999-05-16,49800033,https://www.nba.com/game/nyk-vs-mia-0049800033,playoffs,1999,33,NYK,MIA
1999-05-17,49800041,https://www.nba.com/game/phi-vs-ind-0049800041,playoffs,1999,41,PHI,IND
1999-05-17,49800042,https://www.nba.com/game/lal-vs-sas-0049800042,playoffs,1999,42,LAL,SAS
1999-05-18,49800044,https://www.nba.com/game/por-vs-uta-0049800044,playoffs,1999,44,POR,UTA
1999-05-18,49800043,https://www.nba.com/game/nyk-vs-atl-0049800043,playoffs,1999,43,NYK,ATL
1999-05-19,49800045,https://www.nba.com/game/phi-vs-ind-0049800045,playoffs,1999,45,PHI,IND
1999-05-19,49800046,https://www.nba.com/game/lal-vs-sas-0049800046,playoffs,1999,46,LAL,SAS
1999-05-20,49800047,https://www.nba.com/game/nyk-vs-atl-0049800047,playoffs,1999,47,NYK,ATL
1999-05-20,49800048,https://www.nba.com/game/por-vs-uta-0049800048,playoffs,1999,48,POR,UTA
1999-05-21,49800049,https://www.nba.com/game/ind-vs-phi-0049800049,playoffs,1999,49,IND,PHI
1999-05-22,49800050,https://www.nba.com/game/uta-vs-por-0049800050,playoffs,1999,50,UTA,POR
1999-05-22,49800051,https://www.nba.com/game/sas-vs-lal-0049800051,playoffs,1999,51,SAS,LAL
1999-05-23,49800052,https://www.nba.com/game/ind-vs-phi-0049800052,playoffs,1999,52,IND,PHI
1999-05-23,49800053,https://www.nba.com/game/atl-vs-nyk-0049800053,playoffs,1999,53,ATL,NYK
1999-05-23,49800054,https://www.nba.com/game/sas-vs-lal-0049800054,playoffs,1999,54,SAS,LAL
1999-05-23,49800055,https://www.nba.com/game/uta-vs-por-0049800055,playoffs,1999,55,UTA,POR
1999-05-25,49800058,https://www.nba.com/game/por-vs-uta-0049800058,playoffs,1999,58,POR,UTA
1999-05-29,49800076,https://www.nba.com/game/por-vs-sas-0049800076,playoffs,1999,76,POR,SAS
1999-05-30,49800069,https://www.nba.com/game/nyk-vs-ind-0049800069,playoffs,1999,69,NYK,IND
1999-05-31,49800077,https://www.nba.com/game/por-vs-sas-0049800077,playoffs,1999,77,POR,SAS
1999-06-01,49800070,https://www.nba.com/game/nyk-vs-ind-0049800070,playoffs,1999,70,NYK,IND
1999-06-04,49800078,https://www.nba.com/game/sas-vs-por-0049800078,playoffs,1999,78,SAS,POR
1999-06-05,49800071,https://www.nba.com/game/ind-vs-nyk-0049800071,playoffs,1999,71,IND,NYK
1999-06-06,49800079,https://www.nba.com/game/sas-vs-por-0049800079,playoffs,1999,79,SAS,POR
1999-06-07,49800072,https://www.nba.com/game/ind-vs-nyk-0049800072,playoffs,1999,72,IND,NYK
1999-06-09,49800073,https://www.nba.com/game/nyk-vs-ind-0049800073,playoffs,1999,73,NYK,IND
1999-06-11,49800074,https://www.nba.com/game/ind-vs-nyk-0049800074,playoffs,1999,74,IND,NYK
1999-06-16,49800083,https://www.nba.com/game/nyk-vs-sas-0049800083,playoffs,1999,83,NYK,SAS
1999-06-18,49800084,https://www.nba.com/game/nyk-vs-sas-0049800084,playoffs,1999,84,NYK,SAS
1999-06-21,49800085,https://www.nba.com/game/sas-vs-nyk-0049800085,playoffs,1999,85,SAS,NYK
1999-06-23,49800086,https://www.nba.com/game/sas-vs-nyk-0049800086,playoffs,1999,86,SAS,NYK
1999-06-25,49800087,https://www.nba.com/game/sas-vs-nyk-0049800087,playoffs,1999,87,SAS,NYK
2000-04-22,49900001,https://www.nba.com/game/det-vs-mia-0049900001,playoffs,2000,1,DET,MIA
2000-04-22,49900002,https://www.nba.com/game/phx-vs-sas-0049900002,playoffs,2000,2,PHX,SAS
2000-04-22,49900003,https://www.nba.com/game/sea-vs-uta-0049900003,playoffs,2000,3,SEA,UTA
2000-04-22,49900004,https://www.nba.com/game/phi-vs-chh-0049900004,playoffs,2000,4,PHI,CHH
2000-04-23,49900005,https://www.nba.com/game/tor-vs-nyk-0049900005,playoffs,2000,5,TOR,NYK
2000-04-23,49900006,https://www.nba.com/game/min-vs-por-0049900006,playoffs,2000,6,MIN,POR
2000-04-23,49900007,https://www.nba.com/game/sac-vs-lal-0049900007,playoffs,2000,7,SAC,LAL
2000-04-23,49900008,https://www.nba.com/game/mil-vs-ind-0049900008,playoffs,2000,8,MIL,IND
2000-04-24,49900010,https://www.nba.com/game/sea-vs-uta-0049900010,playoffs,2000,10,SEA,UTA
2000-04-24,49900009,https://www.nba.com/game/phi-vs-chh-0049900009,playoffs,2000,9,PHI,CHH
2000-04-25,49900012,https://www.nba.com/game/phx-vs-sas-0049900012,playoffs,2000,12,PHX,SAS
2000-04-25,49900011,https://www.nba.com/game/det-vs-mia-0049900011,playoffs,2000,11,DET,MIA
2000-04-26,49900014,https://www.nba.com/game/min-vs-por-0049900014,playoffs,2000,14,MIN,POR
2000-04-26,49900013,https://www.nba.com/game/tor-vs-nyk-0049900013,playoffs,2000,13,TOR,NYK
2000-04-27,49900015,https://www.nba.com/game/mil-vs-ind-0049900015,playoffs,2000,15,MIL,IND
2000-04-27,49900016,https://www.nba.com/game/sac-vs-lal-0049900016,playoffs,2000,16,SAC,LAL
2000-04-28,49900017,https://www.nba.com/game/chh-vs-phi-0049900017,playoffs,2000,17,CHH,PHI
2000-04-29,49900018,https://www.nba.com/game/mia-vs-det-0049900018,playoffs,2000,18,MIA,DET
2000-04-29,49900019,https://www.nba.com/game/sas-vs-phx-0049900019,playoffs,2000,19,SAS,PHX
2000-04-29,49900020,https://www.nba.com/game/uta-vs-sea-0049900020,playoffs,2000,20,UTA,SEA
2000-04-29,49900021,https://www.nba.com/game/ind-vs-mil-0049900021,playoffs,2000,21,IND,MIL
2000-04-30,49900024,https://www.nba.com/game/lal-vs-sac-0049900024,playoffs,2000,24,LAL,SAC
2000-04-30,49900022,https://www.nba.com/game/nyk-vs-tor-0049900022,playoffs,2000,22,NYK,TOR
2000-04-30,49900023,https://www.nba.com/game/por-vs-min-0049900023,playoffs,2000,23,POR,MIN
2000-05-01,49900026,https://www.nba.com/game/chh-vs-phi-0049900026,playoffs,2000,26,CHH,PHI
2000-05-01,49900025,https://www.nba.com/game/ind-vs-mil-0049900025,playoffs,2000,25,IND,MIL
2000-05-02,49900029,https://www.nba.com/game/por-vs-min-0049900029,playoffs,2000,29,POR,MIN
2000-05-02,49900030,https://www.nba.com/game/sas-vs-phx-0049900030,playoffs,2000,30,SAS,PHX
2000-05-02,49900028,https://www.nba.com/game/lal-vs-sac-0049900028,playoffs,2000,28,LAL,SAC
2000-05-03,49900032,https://www.nba.com/game/uta-vs-sea-0049900032,playoffs,2000,32,UTA,SEA
2000-05-04,49900033,https://www.nba.com/game/mil-vs-ind-0049900033,playoffs,2000,33,MIL,IND
2000-05-05,49900040,https://www.nba.com/game/sea-vs-uta-0049900040,playoffs,2000,40,SEA,UTA
2000-05-05,49900039,https://www.nba.com/game/sac-vs-lal-0049900039,playoffs,2000,39,SAC,LAL
2000-05-06,49900048,https://www.nba.com/game/phi-vs-ind-0049900048,playoffs,2000,48,PHI,IND
2000-05-07,49900041,https://www.nba.com/game/nyk-vs-mia-0049900041,playoffs,2000,41,NYK,MIA
2000-05-07,49900062,https://www.nba.com/game/uta-vs-por-0049900062,playoffs,2000,62,UTA,POR
2000-05-07,49900055,https://www.nba.com/game/phx-vs-lal-0049900055,playoffs,2000,55,PHX,LAL
2000-05-08,49900049,https://www.nba.com/game/phi-vs-ind-0049900049,playoffs,2000,49,PHI,IND
2000-05-09,49900042,https://www.nba.com/game/nyk-vs-mia-0049900042,playoffs,2000,42,NYK,MIA
2000-05-09,49900063,https://www.nba.com/game/uta-vs-por-0049900063,playoffs,2000,63,UTA,POR
2000-05-10,49900050,https://www.nba.com/game/ind-vs-phi-0049900050,playoffs,2000,50,IND,PHI
2000-05-10,49900056,https://www.nba.com/game/phx-vs-lal-0049900056,playoffs,2000,56,PHX,LAL
2000-05-11,49900064,https://www.nba.com/game/por-vs-uta-0049900064,playoffs,2000,64,POR,UTA
2000-05-12,49900043,https://www.nba.com/game/mia-vs-nyk-0049900043,playoffs,2000,43,MIA,NYK
2000-05-12,49900057,https://www.nba.com/game/lal-vs-phx-0049900057,playoffs,2000,57,LAL,PHX
2000-05-13,49900051,https://www.nba.com/game/ind-vs-phi-0049900051,playoffs,2000,51,IND,PHI
2000-05-14,49900044,https://www.nba.com/game/mia-vs-nyk-0049900044,playoffs,2000,44,MIA,NYK
2000-05-14,49900065,https://www.nba.com/game/por-vs-uta-0049900065,playoffs,2000,65,POR,UTA
2000-05-14,49900058,https://www.nba.com/game/lal-vs-phx-0049900058,playoffs,2000,58,LAL,PHX
2000-05-15,49900052,https://www.nba.com/game/phi-vs-ind-0049900052,playoffs,2000,52,PHI,IND
2000-05-16,49900066,https://www.nba.com/game/uta-vs-por-0049900066,playoffs,2000,66,UTA,POR
2000-05-16,49900059,https://www.nba.com/game/phx-vs-lal-0049900059,playoffs,2000,59,PHX,LAL
2000-05-17,49900045,https://www.nba.com/game/nyk-vs-mia-0049900045,playoffs,2000,45,NYK,MIA
2000-05-19,49900053,https://www.nba.com/game/ind-vs-phi-0049900053,playoffs,2000,53,IND,PHI
2000-05-19,49900046,https://www.nba.com/game/mia-vs-nyk-0049900046,playoffs,2000,46,MIA,NYK
2000-05-20,49900069,https://www.nba.com/game/por-vs-lal-0049900069,playoffs,2000,69,POR,LAL
2000-05-21,49900047,https://www.nba.com/game/nyk-vs-mia-0049900047,playoffs,2000,47,NYK,MIA
2000-05-22,49900070,https://www.nba.com/game/por-vs-lal-0049900070,playoffs,2000,70,POR,LAL
2000-05-23,49900076,https://www.nba.com/game/nyk-vs-ind-0049900076,playoffs,2000,76,NYK,IND
2000-05-25,49900077,https://www.nba.com/game/nyk-vs-ind-0049900077,playoffs,2000,77,NYK,IND
2000-05-26,49900071,https://www.nba.com/game/lal-vs-por-0049900071,playoffs,2000,71,LAL,POR
2000-05-27,49900078,https://www.nba.com/game/ind-vs-nyk-0049900078,playoffs,2000,78,IND,NYK
2000-05-28,49900072,https://www.nba.com/game/lal-vs-por-0049900072,playoffs,2000,72,LAL,POR
2000-05-29,49900079,https://www.nba.com/game/ind-vs-nyk-0049900079,playoffs,2000,79,IND,NYK
2000-05-30,49900073,https://www.nba.com/game/por-vs-lal-0049900073,playoffs,2000,73,POR,LAL
