date,game_id,game_url,game_type,season,game_number,away_team,home_team
1997-10-20,19700066,https://www.nba.com/game/van-vs-tor-0019700066,preseason,1998,66,VAN,TOR
1997-10-20,19700067,https://www.nba.com/game/uta-vs-njn-0019700067,preseason,1998,67,UTA,NJN
1997-10-20,19700064,https://www.nba.com/game/was-vs-den-0019700064,preseason,1998,64,WAS,DEN
1997-10-21,19700070,https://www.nba.com/game/ind-vs-chh-0019700070,preseason,1998,70,IND,CHH
1997-10-21,19700074,https://www.nba.com/game/bos-vs-orl-0019700074,preseason,1998,74,BOS,ORL
1997-10-21,19700071,https://www.nba.com/game/min-vs-mil-0019700071,preseason,1998,71,MIN,MIL
1997-10-21,19700068,https://www.nba.com/game/lal-vs-den-0019700068,preseason,1998,68,LAL,DEN
1997-10-21,19700069,https://www.nba.com/game/dal-vs-hou-0019700069,preseason,1998,69,DAL,HOU
1997-10-21,19700073,https://www.nba.com/game/gsw-vs-por-0019700073,preseason,1998,73,GSW,POR
1997-10-21,19700072,https://www.nba.com/game/atl-vs-lac-0019700072,preseason,1998,72,ATL,LAC
1997-10-22,19700075,https://www.nba.com/game/nyk-vs-bos-0019700075,preseason,1998,75,NYK,BOS
1997-10-22,19700079,https://www.nba.com/game/uta-vs-chh-0019700079,preseason,1998,79,UTA,CHH
1997-10-22,19700083,https://www.nba.com/game/sac-vs-det-0019700083,preseason,1998,83,SAC,DET
1997-10-22,19700078,https://www.nba.com/game/dal-vs-sas-0019700078,preseason,1998,78,DAL,SAS
1997-10-22,19700082,https://www.nba.com/game/phi-vs-chi-0019700082,preseason,1998,82,PHI,CHI
1997-10-22,19700081,https://www.nba.com/game/cle-vs-min-0019700081,preseason,1998,81,CLE,MIN
1997-10-22,19700077,https://www.nba.com/game/gsw-vs-sea-0019700077,preseason,1998,77,GSW,SEA
1997-10-22,19700076,https://www.nba.com/game/phx-vs-van-0019700076,preseason,1998,76,PHX,VAN
1997-10-22,19700080,https://www.nba.com/game/was-vs-lal-0019700080,preseason,1998,80,WAS,LAL
1997-10-23,19700084,https://www.nba.com/game/orl-vs-njn-0019700084,preseason,1998,84,ORL,NJN
1997-10-23,19700085,https://www.nba.com/game/sas-vs-hou-0019700085,preseason,1998,85,SAS,HOU
1997-10-24,19700095,https://www.nba.com/game/atl-vs-lal-0019700095,preseason,1998,95,ATL,LAL
1997-10-24,19700088,https://www.nba.com/game/mil-vs-bos-0019700088,preseason,1998,88,MIL,BOS
1997-10-24,19700094,https://www.nba.com/game/sac-vs-ind-0019700094,preseason,1998,94,SAC,IND
1997-10-24,19700089,https://www.nba.com/game/cle-vs-njn-0019700089,preseason,1998,89,CLE,NJN
1997-10-24,19700090,https://www.nba.com/game/den-vs-tor-0019700090,preseason,1998,90,DEN,TOR
1997-10-24,19700096,https://www.nba.com/game/mia-vs-det-0019700096,preseason,1998,96,MIA,DET
1997-10-24,19700086,https://www.nba.com/game/was-vs-sea-0019700086,preseason,1998,86,WAS,SEA
1997-10-24,19700091,https://www.nba.com/game/chh-vs-min-0019700091,preseason,1998,91,CHH,MIN
1997-10-24,19700092,https://www.nba.com/game/phi-vs-chi-0019700092,preseason,1998,92,PHI,CHI
1997-10-24,19700087,https://www.nba.com/game/gsw-vs-van-0019700087,preseason,1998,87,GSW,VAN
1997-10-24,19700093,https://www.nba.com/game/por-vs-lac-0019700093,preseason,1998,93,POR,LAC
1997-10-25,19700099,https://www.nba.com/game/chh-vs-ind-0019700099,preseason,1998,99,CHH,IND
1997-10-25,19700101,https://www.nba.com/game/bos-vs-phi-0019700101,preseason,1998,101,BOS,PHI
1997-10-25,19700105,https://www.nba.com/game/den-vs-det-0019700105,preseason,1998,105,DEN,DET
1997-10-25,19700097,https://www.nba.com/game/0019700097,preseason,1998,97,,
1997-10-25,19700104,https://www.nba.com/game/mia-vs-mil-0019700104,preseason,1998,104,MIA,MIL
1997-10-25,19700103,https://www.nba.com/game/nyk-vs-sas-0019700103,preseason,1998,103,NYK,SAS
1997-10-25,19700102,https://www.nba.com/game/sac-vs-chi-0019700102,preseason,1998,102,SAC,CHI
1997-10-25,19700098,https://www.nba.com/game/dal-vs-phx-0019700098,preseason,1998,98,DAL,PHX
1997-10-25,19700100,https://www.nba.com/game/uta-vs-por-0019700100,preseason,1998,100,UTA,POR
1997-10-25,19700106,https://www.nba.com/game/0019700106,preseason,1998,106,,
1997-10-26,19700107,https://www.nba.com/game/hou-vs-orl-0019700107,preseason,1998,107,HOU,ORL
1999-01-24,19800001,https://www.nba.com/game/ind-vs-chi-0019800001,preseason,1999,1,IND,CHI
1999-01-26,19800002,https://www.nba.com/game/bos-vs-tor-0019800002,preseason,1999,2,BOS,TOR
1999-01-26,19800003,https://www.nba.com/game/sas-vs-hou-0019800003,preseason,1999,3,SAS,HOU
1999-01-27,19800004,https://www.nba.com/game/cle-vs-det-0019800004,preseason,1999,4,CLE,DET
1999-01-27,19800005,https://www.nba.com/game/njn-vs-nyk-0019800005,preseason,1999,5,NJN,NYK
1999-01-28,19800007,https://www.nba.com/game/mil-vs-min-0019800007,preseason,1999,7,MIL,MIN
1999-01-28,19800006,https://www.nba.com/game/sea-vs-por-0019800006,preseason,1999,6,SEA,POR
1999-01-28,19800008,https://www.nba.com/game/gsw-vs-sac-0019800008,preseason,1999,8,GSW,SAC
1999-01-29,19800016,https://www.nba.com/game/was-vs-phi-0019800016,preseason,1999,16,WAS,PHI
1999-01-29,19800010,https://www.nba.com/game/tor-vs-bos-0019800010,preseason,1999,10,TOR,BOS
1999-01-29,19800011,https://www.nba.com/game/nyk-vs-njn-0019800011,preseason,1999,11,NYK,NJN
1999-01-29,19800009,https://www.nba.com/game/atl-vs-chh-0019800009,preseason,1999,9,ATL,CHH
1999-01-29,19800015,https://www.nba.com/game/det-vs-cle-0019800015,preseason,1999,15,DET,CLE
1999-01-29,19800013,https://www.nba.com/game/den-vs-uta-0019800013,preseason,1999,13,DEN,UTA
1999-01-29,19800012,https://www.nba.com/game/por-vs-van-0019800012,preseason,1999,12,POR,VAN
1999-01-29,19800014,https://www.nba.com/game/lac-vs-lal-0019800014,preseason,1999,14,LAC,LAL
1999-01-30,19800024,https://www.nba.com/game/phi-vs-was-0019800024,preseason,1999,24,PHI,WAS
1999-01-30,19800019,https://www.nba.com/game/chh-vs-atl-0019800019,preseason,1999,19,CHH,ATL
1999-01-30,19800020,https://www.nba.com/game/mia-vs-orl-0019800020,preseason,1999,20,MIA,ORL
1999-01-30,19800023,https://www.nba.com/game/sac-vs-gsw-0019800023,preseason,1999,23,SAC,GSW
1999-01-30,19800021,https://www.nba.com/game/min-vs-mil-0019800021,preseason,1999,21,MIN,MIL
1999-01-30,19800017,https://www.nba.com/game/phx-vs-dal-0019800017,preseason,1999,17,PHX,DAL
1999-01-30,19800022,https://www.nba.com/game/hou-vs-sas-0019800022,preseason,1999,22,HOU,SAS
1999-01-30,19800018,https://www.nba.com/game/van-vs-sea-0019800018,preseason,1999,18,VAN,SEA
1999-01-30,19800025,https://www.nba.com/game/lal-vs-lac-0019800025,preseason,1999,25,LAL,LAC
1999-02-01,19800027,https://www.nba.com/game/chi-vs-ind-0019800027,preseason,1999,27,CHI,IND
1999-02-01,19800029,https://www.nba.com/game/orl-vs-mia-0019800029,preseason,1999,29,ORL,MIA
1999-02-01,19800028,https://www.nba.com/game/uta-vs-den-0019800028,preseason,1999,28,UTA,DEN
1999-02-01,19800026,https://www.nba.com/game/dal-vs-phx-0019800026,preseason,1999,26,DAL,PHX
1999-10-10,19900001,https://www.nba.com/game/sas-vs-phi-0019900001,preseason,2000,1,SAS,PHI
1999-10-12,19900002,https://www.nba.com/game/0019900002,preseason,2000,2,,
1999-10-12,19900008,https://www.nba.com/game/mil-vs-tor-0019900008,preseason,2000,8,MIL,TOR
1999-10-12,19900007,https://www.nba.com/game/orl-vs-det-0019900007,preseason,2000,7,ORL,DET
1999-10-12,19900010,https://www.nba.com/game/atl-vs-njn-0019900010,preseason,2000,10,ATL,NJN
1999-10-12,19900004,https://www.nba.com/game/phi-vs-nyk-0019900004,preseason,2000,4,PHI,NYK
1999-10-12,19900009,https://www.nba.com/game/den-vs-chi-0019900009,preseason,2000,9,DEN,CHI
1999-10-12,19900006,https://www.nba.com/game/was-vs-lal-0019900006,preseason,2000,6,WAS,LAL
1999-10-12,19900003,https://www.nba.com/game/sea-vs-por-0019900003,preseason,2000,3,SEA,POR
1999-10-12,19900005,https://www.nba.com/game/lac-vs-gsw-0019900005,preseason,2000,5,LAC,GSW
1999-10-13,19900013,https://www.nba.com/game/chh-vs-bos-0019900013,preseason,2000,13,CHH,BOS
1999-10-13,19900015,https://www.nba.com/game/njn-vs-cle-0019900015,preseason,2000,15,NJN,CLE
1999-10-13,19900017,https://www.nba.com/game/den-vs-ind-0019900017,preseason,2000,17,DEN,IND
1999-10-13,19900014,https://www.nba.com/game/was-vs-lal-0019900014,preseason,2000,14,WAS,LAL
1999-10-13,19900016,https://www.nba.com/game/van-vs-uta-0019900016,preseason,2000,16,VAN,UTA
1999-10-13,19900012,https://www.nba.com/game/hou-vs-sea-0019900012,preseason,2000,12,HOU,SEA
1999-10-13,19900011,https://www.nba.com/game/min-vs-phx-0019900011,preseason,2000,11,MIN,PHX
1999-10-14,19900019,https://www.nba.com/game/sac-vs-det-0019900019,preseason,2000,19,SAC,DET
1999-10-14,19900018,https://www.nba.com/game/mil-vs-atl-0019900018,preseason,2000,18,MIL,ATL
1999-10-14,19900021,https://www.nba.com/game/chh-vs-min-0019900021,preseason,2000,21,CHH,MIN
1999-10-14,19900020,https://www.nba.com/game/gsw-vs-por-0019900020,preseason,2000,20,GSW,POR
1999-10-15,19900027,https://www.nba.com/game/0019900027,preseason,2000,27,,
1999-10-15,19900025,https://www.nba.com/game/lac-vs-tor-0019900025,preseason,2000,25,LAC,TOR
1999-10-15,19900029,https://www.nba.com/game/atl-vs-bos-0019900029,preseason,2000,29,ATL,BOS
1999-10-15,19900026,https://www.nba.com/game/mia-vs-orl-0019900026,preseason,2000,26,MIA,ORL
1999-10-15,19900022,https://www.nba.com/game/cle-vs-hou-0019900022,preseason,2000,22,CLE,HOU
1999-10-15,19900024,https://www.nba.com/game/den-vs-chi-0019900024,preseason,2000,24,DEN,CHI
1999-10-15,19900028,https://www.nba.com/game/sea-vs-uta-0019900028,preseason,2000,28,SEA,UTA
1999-10-15,19900023,https://www.nba.com/game/van-vs-gsw-0019900023,preseason,2000,23,VAN,GSW
1999-10-16,19900031,https://www.nba.com/game/0019900031,preseason,2000,31,,
1999-10-16,19900033,https://www.nba.com/game/cle-vs-nyk-0019900033,preseason,2000,33,CLE,NYK
1999-10-16,19900032,https://www.nba.com/game/phi-vs-det-0019900032,preseason,2000,32,PHI,DET
1999-10-16,19900035,https://www.nba.com/game/sac-vs-ind-0019900035,preseason,2000,35,SAC,IND
1999-10-16,19900034,https://www.nba.com/game/chh-vs-dal-0019900034,preseason,2000,34,CHH,DAL
1999-10-16,19900036,https://www.nba.com/game/min-vs-mil-0019900036,preseason,2000,36,MIN,MIL
1999-10-16,19900030,https://www.nba.com/game/lac-vs-chi-0019900030,preseason,2000,30,LAC,CHI
1999-10-17,19900041,https://www.nba.com/game/den-vs-van-0019900041,preseason,2000,41,DEN,VAN
1999-10-17,19900040,https://www.nba.com/game/dal-vs-det-0019900040,preseason,2000,40,DAL,DET
1999-10-17,19900037,https://www.nba.com/game/sac-vs-ind-0019900037,preseason,2000,37,SAC,IND
1999-10-17,19900038,https://www.nba.com/game/hou-vs-orl-0019900038,preseason,2000,38,HOU,ORL
1999-10-17,19900039,https://www.nba.com/game/por-vs-phx-0019900039,preseason,2000,39,POR,PHX
1999-10-18,19900042,https://www.nba.com/game/hou-vs-chh-0019900042,preseason,2000,42,HOU,CHH
1999-10-18,19900045,https://www.nba.com/game/atl-vs-mia-0019900045,preseason,2000,45,ATL,MIA
1999-10-18,19900043,https://www.nba.com/game/tor-vs-van-0019900043,preseason,2000,43,TOR,VAN
1999-10-18,19900044,https://www.nba.com/game/nyk-vs-uta-0019900044,preseason,2000,44,NYK,UTA
1999-10-19,19900052,https://www.nba.com/game/bos-vs-chh-0019900052,preseason,2000,52,BOS,CHH
1999-10-19,19900050,https://www.nba.com/game/min-vs-ind-0019900050,preseason,2000,50,MIN,IND
1999-10-19,19900047,https://www.nba.com/game/dal-vs-mil-0019900047,preseason,2000,47,DAL,MIL
1999-10-19,19900048,https://www.nba.com/game/orl-vs-sas-0019900048,preseason,2000,48,ORL,SAS
1999-10-19,19900054,https://www.nba.com/game/sac-vs-chi-0019900054,preseason,2000,54,SAC,CHI
1999-10-19,19900049,https://www.nba.com/game/njn-vs-atl-0019900049,preseason,2000,49,NJN,ATL
1999-10-19,19900046,https://www.nba.com/game/por-vs-sea-0019900046,preseason,2000,46,POR,SEA
1999-10-19,19900051,https://www.nba.com/game/lac-vs-phx-0019900051,preseason,2000,51,LAC,PHX
1999-10-19,19900053,https://www.nba.com/game/gsw-vs-lal-0019900053,preseason,2000,53,GSW,LAL
1999-10-20,19900058,https://www.nba.com/game/uta-vs-bos-0019900058,preseason,2000,58,UTA,BOS
1999-10-20,19900055,https://www.nba.com/game/njn-vs-nyk-0019900055,preseason,2000,55,NJN,NYK
1999-10-20,19900057,https://www.nba.com/game/mil-vs-min-0019900057,preseason,2000,57,MIL,MIN
1999-10-20,19900056,https://www.nba.com/game/tor-vs-den-0019900056,preseason,2000,56,TOR,DEN
1999-10-21,19900067,https://www.nba.com/game/was-vs-cle-0019900067,preseason,2000,67,WAS,CLE
1999-10-21,19900064,https://www.nba.com/game/gsw-vs-lal-0019900064,preseason,2000,64,GSW,LAL
1999-10-21,19900060,https://www.nba.com/game/mia-vs-phx-0019900060,preseason,2000,60,MIA,PHX
1999-10-21,19900059,https://www.nba.com/game/phi-vs-sas-0019900059,preseason,2000,59,PHI,SAS
1999-10-21,19900066,https://www.nba.com/game/tor-vs-dal-0019900066,preseason,2000,66,TOR,DAL
1999-10-21,19900065,https://www.nba.com/game/orl-vs-hou-0019900065,preseason,2000,65,ORL,HOU
1999-10-21,19900061,https://www.nba.com/game/mia-vs-phx-0019900061,preseason,2000,61,MIA,PHX
1999-10-21,19900063,https://www.nba.com/game/atl-vs-chi-0019900063,preseason,2000,63,ATL,CHI
1999-10-21,19900062,https://www.nba.com/game/lal-vs-gsw-0019900062,preseason,2000,62,LAL,GSW
1999-10-22,19900070,https://www.nba.com/game/chh-vs-atl-0019900070,preseason,2000,70,CHH,ATL
1999-10-22,19900068,https://www.nba.com/game/min-vs-det-0019900068,preseason,2000,68,MIN,DET
1999-10-22,19900073,https://www.nba.com/game/uta-vs-ind-0019900073,preseason,2000,73,UTA,IND
1999-10-22,19900074,https://www.nba.com/game/mia-vs-gsw-0019900074,preseason,2000,74,MIA,GSW
1999-10-22,19900071,https://www.nba.com/game/mia-vs-gsw-0019900071,preseason,2000,71,MIA,GSW
1999-10-22,19900076,https://www.nba.com/game/njn-vs-phi-0019900076,preseason,2000,76,NJN,PHI
1999-10-22,19900072,https://www.nba.com/game/sea-vs-den-0019900072,preseason,2000,72,SEA,DEN
1999-10-22,19900077,https://www.nba.com/game/lal-vs-phx-0019900077,preseason,2000,77,LAL,PHX
1999-10-22,19900069,https://www.nba.com/game/lac-vs-van-0019900069,preseason,2000,69,LAC,VAN
1999-10-22,19900075,https://www.nba.com/game/phx-vs-lal-0019900075,preseason,2000,75,PHX,LAL
1999-10-23,19900084,https://www.nba.com/game/sas-vs-nyk-0019900084,preseason,2000,84,SAS,NYK
1999-10-23,19900078,https://www.nba.com/game/cle-vs-was-0019900078,preseason,2000,78,CLE,WAS
1999-10-23,19900083,https://www.nba.com/game/dal-vs-chh-0019900083,preseason,2000,83,DAL,CHH
1999-10-23,19900081,https://www.nba.com/game/bos-vs-uta-0019900081,preseason,2000,81,BOS,UTA
1999-10-23,19900080,https://www.nba.com/game/tor-vs-mil-0019900080,preseason,2000,80,TOR,MIL
1999-10-23,19900082,https://www.nba.com/game/ind-vs-chi-0019900082,preseason,2000,82,IND,CHI
1999-10-23,19900079,https://www.nba.com/game/sac-vs-por-0019900079,preseason,2000,79,SAC,POR
1999-10-24,19900089,https://www.nba.com/game/lac-vs-sea-0019900089,preseason,2000,89,LAC,SEA
1999-10-24,19900087,https://www.nba.com/game/det-vs-hou-0019900087,preseason,2000,87,DET,HOU
1999-10-24,19900085,https://www.nba.com/game/gsw-vs-njn-0019900085,preseason,2000,85,GSW,NJN
1999-10-24,19900088,https://www.nba.com/game/phi-vs-phx-0019900088,preseason,2000,88,PHI,PHX
1999-10-24,19900086,https://www.nba.com/game/sac-vs-van-0019900086,preseason,2000,86,SAC,VAN
1999-10-25,19900091,https://www.nba.com/game/dal-vs-orl-0019900091,preseason,2000,91,DAL,ORL
1999-10-25,19900093,https://www.nba.com/game/was-vs-nyk-0019900093,preseason,2000,93,WAS,NYK
1999-10-25,19900092,https://www.nba.com/game/bos-vs-atl-0019900092,preseason,2000,92,BOS,ATL
1999-10-25,19900090,https://www.nba.com/game/ind-vs-uta-0019900090,preseason,2000,90,IND,UTA
1999-10-25,19900094,https://www.nba.com/game/por-vs-lal-0019900094,preseason,2000,94,POR,LAL
1999-10-26,19900101,https://www.nba.com/game/cle-vs-tor-0019900101,preseason,2000,101,CLE,TOR
1999-10-26,19900102,https://www.nba.com/game/orl-vs-mia-0019900102,preseason,2000,102,ORL,MIA
1999-10-26,19900097,https://www.nba.com/game/mil-vs-dal-0019900097,preseason,2000,97,MIL,DAL
1999-10-26,19900100,https://www.nba.com/game/min-vs-chi-0019900100,preseason,2000,100,MIN,CHI
1999-10-26,19900095,https://www.nba.com/game/sas-vs-hou-0019900095,preseason,2000,95,SAS,HOU
1999-10-26,19900099,https://www.nba.com/game/van-vs-den-0019900099,preseason,2000,99,VAN,DEN
1999-10-26,19900096,https://www.nba.com/game/sea-vs-sac-0019900096,preseason,2000,96,SEA,SAC
1999-10-26,19900098,https://www.nba.com/game/phx-vs-lal-0019900098,preseason,2000,98,PHX,LAL
1999-10-27,19900105,https://www.nba.com/game/was-vs-bos-0019900105,preseason,2000,105,WAS,BOS
1999-10-27,19900103,https://www.nba.com/game/cle-vs-det-0019900103,preseason,2000,103,CLE,DET
1999-10-27,19900108,https://www.nba.com/game/phi-vs-nyk-0019900108,preseason,2000,108,PHI,NYK
1999-10-27,19900107,https://www.nba.com/game/ind-vs-min-0019900107,preseason,2000,107,IND,MIN
1999-10-27,19900106,https://www.nba.com/game/sea-vs-van-0019900106,preseason,2000,106,SEA,VAN
1999-10-27,19900104,https://www.nba.com/game/mil-vs-lac-0019900104,preseason,2000,104,MIL,LAC
1999-10-28,19900113,https://www.nba.com/game/den-vs-tor-0019900113,preseason,2000,113,DEN,TOR
1999-10-28,19900112,https://www.nba.com/game/njn-vs-nyk-0019900112,preseason,2000,112,NJN,NYK
1999-10-28,19900111,https://www.nba.com/game/det-vs-orl-0019900111,preseason,2000,111,DET,ORL
1999-10-28,19900109,https://www.nba.com/game/phx-vs-por-0019900109,preseason,2000,109,PHX,POR
1999-10-28,19900110,https://www.nba.com/game/uta-vs-lal-0019900110,preseason,2000,110,UTA,LAL
1999-10-29,19900117,https://www.nba.com/game/chh-vs-chi-0019900117,preseason,2000,117,CHH,CHI
1999-10-29,19900119,https://www.nba.com/game/phi-vs-njn-0019900119,preseason,2000,119,PHI,NJN
1999-10-29,19900116,https://www.nba.com/game/hou-vs-sas-0019900116,preseason,2000,116,HOU,SAS
1999-10-29,19900114,https://www.nba.com/game/bos-vs-was-0019900114,preseason,2000,114,BOS,WAS
1999-10-29,19900118,https://www.nba.com/game/gsw-vs-lac-0019900118,preseason,2000,118,GSW,LAC
1999-10-29,19900115,https://www.nba.com/game/por-vs-sac-0019900115,preseason,2000,115,POR,SAC
1999-10-30,18800089,https://www.nba.com/game/0018800089,preseason,1989,89,,
2000-10-09,10000001,https://www.nba.com/game/van-vs-sea-0010000001,preseason,2001,1,VAN,SEA
2000-10-10,10000007,https://www.nba.com/game/min-vs-tor-0010000007,preseason,2001,7,MIN,TOR
2000-10-10,10000008,https://www.nba.com/game/sas-vs-phi-0010000008,preseason,2001,8,SAS,PHI
2000-10-10,10000004,https://www.nba.com/game/cle-vs-det-0010000004,preseason,2001,4,CLE,DET
2000-10-10,10000003,https://www.nba.com/game/chi-vs-nyk-0010000003,preseason,2001,3,CHI,NYK
2000-10-10,10000002,https://www.nba.com/game/atl-vs-orl-0010000002,preseason,2001,2,ATL,ORL
2000-10-10,10000005,https://www.nba.com/game/hou-vs-dal-0010000005,preseason,2001,5,HOU,DAL
2000-10-10,10000006,https://www.nba.com/game/gsw-vs-van-0010000006,preseason,2001,6,GSW,VAN
2000-10-11,10000009,https://www.nba.com/game/mil-vs-bos-0010000009,preseason,2001,9,MIL,BOS
