x,y,m
-228,-10,2.0
-44,23,1.0
99,247,-1.0
44,63,-1.0
-192,205,2.0
-31,11,1.0
-17,267,-1.0
-233,8,-1.0
-229,1,-1.0
-7,81,-1.0
-32,36,1.0
-40,21,1.0
-124,274,-1.0
217,146,-1.0
15,15,1.0
-210,562,-1.0
-177,133,-1.0
-212,31,-1.0
-5,101,-1.0
-42,29,1.0
28,26,1.0
61,9,-1.0
203,201,-1.0
-192,152,2.0
31,59,1.0
-147,201,-1.0
38,22,-1.0
36,29,1.0
127,236,2.0
51,46,-1.0
21,19,1.0
71,21,-1.0
170,9,1.0
-121,227,2.0
15,84,-1.0
156,211,2.0
26,13,1.0
-92,3,-1.0
-16,247,-1.0
-100,227,-1.0
192,205,2.0
-82,247,2.0
-142,229,-1.0
152,59,1.0
20,255,-1.0
47,16,1.0
-191,182,2.0
-202,134,2.0
33,67,-1.0
-34,22,1.0
-197,157,-1.0
51,19,-1.0
-227,-17,2.0
13,41,1.0
239,0,2.0
16,50,1.0
-173,173,2.0
-233,8,-1.0
-36,26,1.0
43,26,-1.0
23,260,-1.0
192,199,-1.0
-65,248,-1.0
-232,96,2.0
100,172,1.0
123,223,-1.0
109,236,2.0
23,13,-1.0
232,39,2.0
38,15,-1.0
109,237,-1.0
53,302,2.0
-86,252,-1.0
92,130,1.0
69,256,-1.0
230,50,-1.0
-27,23,1.0
-164,163,1.0
-28,82,1.0
-42,70,1.0
17,32,-1.0
-129,235,2.0
-51,217,-1.0
-42,21,-1.0
-112,257,2.0
-164,204,-1.0
-20,22,-1.0
154,214,-1.0
0,0,-1.0
43,86,-1.0
-165,228,-1.0
164,186,2.0
-96,205,-1.0
153,294,-1.0
129,221,2.0
233,54,-1.0
-104,269,2.0
-31,10,1.0
228,94,-1.0
98,32,-1.0
-151,225,2.0
76,2,-1.0
86,211,1.0
-127,214,2.0
103,242,-1.0
217,121,2.0
189,182,-1.0
120,151,-1.0
184,89,-1.0
-234,84,2.0
28,50,-1.0
-188,187,-1.0
115,271,-1.0
-108,168,-1.0
11,24,1.0
32,23,-1.0
-10,43,-1.0
112,51,-1.0
-44,56,1.0
-5,61,1.0
23,32,1.0
17,95,1.0
-51,29,1.0
112,146,1.0
-235,58,2.0
-233,56,-1.0
118,37,-1.0
21,29,-1.0
-2,453,-1.0
-132,150,-1.0
