x,y,m
0,0,1.0
-7,77,1.0
123,171,-1.0
11,48,-1.0
-66,242,-1.0
-42,35,1.0
7,21,1.0
-92,111,-1.0
-43,38,-1.0
21,78,1.0
-18,35,-1.0
43,27,1.0
-112,-17,1.0
18,168,1.0
53,98,-1.0
183,199,-1.0
40,19,1.0
-112,16,-1.0
42,34,1.0
-191,204,2.0
-99,234,-1.0
-40,9,1.0
-200,10,1.0
9,24,1.0
-32,248,-1.0
-6,67,-1.0
-186,161,-1.0
195,15,1.0
29,51,-1.0
34,256,-1.0
1,47,-1.0
-18,6,-1.0
18,74,-1.0
76,4,-1.0
-114,46,-1.0
-108,-11,1.0
206,167,-1.0
43,21,1.0
-34,120,-1.0
26,151,-1.0
0,0,-1.0
-119,107,1.0
-143,28,1.0
228,86,-1.0
-94,28,1.0
157,209,-1.0
229,27,-1.0
38,44,1.0
-43,106,-1.0
34,29,1.0
40,43,1.0
-138,257,-1.0
42,44,1.0
36,107,-1.0
0,0,1.0
-2,38,1.0
32,17,-1.0
-6,43,1.0
-2,267,2.0
38,22,-1.0
102,31,1.0
-45,31,1.0
70,172,-1.0
-164,235,2.0
-51,121,-1.0
98,74,1.0
100,52,-1.0
-213,173,-1.0
159,225,-1.0
72,31,1.0
-219,186,2.0
-71,110,-1.0
91,43,1.0
-170,22,1.0
47,44,1.0
0,80,-1.0
-12,41,1.0
-98,37,1.0
10,75,1.0
-51,28,-1.0
-58,270,2.0
20,188,1.0
152,212,-1.0
136,6,1.0
113,25,-1.0
-59,25,-1.0
-224,99,2.0
-148,16,-1.0
-123,275,-1.0
-45,29,1.0
66,122,1.0
37,193,1.0
-123,107,1.0
-29,23,1.0
31,29,1.0
-32,68,-1.0
-34,14,-1.0
232,68,2.0
29,27,-1.0
-228,-8,2.0
169,180,2.0
-7,32,-1.0
18,15,1.0
-4,63,-1.0
-12,1,1.0
-17,26,-1.0
23,67,1.0
-22,10,-1.0
-96,240,2.0
70,261,-1.0
-42,62,-1.0
228,120,-1.0
16,16,1.0
75,246,2.0
29,14,1.0
70,120,-1.0
-162,194,-1.0
20,15,-1.0
-17,80,-1.0
131,225,2.0
27,17,1.0
230,85,-1.0
-42,62,-1.0
0,0,-1.0
25,19,1.0
-9,59,1.0
-119,222,-1.0
235,106,-1.0
27,48,-1.0
-88,37,-1.0
-110,219,2.0
-121,211,-1.0
165,198,2.0
-20,26,1.0
-208,142,-1.0
-7,16,1.0
32,6,-1.0
0,0,1.0
-20,24,-1.0
0,0,-1.0
-75,239,-1.0
-244,58,-1.0
-16,18,1.0
-31,20,1.0
-22,34,-1.0
-156,214,-1.0
20,5,1.0
1,44,1.0
-4,37,1.0
-228,8,2.0
29,20,-1.0
58,28,1.0
150,215,2.0
-227,107,2.0
164,199,2.0
-151,232,-1.0
-152,-5,1.0
124,17,-1.0
223,-10,-1.0
127,164,1.0
-26,21,1.0
-116,160,-1.0
92,188,1.0
238,27,-1.0
237,-1,-1.0
114,226,2.0
-25,22,1.0
-72,48,-1.0
25,47,-1.0
232,13,-1.0
135,183,-1.0
-20,8,-1.0
-29,22,1.0
-44,17,1.0
-29,48,1.0
-31,295,-1.0
16,18,1.0
-53,117,-1.0
-183,205,-1.0
153,206,-1.0
-234,0,2.0
230,-6,-1.0
-50,13,1.0
11,32,1.0
-4,79,-1.0
-237,28,-1.0
-25,10,1.0
-16,32,1.0
69,88,1.0
60,31,1.0
50,94,1.0
6,185,-1.0
232,40,2.0
-56,117,1.0
-229,-37,-1.0
131,146,1.0
12,-1,-1.0
-170,184,-1.0
-142,210,-1.0
-229,26,-1.0
16,-1,1.0
235,10,2.0
-158,197,2.0
232,31,-1.0
69,46,1.0
232,5,-1.0
98,235,2.0
-69,127,1.0
-9,11,-1.0
-62,246,-1.0
-230,-32,2.0
47,22,-1.0
-140,215,2.0
146,-2,1.0
-113,221,-1.0
195,158,2.0
-70,36,-1.0
-22,-8,-1.0
10,1,-1.0
0,9,1.0
20,-5,-1.0
-202,153,-1.0
0,0,1.0
135,135,1.0
-53,243,2.0
-77,62,-1.0
-233,-28,-1.0
-114,224,-1.0
-93,230,-1.0
23,1,1.0
-104,153,-1.0
98,89,-1.0
23,6,1.0
126,220,-1.0
-37,5,1.0
61,169,-1.0
-151,221,-1.0
-230,-30,-1.0
36,243,2.0
-49,43,1.0
-88,243,-1.0
130,217,-1.0
129,227,-1.0
-223,144,-1.0
-230,-36,-1.0
2,10,1.0
-7,8,1.0
-61,115,-1.0
113,227,-1.0
-33,272,2.0
-49,157,1.0
-238,53,-1.0
-184,-9,-1.0
175,196,2.0
-16,5,1.0
4,6,1.0
25,97,-1.0
-172,176,2.0
-65,132,1.0
44,0,1.0
11,1,1.0
115,174,1.0
-81,100,1.0
36,58,-1.0
-7,20,-1.0
6,13,1.0
-241,21,2.0
-116,248,-1.0
-189,173,-1.0
-229,104,-1.0
0,0,-1.0
-221,121,-1.0
7,6,1.0
-70,86,-1.0
7,10,-1.0
13,5,1.0
-232,-4,-1.0
-72,91,1.0
88,80,1.0
-129,20,-1.0
229,5,-1.0
-26,11,1.0
-1,15,1.0
-29,3,-1.0
45,8,-1.0
12,-8,-1.0
18,-6,1.0
-56,17,-1.0
66,98,1.0
-136,42,-1.0
-58,16,-1.0
66,-2,-1.0
56,124,1.0
-86,236,-1.0
-132,221,-1.0
-15,3,1.0
59,27,-1.0
-205,148,-1.0
131,43,-1.0
2,10,-1.0
-11,0,-1.0
-6,46,-1.0
-42,20,1.0
7,13,1.0
164,189,-1.0
142,214,2.0
44,-2,-1.0
232,57,-1.0
13,-2,1.0
-126,219,2.0
1,38,-1.0
-5,30,-1.0
168,183,2.0
22,1,1.0
23,41,-1.0
229,99,2.0
-47,9,-1.0
-26,-4,1.0
1,6,1.0
-22,-1,-1.0
31,1,-1.0
9,0,1.0
15,-8,1.0
-158,184,2.0
-134,220,-1.0
-58,145,-1.0
103,31,1.0
-15,4,1.0
53,174,-1.0
-12,12,1.0
4,26,-1.0
7,21,-1.0
-69,123,1.0
36,34,-1.0
-7,22,1.0
-69,80,1.0
-37,27,1.0
5,21,-1.0
2,25,-1.0
-36,12,-1.0
121,225,-1.0
-17,32,-1.0
205,158,-1.0
-165,197,-1.0
-143,248,2.0
-69,263,2.0
168,186,2.0
18,28,-1.0
-9,15,1.0
66,10,1.0
-2,274,-1.0
-10,37,1.0
-195,170,2.0
17,15,1.0
93,242,-1.0
0,0,1.0
172,197,-1.0
-15,29,-1.0
53,39,-1.0
1,36,1.0
-61,153,-1.0
-2,36,1.0
-140,227,2.0
-65,153,-1.0
-152,227,-1.0
229,57,-1.0
-233,10,-1.0
38,5,-1.0
-123,146,-1.0
-230,130,2.0
107,251,2.0
-151,85,1.0
-12,4,1.0
-6,1,1.0
151,232,-1.0
61,127,1.0
17,15,-1.0
96,235,-1.0
66,248,2.0
0,4,1.0
18,34,-1.0
17,31,-1.0
7,93,-1.0
-163,208,-1.0
-243,6,-1.0
-62,161,-1.0
-89,34,1.0
141,230,-1.0
-196,176,-1.0
18,4,1.0
-26,155,-1.0
-134,226,-1.0
80,187,1.0
-203,176,-1.0
62,94,-1.0
27,98,1.0
120,152,1.0
-178,198,-1.0
-112,269,-1.0
-195,180,-1.0
-223,92,2.0
141,158,1.0
42,75,1.0
-239,57,-1.0
-237,34,-1.0
7,10,1.0
11,13,1.0
47,6,-1.0
-59,255,-1.0
138,152,-1.0
-8,-2,-1.0
-174,204,-1.0
2,10,1.0
49,55,1.0
-148,210,2.0
-237,-18,2.0
-192,184,2.0
75,266,-1.0
-47,263,2.0
-44,273,-1.0
-230,105,2.0
156,160,-1.0
-25,170,-1.0
-17,162,-1.0
135,154,-1.0
86,260,2.0
232,74,2.0
132,152,-1.0
-22,62,-1.0
-16,23,-1.0
0,0,1.0
-11,5,1.0
59,269,-1.0
-17,55,-1.0
76,272,2.0
-18,8,-1.0
-17,48,-1.0
-12,80,1.0
10,8,-1.0
-120,249,-1.0
0,0,-1.0
-5,32,-1.0
49,262,-1.0
-6,17,1.0
-2,5,1.0
47,267,2.0
27,274,2.0
-126,233,-1.0
-15,7,1.0
0,11,1.0
-119,251,-1.0
-58,178,-1.0
-88,248,-1.0
-9,28,1.0
45,268,-1.0
-26,267,-1.0
-129,242,-1.0
130,215,-1.0
-126,232,-1.0
129,80,1.0
9,11,1.0
0,111,1.0
-97,80,1.0
86,239,-1.0
65,59,1.0
-217,138,-1.0
-161,199,-1.0
-80,-27,-1.0
-61,130,1.0
-25,32,-1.0
-143,221,-1.0
-229,-19,2.0
62,91,-1.0
127,226,2.0
225,-25,-1.0
76,-6,1.0
-109,86,1.0
230,86,-1.0
31,12,-1.0
-4,62,-1.0
25,6,1.0
-102,252,-1.0
103,237,2.0
85,178,-1.0
-27,23,-1.0
-2,8,1.0
-62,116,-1.0
-130,144,1.0
-62,101,1.0
39,15,1.0
25,6,-1.0
105,123,-1.0
0,0,1.0
1,12,1.0
-188,194,-1.0
61,268,2.0
-212,138,-1.0
-234,-13,2.0
132,217,2.0
-208,154,-1.0
163,216,-1.0
2,20,1.0
-1,29,-1.0
0,23,-1.0
-181,232,-1.0
21,-7,-1.0
-10,8,1.0
-86,239,-1.0
-1,8,1.0
87,234,-1.0
230,50,2.0
232,6,2.0
-2,-4,-1.0
20,-2,-1.0
72,134,1.0
-21,193,-1.0
-17,6,1.0
-28,43,-1.0
0,10,1.0
-11,-6,-1.0
5,-10,1.0
-136,209,2.0
-25,15,-1.0
-145,-37,1.0
9,6,-1.0
56,110,-1.0
0,0,1.0
-75,58,1.0
69,108,1.0
56,163,-1.0
-50,6,1.0
49,116,-1.0
0,0,1.0
6,8,1.0
-172,36,-1.0
7,3,1.0
29,1,-1.0
-22,1,1.0
56,127,-1.0
-9,-6,-1.0
-70,-6,-1.0
-9,-7,1.0
32,26,-1.0
-147,205,2.0
0,-2,-1.0
9,-2,-1.0
0,0,1.0
-5,9,-1.0
15,-7,1.0
-227,32,-1.0
-71,142,1.0
83,132,1.0
-135,230,2.0
-197,170,2.0
228,-19,-1.0
58,2,-1.0
-230,-15,2.0
28,13,1.0
5,18,-1.0
225,-13,2.0
66,139,-1.0
-45,252,2.0
23,18,-1.0
-4,6,1.0
20,12,1.0
-221,-21,-1.0
-15,13,1.0
194,190,-1.0
-11,13,1.0
-172,223,-1.0
163,2,-1.0
181,186,-1.0
-230,-31,2.0
2,4,1.0
-184,186,2.0
64,146,1.0
-237,17,-1.0
-7,16,1.0
-82,21,1.0
157,197,-1.0
-59,68,1.0
-235,1,-1.0
0,15,1.0
-229,97,2.0
-211,146,-1.0
-170,199,-1.0
-234,27,-1.0
-227,74,2.0
-137,225,2.0
-1,43,-1.0
-146,239,-1.0
130,223,-1.0
-61,132,1.0
33,11,-1.0
120,7,-1.0
28,3,1.0
-42,113,-1.0
54,32,1.0
61,22,-1.0
-221,106,2.0
6,-4,1.0
-10,-5,1.0
-141,130,1.0
-140,85,1.0
6,4,1.0
-4,1,1.0
69,127,-1.0
-40,6,-1.0
-203,140,2.0
-18,0,-1.0
37,255,2.0
-123,227,-1.0
-31,257,2.0
116,174,-1.0
21,-4,1.0
16,10,-1.0
-4,9,1.0
28,134,1.0
161,206,2.0
-16,0,1.0
164,201,-1.0
40,5,1.0
59,22,1.0
-65,11,-1.0
12,1,1.0
6,248,-1.0
-228,77,-1.0
99,235,-1.0
-17,0,-1.0
-5,4,-1.0
-10,5,1.0
-66,43,1.0
0,6,1.0
-23,-1,1.0
-232,-26,2.0
0,-4,1.0
10,0,1.0
5,22,1.0
-163,215,2.0
-188,183,-1.0
116,242,-1.0
-33,50,1.0
85,238,2.0
-230,18,-1.0
-11,25,1.0
-113,33,-1.0
-21,17,1.0
134,236,-1.0
-142,214,2.0
-42,101,1.0
-210,155,-1.0
-32,20,1.0
20,13,1.0
-38,254,2.0
-20,18,1.0
233,-15,2.0
-234,11,2.0
-218,134,-1.0
75,107,1.0
-240,26,2.0
27,58,1.0
-237,10,2.0
-138,216,-1.0
-135,247,-1.0
26,7,1.0
-10,38,1.0
-23,17,-1.0
15,44,1.0
-233,71,2.0
7,49,-1.0
-20,0,1.0
11,12,1.0
17,8,1.0
-27,12,1.0
29,259,-1.0
-4,70,1.0
-7,16,-1.0
-61,253,2.0
-113,240,2.0
104,242,2.0
37,37,-1.0
82,211,-1.0
107,240,-1.0
62,168,1.0
127,-17,1.0
22,0,1.0
62,258,2.0
45,1,-1.0
-184,183,-1.0
-237,29,-1.0
-20,0,-1.0
-21,10,-1.0
233,21,-1.0
213,151,-1.0
-18,24,1.0
76,24,1.0
-234,8,2.0
-23,8,1.0
-190,167,-1.0
-184,172,2.0
-180,200,-1.0
-194,168,-1.0
20,21,1.0
53,201,1.0
34,22,-1.0
48,57,-1.0
-72,162,-1.0
-233,-2,2.0
60,257,-1.0
12,25,1.0
-93,240,2.0
-222,-8,-1.0
5,395,-1.0
94,158,1.0
17,8,1.0
-211,134,-1.0
6,14,1.0
2,1,1.0
2,51,-1.0
0,0,1.0
0,178,-1.0
6,38,1.0
69,116,1.0
65,142,1.0
146,226,-1.0
1,-7,1.0
-67,41,-1.0
229,14,-1.0
169,203,-1.0
-230,55,2.0
143,227,-1.0
-98,237,-1.0
214,124,2.0
1,6,1.0
230,-15,-1.0
10,4,1.0
22,0,1.0
-138,9,1.0
235,38,2.0
-13,-6,1.0
-20,5,1.0
175,183,-1.0
-116,137,-1.0
-2,-1,1.0
48,20,1.0
10,5,1.0
22,6,1.0
-50,79,-1.0
233,1,2.0
148,204,-1.0
13,6,1.0
189,167,-1.0
-15,0,1.0
-4,88,-1.0
0,0,1.0
152,210,2.0
138,-20,1.0
2,262,-1.0
-88,9,-1.0
230,99,2.0
-10,0,1.0
20,250,2.0
230,16,-1.0
-7,-2,1.0
5,168,-1.0
135,226,-1.0
11,10,1.0
6,15,1.0
72,246,-1.0
-115,170,-1.0
-15,29,-1.0
-22,17,-1.0
0,0,1.0
-12,12,1.0
1,11,1.0
-6,263,-1.0
17,212,-1.0
-25,21,-1.0
-10,12,1.0
23,28,-1.0
-229,11,2.0
132,139,1.0
-234,118,2.0
-127,232,-1.0
-76,84,-1.0
72,27,1.0
74,60,-1.0
5,99,1.0
-2,69,-1.0
-38,265,2.0
4,16,1.0
-11,49,-1.0
-72,26,-1.0
-235,6,2.0
87,125,-1.0
67,27,1.0
-207,147,2.0
-7,6,1.0
-228,121,2.0
-1,5,-1.0
-116,-8,-1.0
0,0,1.0
234,-4,2.0
-1,13,1.0
-229,44,-1.0
4,273,-1.0
-43,36,-1.0
21,42,1.0
-216,126,-1.0
6,251,-1.0
-114,51,1.0
-67,77,-1.0
-7,6,1.0
36,130,1.0
32,48,-1.0
-104,87,-1.0
6,3,1.0
9,1,1.0
168,179,2.0
39,200,-1.0
47,251,-1.0
13,10,1.0
-20,132,1.0
81,226,-1.0
103,240,-1.0
4,134,1.0
-49,243,2.0
-105,231,-1.0
-116,59,1.0
5,10,1.0
1,26,1.0
4,248,2.0
-151,192,-1.0
96,224,-1.0
10,-4,1.0
-7,3,1.0
23,247,-1.0
-208,127,-1.0
-1,5,1.0
-75,237,-1.0
69,284,-1.0
238,22,2.0
50,101,1.0
-54,20,-1.0
1,-4,1.0
-11,74,1.0
195,156,2.0
54,71,1.0
-37,4,1.0
23,14,1.0
2,17,1.0
-157,0,-1.0
-100,234,-1.0
-216,109,-1.0
-59,242,-1.0
0,0,-1.0
45,100,1.0
18,252,2.0
203,160,-1.0
59,115,-1.0
-67,132,-1.0
-40,142,-1.0
-162,39,1.0
-154,209,-1.0
-26,17,1.0
-147,27,1.0
-34,39,-1.0
21,16,-1.0
17,13,1.0
102,228,2.0
64,116,1.0
-31,258,-1.0
6,8,-1.0
94,92,-1.0
-232,81,2.0
-188,188,2.0
-173,185,-1.0
109,230,-1.0
-56,125,1.0
229,8,-1.0
-43,58,1.0
-136,222,-1.0
-7,0,1.0
-26,42,-1.0
-199,152,-1.0
-132,154,1.0
-210,142,-1.0
-32,23,1.0
-18,16,1.0
229,89,-1.0
227,54,2.0
-143,252,2.0
-218,118,2.0
-82,260,2.0
-199,158,-1.0
-74,80,1.0
-31,6,-1.0
22,22,-1.0
-227,-19,2.0
229,-5,2.0
-72,44,1.0
6,22,-1.0
18,41,-1.0
-71,-16,-1.0
0,0,-1.0
-212,121,-1.0
2,28,1.0
74,253,-1.0
-4,10,1.0
-195,174,2.0
15,43,-1.0
-237,-27,2.0
-6,5,1.0
138,120,1.0
-188,170,-1.0
-153,1,1.0
184,172,-1.0
223,7,2.0
-221,134,2.0
-13,11,-1.0
0,0,-1.0
-22,31,-1.0
27,257,2.0
-17,17,-1.0
-229,21,2.0
-10,8,-1.0
-2,7,1.0
15,8,1.0
-5,22,-1.0
-9,8,1.0
-191,174,-1.0
-13,6,1.0
7,7,1.0
213,160,-1.0
227,-21,2.0
-2,7,1.0
16,10,1.0
1,12,1.0
-196,173,-1.0
12,31,-1.0
-26,18,-1.0
-47,120,-1.0
-232,111,-1.0
40,142,-1.0
-233,-13,2.0
-229,-13,2.0
-77,19,1.0
83,26,1.0
-36,20,-1.0
0,3,1.0
-6,-1,1.0
9,8,1.0
-109,222,2.0
-199,152,2.0
-21,9,-1.0
22,1,-1.0
-5,13,1.0
4,-2,1.0
47,27,-1.0
132,172,-1.0
134,204,2.0
20,-10,1.0
5,-5,1.0
27,41,-1.0
0,0,1.0
-11,6,1.0
50,19,-1.0
-176,177,-1.0
-1,6,1.0
-104,240,-1.0
202,152,2.0
-10,-7,1.0
129,225,-1.0
-10,13,-1.0
-13,-1,1.0
27,-1,1.0
-229,-21,-1.0
25,-8,1.0
135,231,-1.0
225,9,2.0
16,-1,-1.0
0,164,-1.0
74,246,-1.0
18,-10,1.0
-88,243,-1.0
-225,-8,2.0
-229,-15,-1.0
-91,231,-1.0
230,30,2.0
-92,237,-1.0
-130,225,-1.0
131,234,-1.0
-6,-7,-1.0
-9,11,1.0
38,132,1.0
-10,0,1.0
-45,15,-1.0
-13,-2,1.0
4,120,-1.0
230,106,2.0
-53,126,1.0
-223,-20,2.0
-49,90,1.0
22,-5,1.0
-157,192,-1.0
-23,4,1.0
