x,y,m
0,0,1.0
-22,24,1.0
-92,261,-1.0
116,-2,-1.0
-164,194,-1.0
-2,19,1.0
-22,0,-1.0
21,267,-1.0
-218,113,2.0
-186,180,-1.0
-20,0,1.0
152,216,-1.0
230,0,-1.0
13,58,-1.0
150,220,-1.0
-4,11,1.0
2,105,-1.0
-23,0,1.0
-188,172,2.0
169,197,2.0
16,17,-1.0
9,19,-1.0
-229,-18,-1.0
-174,195,-1.0
228,-10,-1.0
223,29,2.0
168,240,-1.0
16,8,1.0
-1,15,1.0
-228,116,2.0
4,36,-1.0
-141,208,-1.0
-23,56,-1.0
-88,171,-1.0
-28,6,-1.0
-165,199,-1.0
-34,104,-1.0
-43,88,1.0
233,5,2.0
36,-1,-1.0
0,0,-1.0
0,0,1.0
-15,5,1.0
28,73,1.0
138,74,-1.0
0,0,1.0
-15,6,1.0
211,133,-1.0
1,63,1.0
-15,60,1.0
-27,69,1.0
4,4,-1.0
0,0,1.0
2,13,1.0
-22,7,-1.0
-6,65,-1.0
168,189,2.0
-240,25,-1.0
221,83,-1.0
18,259,-1.0
-2,5,1.0
-67,109,1.0
20,16,1.0
-48,252,-1.0
16,230,-1.0
222,106,2.0
-27,49,1.0
-4,39,1.0
201,137,2.0
13,5,1.0
-232,4,2.0
1,1,1.0
12,0,-1.0
225,10,-1.0
-207,162,-1.0
-13,7,-1.0
-232,63,2.0
-170,200,2.0
67,-11,1.0
192,173,-1.0
-2,41,1.0
61,252,2.0
114,116,-1.0
70,29,-1.0
-1,8,1.0
-207,178,-1.0
-197,181,-1.0
6,20,-1.0
20,12,1.0
-16,8,1.0
181,179,2.0
-10,6,1.0
43,192,-1.0
151,213,-1.0
114,-2,-1.0
-45,274,-1.0
26,15,1.0
-151,200,2.0
15,9,1.0
114,225,2.0
-5,16,1.0
-146,200,-1.0
6,122,1.0
1,67,1.0
109,146,-1.0
-232,7,-1.0
130,230,-1.0
29,156,1.0
-13,250,-1.0
36,58,1.0
-53,167,1.0
12,134,1.0
234,55,-1.0
64,131,-1.0
-137,210,-1.0
26,8,1.0
-116,215,-1.0
0,0,1.0
210,142,-1.0
13,109,1.0
161,197,2.0
7,31,1.0
13,9,-1.0
-17,3,-1.0
2,0,1.0
157,110,1.0
-169,187,2.0
-18,29,-1.0
53,73,1.0
-224,14,2.0
-21,82,1.0
47,25,-1.0
-64,147,1.0
-15,48,-1.0
-6,60,1.0
-112,251,-1.0
-21,7,1.0
-7,10,-1.0
0,0,1.0
-207,143,-1.0
-1,53,1.0
100,132,1.0
-169,186,-1.0
6,10,1.0
-89,68,1.0
230,16,-1.0
98,141,-1.0
141,211,-1.0
-48,36,-1.0
-18,11,1.0
-26,128,1.0
0,4,1.0
-6,17,-1.0
0,8,1.0
-191,167,-1.0
-48,121,-1.0
148,204,-1.0
-6,11,1.0
227,-4,-1.0
-20,-3,1.0
138,197,-1.0
-23,109,-1.0
-4,10,1.0
-37,65,-1.0
-234,0,2.0
-7,8,-1.0
7,-1,-1.0
0,41,-1.0
2,33,1.0
40,110,-1.0
-179,179,-1.0
69,247,2.0
-7,15,1.0
2,74,-1.0
-28,112,-1.0
-142,226,2.0
53,285,-1.0
169,219,-1.0
-6,1,1.0
132,96,-1.0
17,27,1.0
238,8,2.0
179,210,-1.0
-13,1,1.0
-2,20,1.0
23,15,1.0
-99,266,-1.0
105,10,1.0
-27,46,1.0
1,9,1.0
-246,113,2.0
243,25,2.0
-173,231,2.0
-238,-16,2.0
-32,-4,-1.0
-99,185,1.0
-234,30,2.0
-146,218,-1.0
-1,15,-1.0
114,173,-1.0
17,13,-1.0
186,5,-1.0
-214,122,2.0
-3,12,-1.0
11,4,1.0
235,15,-1.0
-239,120,-1.0
7,-5,1.0
-62,258,2.0
-152,232,-1.0
-9,75,-1.0
11,24,1.0
-25,90,1.0
16,174,-1.0
110,83,-1.0
11,21,1.0
233,83,-1.0
-218,157,2.0
-39,273,-1.0
-67,253,-1.0
-1,33,-1.0
-17,15,-1.0
83,264,-1.0
-9,85,-1.0
-1,42,-1.0
13,174,1.0
227,69,-1.0
-1,12,-1.0
109,32,-1.0
-1,15,1.0
12,23,-1.0
-22,96,1.0
5,20,1.0
-228,55,2.0
-165,228,-1.0
-21,16,-1.0
80,279,-1.0
224,83,-1.0
-15,-3,1.0
2,28,1.0
15,12,-1.0
-227,18,-1.0
-83,146,1.0
-16,116,-1.0
-217,132,-1.0
-86,160,-1.0
-13,13,-1.0
-92,58,-1.0
-196,214,-1.0
-176,179,-1.0
-60,181,1.0
-6,7,1.0
48,10,-1.0
-18,0,1.0
-240,62,2.0
-93,283,-1.0
-37,6,1.0
78,259,2.0
-9,39,1.0
-7,162,-1.0
85,26,1.0
-109,253,-1.0
-1,44,1.0
65,-9,-1.0
-2,31,1.0
-227,149,2.0
238,20,-1.0
-201,190,-1.0
114,235,2.0
23,25,1.0
-34,6,1.0
-32,13,1.0
0,47,1.0
-92,441,-1.0
22,50,-1.0
-21,55,-1.0
15,50,1.0
-239,-3,-1.0
239,18,-1.0
29,67,1.0
62,-4,-1.0
31,4,1.0
53,-1,-1.0
11,58,-1.0
-238,7,2.0
22,2,1.0
21,6,1.0
203,180,2.0
146,236,-1.0
-5,16,-1.0
-206,190,-1.0
216,167,-1.0
214,158,-1.0
-26,2,1.0
-26,-3,1.0
-26,0,-1.0
28,4,1.0
28,18,1.0
-175,235,-1.0
36,51,1.0
-28,6,1.0
238,22,-1.0
32,14,-1.0
13,43,1.0
-169,216,2.0
-158,204,-1.0
-59,103,1.0
-49,1,-1.0
196,183,-1.0
-1,31,-1.0
0,0,1.0
-97,242,-1.0
53,3,-1.0
21,21,-1.0
-22,-2,1.0
163,209,2.0
240,53,-1.0
0,35,1.0
213,171,-1.0
34,261,2.0
27,35,1.0
119,248,2.0
237,29,-1.0
-25,0,1.0
72,88,-1.0
-183,192,-1.0
145,277,-1.0
239,21,2.0
103,257,2.0
18,8,1.0
-167,226,-1.0
-29,4,1.0
17,-4,1.0
5,46,-1.0
-153,235,-1.0
-28,21,-1.0
-25,-6,-1.0
-36,6,-1.0
49,251,-1.0
233,6,2.0
6,250,2.0
-13,56,1.0
25,6,1.0
229,27,-1.0
22,10,1.0
-127,220,-1.0
-27,1,1.0
126,85,1.0
-28,19,-1.0
1,38,-1.0
229,26,-1.0
11,10,1.0
-132,219,2.0
5,105,-1.0
185,171,-1.0
-121,229,2.0
-17,6,-1.0
-17,3,1.0
-22,5,-1.0
225,9,-1.0
13,3,1.0
142,224,2.0
148,230,2.0
-127,240,2.0
230,10,2.0
4,8,1.0
-71,253,2.0
5,34,1.0
207,-11,1.0
22,163,-1.0
-1,3,1.0
224,-20,2.0
-18,4,1.0
-151,206,-1.0
-140,216,-1.0
230,3,2.0
4,158,1.0
-169,182,2.0
11,31,-1.0
-4,30,-1.0
0,0,1.0
-64,29,1.0
-2,3,1.0
176,182,-1.0
200,147,-1.0
229,44,2.0
163,197,-1.0
-194,165,2.0
-47,125,1.0
-16,49,1.0
-6,109,-1.0
103,241,-1.0
-2,26,1.0
216,121,-1.0
-5,22,1.0
0,8,1.0
-230,-11,-1.0
-7,7,1.0
-130,222,2.0
136,58,-1.0
0,0,1.0
-50,111,-1.0
72,260,-1.0
-2,-1,1.0
-16,2,1.0
-225,4,2.0
-124,85,1.0
-18,7,1.0
16,4,-1.0
-18,27,-1.0
-120,167,1.0
22,22,-1.0
7,13,1.0
-2,-4,1.0
135,216,-1.0
86,251,2.0
-55,246,2.0
-127,232,-1.0
110,222,-1.0
-13,10,-1.0
-21,39,-1.0
29,249,-1.0
-150,0,1.0
18,6,1.0
23,165,1.0
7,-3,1.0
-9,68,-1.0
88,238,2.0
-17,10,1.0
-232,11,2.0
-170,202,-1.0
-227,8,-1.0
223,5,2.0
-185,215,2.0
4,8,1.0
11,2,-1.0
-110,260,-1.0
45,76,-1.0
-234,-6,2.0
140,244,-1.0
-16,0,1.0
26,227,-1.0
-34,104,-1.0
-168,195,-1.0
45,7,1.0
-229,6,-1.0
-2,4,1.0
203,127,-1.0
18,0,1.0
-15,7,-1.0
13,6,1.0
-165,200,-1.0
158,199,2.0
-2,23,-1.0
228,0,2.0
-20,2,1.0
15,11,-1.0
75,10,1.0
-137,225,2.0
1,22,1.0
-10,257,2.0
153,214,-1.0
228,10,2.0
162,197,-1.0
65,67,1.0
234,-9,-1.0
-120,236,-1.0
0,0,-1.0
-138,209,-1.0
-20,-1,-1.0
-72,13,-1.0
-36,10,1.0
-29,34,1.0
-22,8,-1.0
233,-22,2.0
109,236,-1.0
127,227,-1.0
-237,29,-1.0
-23,8,1.0
164,214,-1.0
-219,120,-1.0
-82,94,-1.0
115,223,2.0
-2,149,-1.0
-17,1,1.0
5,22,1.0
-152,209,-1.0
174,179,-1.0
16,42,-1.0
157,221,2.0
-11,8,-1.0
228,10,2.0
16,16,-1.0
16,9,1.0
20,253,2.0
-200,150,2.0
-196,156,-1.0
200,173,2.0
-229,15,2.0
22,8,-1.0
7,82,1.0
-25,4,1.0
-75,90,-1.0
-17,-6,1.0
235,-10,-1.0
-234,17,-1.0
15,11,-1.0
-98,284,-1.0
-25,-10,1.0
-163,201,-1.0
21,3,-1.0
0,0,1.0
-25,1,1.0
60,31,1.0
-25,3,1.0
-33,3,-1.0
-2,5,1.0
130,257,2.0
-5,32,-1.0
-6,32,-1.0
39,134,1.0
-99,101,-1.0
148,215,-1.0
219,120,-1.0
22,16,-1.0
-138,214,-1.0
-66,-4,1.0
86,84,-1.0
-229,-13,-1.0
0,0,-1.0
0,0,1.0
85,68,-1.0
192,-18,1.0
37,252,-1.0
82,75,1.0
6,6,1.0
-17,3,1.0
-135,221,2.0
-101,7,-1.0
23,3,1.0
-2,246,-1.0
-228,-17,-1.0
-17,100,1.0
-42,250,2.0
62,232,2.0
-25,9,-1.0
74,240,-1.0
-25,1,-1.0
-4,10,-1.0
-25,-2,1.0
-114,221,2.0
13,9,-1.0
-5,0,1.0
-66,75,1.0
-162,104,1.0
-2,263,-1.0
-131,220,2.0
-2,50,1.0
233,35,2.0
-1,-2,1.0
165,197,-1.0
0,0,-1.0
-12,54,1.0
-1,1,1.0
-12,5,1.0
21,9,-1.0
-2,10,-1.0
-2,3,1.0
2,47,1.0
-235,6,-1.0
-22,165,-1.0
0,6,1.0
-168,190,-1.0
4,7,1.0
-6,16,1.0
18,12,-1.0
0,0,-1.0
-4,-3,1.0
-69,258,-1.0
-4,11,1.0
-140,118,1.0
10,86,-1.0
83,246,-1.0
76,-1,-1.0
0,0,1.0
7,15,-1.0
-31,281,-1.0
15,-1,-1.0
6,12,-1.0
-228,115,-1.0
12,10,-1.0
6,85,-1.0
-6,68,1.0
-232,-4,2.0
-107,243,-1.0
21,33,-1.0
-43,269,2.0
16,4,-1.0
-180,193,-1.0
143,222,-1.0
-36,157,1.0
5,113,1.0
29,13,-1.0
-4,10,1.0
44,15,1.0
-13,2,1.0
13,16,1.0
229,-19,-1.0
28,88,-1.0
-147,210,-1.0
70,43,1.0
58,142,1.0
-239,22,-1.0
150,21,-1.0
-237,17,-1.0
-230,54,-1.0
-159,222,-1.0
-38,17,1.0
-7,17,1.0
178,172,-1.0
-59,80,-1.0
4,86,-1.0
69,68,-1.0
-33,29,-1.0
197,159,-1.0
-11,258,2.0
-86,258,-1.0
-152,218,2.0
16,15,1.0
-141,225,2.0
224,11,-1.0
47,29,-1.0
-103,242,2.0
-5,8,1.0
59,62,1.0
-16,6,1.0
11,28,-1.0
-210,143,2.0
-132,46,1.0
202,139,-1.0
-42,264,2.0
-91,252,-1.0
145,252,-1.0
18,49,-1.0
180,165,2.0
1,90,1.0
71,253,2.0
-65,57,1.0
230,5,2.0
100,249,2.0
-47,100,-1.0
151,202,2.0
222,90,-1.0
-48,272,-1.0
138,232,2.0
-16,11,1.0
228,53,2.0
42,25,-1.0
-1,71,1.0
65,72,-1.0
11,11,1.0
168,234,2.0
-195,162,-1.0
-28,30,-1.0
2,120,1.0
137,242,-1.0
6,262,-1.0
-26,127,1.0
-210,126,2.0
-17,53,-1.0
-40,31,-1.0
-199,173,-1.0
-6,11,1.0
21,15,1.0
-221,29,-1.0
-163,201,2.0
173,184,-1.0
1,22,-1.0
-26,-5,-1.0
61,103,-1.0
-211,124,-1.0
228,11,-1.0
16,48,1.0
25,69,-1.0
-2,22,1.0
-45,57,-1.0
-78,136,1.0
49,74,-1.0
26,15,1.0
229,9,-1.0
-27,103,1.0
2,89,-1.0
12,11,1.0
114,8,1.0
-94,7,-1.0
4,68,1.0
-225,15,2.0
-234,7,-1.0
-13,259,2.0
-141,223,-1.0
-195,199,2.0
-48,48,-1.0
-235,-1,-1.0
42,65,1.0
131,6,-1.0
-195,162,-1.0
-158,256,2.0
6,60,-1.0
-6,84,-1.0
162,230,-1.0
-18,-8,1.0
6,16,-1.0
-42,34,-1.0
-2,67,1.0
-235,32,2.0
18,12,-1.0
5,0,-1.0
230,-11,2.0
-4,116,-1.0
59,8,-1.0
0,0,1.0
4,105,-1.0
-20,-3,1.0
17,26,-1.0
-29,127,1.0
0,71,-1.0
-51,274,2.0
-2,10,-1.0
-5,95,-1.0
70,110,-1.0
-40,27,-1.0
-188,199,-1.0
-12,58,1.0
-22,2,1.0
67,136,-1.0
-17,6,1.0
50,112,1.0
18,6,-1.0
25,-1,-1.0
0,0,1.0
-21,41,-1.0
-12,9,1.0
-169,151,-1.0
26,108,-1.0
-21,3,-1.0
1,-5,1.0
-2,-2,1.0
-38,248,-1.0
26,69,1.0
-17,8,1.0
202,184,-1.0
4,5,1.0
-16,3,1.0
-16,-2,1.0
-235,17,-1.0
158,198,2.0
-40,36,1.0
12,8,1.0
-227,41,-1.0
-5,29,-1.0
0,0,1.0
-185,174,2.0
234,41,-1.0
-21,1,1.0
-1,16,1.0
-28,5,1.0
146,211,-1.0
191,173,-1.0
191,159,2.0
-22,14,-1.0
-163,210,-1.0
17,37,1.0
229,13,-1.0
-26,19,1.0
0,26,-1.0
0,24,1.0
-6,27,1.0
150,214,2.0
-12,36,-1.0
0,0,-1.0
-5,63,-1.0
-157,197,-1.0
-13,7,1.0
76,235,2.0
87,29,1.0
12,2,1.0
-11,78,1.0
4,15,1.0
-11,115,1.0
-178,191,-1.0
-64,101,-1.0
-9,15,1.0
-93,20,1.0
-37,191,-1.0
-65,90,1.0
-13,13,1.0
224,4,-1.0
-237,1,-1.0
-69,52,1.0
-31,12,-1.0
25,22,-1.0
-5,13,-1.0
21,21,-1.0
221,32,-1.0
9,11,-1.0
-62,52,-1.0
-66,120,-1.0
-20,95,-1.0
-12,33,1.0
-102,239,-1.0
148,89,1.0
-2,4,1.0
-26,16,-1.0
-194,181,-1.0
-31,107,-1.0
-170,121,1.0
-22,13,1.0
-134,226,-1.0
-29,262,2.0
-143,208,2.0
-178,193,-1.0
10,9,1.0
74,250,2.0
-227,5,2.0
22,252,-1.0
10,15,1.0
-9,11,1.0
-159,187,-1.0
-29,195,-1.0
59,95,-1.0
-89,90,1.0
-170,179,-1.0
-152,195,-1.0
-126,116,1.0
-16,5,-1.0
31,41,-1.0
-50,19,1.0
-129,224,-1.0
-195,152,-1.0
-153,6,-1.0
153,190,2.0
-60,31,-1.0
12,88,-1.0
10,6,1.0
39,68,-1.0
2,78,-1.0
23,17,1.0
-137,200,-1.0
11,13,1.0
-5,9,-1.0
16,247,2.0
34,51,-1.0
16,58,1.0
233,-4,2.0
26,1,-1.0
12,255,-1.0
-78,235,-1.0
26,10,-1.0
-4,32,-1.0
51,247,2.0
36,10,-1.0
7,-1,1.0
96,237,2.0
-10,102,-1.0
125,210,-1.0
-16,21,-1.0
-17,31,-1.0
227,-11,-1.0
234,8,-1.0
-4,5,1.0
-130,216,2.0
120,223,-1.0
-78,248,2.0
0,-3,-1.0
-158,209,-1.0
-196,148,-1.0
5,-1,1.0
0,-3,1.0
-233,-4,-1.0
-203,148,-1.0
-113,227,2.0
-38,88,-1.0
-23,7,-1.0
-235,73,-1.0
-25,54,-1.0
12,1,1.0
43,249,-1.0
-64,59,-1.0
-80,12,1.0
230,-10,-1.0
0,0,-1.0
-1,39,1.0
13,-9,1.0
-11,123,-1.0
0,0,1.0
113,85,1.0
-9,0,1.0
233,-8,-1.0
138,230,-1.0
38,26,-1.0
-7,266,-1.0
222,66,-1.0
-6,5,1.0
237,5,-1.0
1,150,-1.0
26,197,1.0
-233,5,-1.0
114,235,-1.0
-225,1,2.0
210,135,-1.0
-22,117,-1.0
163,204,2.0
4,10,1.0
18,6,1.0
-81,105,1.0
233,32,-1.0
86,235,-1.0
-83,59,1.0
-75,59,1.0
-227,1,-1.0
18,99,-1.0
-148,201,-1.0
16,9,-1.0
0,0,1.0
-9,30,1.0
-1,141,-1.0
-174,178,2.0
15,-6,1.0
7,40,-1.0
-21,11,-1.0
232,80,-1.0
229,-5,2.0
0,84,-1.0
17,9,1.0
230,36,-1.0
-16,8,-1.0
-65,243,-1.0
94,241,-1.0
15,21,1.0
16,15,1.0
4,17,1.0
-104,257,-1.0
-174,209,2.0
-143,215,-1.0
-65,18,1.0
213,143,2.0
33,153,1.0
0,6,1.0
-186,184,2.0
234,8,-1.0
-156,100,1.0
50,38,1.0
-112,73,1.0
23,188,-1.0
-45,120,-1.0
15,18,-1.0
12,11,1.0
-237,0,2.0
7,17,1.0
37,36,-1.0
1,-4,1.0
-201,186,-1.0
0,-1,-1.0
9,211,1.0
56,247,2.0
-180,188,2.0
-147,214,-1.0
-143,220,2.0
170,186,-1.0
59,95,1.0
5,-6,-1.0
225,136,-1.0
129,228,-1.0
70,290,2.0
20,0,-1.0
-2,-1,1.0
-173,320,2.0
4,1,1.0
-207,237,2.0
163,281,-1.0
4,4,1.0
-195,277,-1.0
-152,213,-1.0
-97,31,-1.0
-1,19,-1.0
-21,21,-1.0
4,34,1.0
237,17,-1.0
-10,26,-1.0
-210,132,2.0
-1,10,1.0
-12,29,-1.0
48,61,1.0
-47,53,1.0
-118,222,-1.0
97,0,1.0
-5,5,-1.0
4,10,1.0
-100,227,-1.0
233,34,-1.0
-2,11,1.0
-4,5,1.0
159,209,-1.0
-4,61,1.0
-113,525,-1.0
-13,-2,-1.0
-104,234,2.0
-4,6,1.0
119,214,-1.0
6,14,1.0
12,267,-1.0
-115,130,1.0
-233,-13,2.0
-104,9,-1.0
195,166,-1.0
-13,10,-1.0
70,34,-1.0
-31,35,1.0
25,292,2.0
-9,167,-1.0
-129,209,2.0
-1,14,1.0
-5,22,1.0
7,10,1.0
4,8,-1.0
-121,225,2.0
-132,218,2.0
-113,231,2.0
-223,2,2.0
100,141,1.0
5,31,1.0
200,142,-1.0
21,13,1.0
50,101,-1.0
-116,213,2.0
-72,147,-1.0
10,34,1.0
-6,178,-1.0
-66,194,1.0
69,119,-1.0
-140,214,2.0
1,13,1.0
-181,185,-1.0
-222,1,-1.0
6,120,-1.0
225,4,-1.0
-113,242,2.0
-20,19,1.0
44,252,2.0
-16,25,1.0
-125,221,-1.0
-13,26,1.0
-74,250,2.0
-37,38,-1.0
-15,34,-1.0
205,73,1.0
-228,20,-1.0
136,242,-1.0
16,27,1.0
-21,100,1.0
223,13,-1.0
126,199,1.0
232,-2,2.0
159,210,-1.0
-9,21,-1.0
0,0,-1.0
-169,197,-1.0
-22,17,-1.0
0,0,-1.0
25,19,1.0
-7,17,1.0
23,15,1.0
9,17,1.0
172,185,-1.0
-206,155,2.0
-5,15,-1.0
141,221,-1.0
-4,62,1.0
142,218,-1.0
18,21,1.0
-190,173,-1.0
-6,67,-1.0
-9,11,1.0
4,14,-1.0
162,188,2.0
-28,6,-1.0
229,8,-1.0
-1,76,-1.0
107,102,-1.0
9,57,-1.0
151,196,-1.0
-16,4,-1.0
-238,4,2.0
-15,22,1.0
104,22,-1.0
-1,252,-1.0
-83,247,-1.0
-109,232,2.0
2,74,-1.0
-199,183,-1.0
-15,31,-1.0
-233,39,-1.0
173,178,2.0
17,7,1.0
36,249,2.0
-98,247,-1.0
17,260,-1.0
0,71,1.0
-33,43,-1.0
-9,61,1.0
-118,136,-1.0
10,1,1.0
151,196,-1.0
-224,117,-1.0
-186,163,-1.0
158,136,-1.0
