x,y,m
-228,69,2.0
235,21,-1.0
205,170,-1.0
-44,92,1.0
-234,49,-1.0
235,74,-1.0
-152,68,-1.0
0,0,-1.0
225,136,-1.0
195,176,2.0
-54,64,1.0
-28,285,-1.0
-98,85,-1.0
-216,1,1.0
-143,300,2.0
69,11,1.0
66,39,1.0
200,172,-1.0
-237,22,-1.0
-94,233,-1.0
-60,84,-1.0
167,223,-1.0
-67,296,-1.0
-114,46,-1.0
-174,66,-1.0
200,229,-1.0
-107,166,1.0
-42,35,1.0
0,17,1.0
-47,63,-1.0
-4,6,1.0
-70,34,1.0
-136,218,-1.0
-4,10,1.0
-2,5,1.0
-39,243,-1.0
9,11,-1.0
-1,105,-1.0
-32,45,1.0
33,129,1.0
4,14,-1.0
-167,63,1.0
-22,284,-1.0
233,9,2.0
-10,17,-1.0
-11,42,-1.0
0,0,-1.0
227,3,-1.0
173,184,-1.0
2,8,1.0
58,36,1.0
163,198,2.0
-2,1,1.0
43,78,-1.0
-115,226,2.0
11,258,2.0
-126,224,-1.0
188,199,-1.0
-25,157,-1.0
-233,14,-1.0
51,103,-1.0
5,6,1.0
153,209,-1.0
-36,188,1.0
124,211,2.0
-125,225,2.0
-96,237,-1.0
-10,80,1.0
-92,230,-1.0
-152,242,-1.0
-7,198,-1.0
-7,21,1.0
233,51,2.0
17,29,-1.0
45,103,-1.0
214,142,-1.0
-4,34,1.0
197,174,-1.0
-219,135,-1.0
0,0,1.0
-6,19,1.0
-9,20,1.0
108,3,1.0
-66,152,-1.0
-6,174,1.0
5,101,-1.0
124,240,2.0
-124,115,-1.0
-233,58,-1.0
-2,11,1.0
43,27,-1.0
-10,9,1.0
2,22,1.0
-145,80,1.0
60,197,-1.0
-17,273,-1.0
39,46,-1.0
164,225,-1.0
49,24,1.0
21,261,2.0
-4,77,1.0
-9,31,1.0
4,117,1.0
124,243,-1.0
53,59,1.0
229,55,2.0
33,71,-1.0
-222,29,-1.0
-5,20,1.0
-1,22,1.0
189,220,-1.0
74,267,2.0
23,266,-1.0
2,324,-1.0
-109,23,1.0
4,275,2.0
65,262,2.0
-15,260,2.0
-15,43,-1.0
10,11,1.0
-62,37,1.0
-161,215,-1.0
-2,13,-1.0
-224,136,-1.0
-96,260,-1.0
228,-10,-1.0
-1,11,1.0
-156,217,-1.0
-70,58,-1.0
10,46,-1.0
-49,253,-1.0
-74,74,-1.0
230,5,2.0
-31,247,-1.0
230,-9,-1.0
230,41,2.0
-232,8,-1.0
18,20,-1.0
-234,65,2.0
137,-5,-1.0
-201,175,2.0
-227,10,-1.0
-44,99,-1.0
-234,86,-1.0
15,23,-1.0
-122,259,-1.0
67,132,-1.0
0,15,1.0
-222,157,2.0
229,60,-1.0
5,4,1.0
-55,301,-1.0
29,78,-1.0
17,48,-1.0
0,0,-1.0
239,32,2.0
-9,0,1.0
-165,218,-1.0
218,120,-1.0
241,37,-1.0
-146,230,-1.0
-125,37,1.0
38,20,-1.0
-11,5,1.0
-158,214,2.0
143,236,-1.0
150,263,2.0
-7,3,1.0
23,19,1.0
-5,-2,1.0
-4,20,-1.0
27,85,-1.0
5,273,-1.0
-5,5,1.0
-127,226,-1.0
190,187,-1.0
0,0,-1.0
-6,26,-1.0
-143,6,1.0
-29,187,1.0
104,229,-1.0
214,50,1.0
-13,4,1.0
76,95,1.0
85,246,2.0
-62,155,-1.0
-235,15,2.0
74,246,-1.0
-13,8,1.0
131,272,-1.0
1,16,1.0
-105,172,1.0
-237,30,-1.0
26,279,-1.0
-22,13,1.0
75,64,1.0
-27,79,1.0
-5,14,1.0
-102,234,2.0
-167,13,-1.0
233,-5,-1.0
223,6,2.0
-10,263,-1.0
-86,250,-1.0
-153,236,2.0
2,5,1.0
-61,55,-1.0
-9,83,1.0
-4,13,1.0
-224,11,-1.0
4,27,1.0
-33,191,1.0
-98,260,2.0
-233,13,2.0
-235,11,-1.0
-195,173,-1.0
-148,2,1.0
-59,88,1.0
5,270,2.0
229,47,2.0
88,242,-1.0
228,-14,-1.0
124,227,2.0
83,158,-1.0
230,-11,2.0
69,37,-1.0
91,244,-1.0
-21,92,-1.0
-47,110,-1.0
-55,134,1.0
-202,197,2.0
-78,122,1.0
49,262,-1.0
-200,191,-1.0
-10,179,-1.0
-208,168,-1.0
-134,225,-1.0
-5,17,1.0
43,90,1.0
-7,27,1.0
141,234,-1.0
80,104,-1.0
-16,84,-1.0
5,25,1.0
201,159,-1.0
-132,237,-1.0
-233,9,2.0
-18,24,1.0
4,25,1.0
44,142,1.0
-135,-2,-1.0
31,99,1.0
20,113,1.0
-65,75,-1.0
25,42,-1.0
0,0,1.0
11,47,1.0
-150,-2,-1.0
192,205,-1.0
-115,247,-1.0
10,29,1.0
-140,210,-1.0
232,59,2.0
-168,276,2.0
-237,1,2.0
5,169,-1.0
19,9,1.0
22,263,-1.0
9,21,-1.0
-96,262,-1.0
207,177,-1.0
11,4,1.0
180,216,2.0
13,292,2.0
37,20,-1.0
21,287,2.0
-74,331,2.0
12,72,1.0
195,221,2.0
234,24,-1.0
-70,145,1.0
132,131,1.0
-230,-3,-1.0
-163,218,-1.0
-124,246,-1.0
0,0,1.0
-70,12,-1.0
-17,152,-1.0
-234,22,-1.0
-120,269,2.0
-58,28,-1.0
-91,176,1.0
-206,191,-1.0
45,2,-1.0
229,17,-1.0
-17,12,-1.0
16,95,-1.0
127,244,2.0
-234,38,-1.0
-178,225,2.0
-17,6,1.0
-23,28,-1.0
224,6,-1.0
229,-5,-1.0
-121,136,-1.0
-33,21,-1.0
0,0,1.0
172,209,-1.0
7,20,1.0
10,25,1.0
54,257,-1.0
-146,274,-1.0
-1,43,-1.0
-9,256,2.0
-107,259,-1.0
53,23,-1.0
-132,242,2.0
-135,222,-1.0
4,2,1.0
38,37,-1.0
0,0,1.0
9,25,-1.0
0,0,1.0
17,27,-1.0
-235,-14,2.0
-123,131,1.0
-158,230,2.0
-18,96,-1.0
-2,6,1.0
-2,7,1.0
229,23,-1.0
29,46,-1.0
-97,280,-1.0
-18,186,1.0
-123,137,-1.0
-211,178,2.0
-190,185,-1.0
5,20,1.0
-12,169,1.0
1,8,1.0
55,60,1.0
1,8,1.0
7,15,1.0
-17,259,2.0
-5,27,-1.0
-232,25,2.0
1,18,1.0
-47,17,-1.0
0,0,1.0
1,18,1.0
-210,164,-1.0
4,15,1.0
-135,5,-1.0
-11,255,-1.0
80,259,-1.0
81,63,1.0
-44,110,1.0
-7,20,1.0
-211,195,-1.0
-146,176,1.0
-119,21,-1.0
-12,42,1.0
-115,110,1.0
-87,259,-1.0
5,8,1.0
6,15,1.0
224,72,2.0
-143,232,-1.0
0,6,1.0
210,162,-1.0
-102,249,-1.0
56,144,-1.0
22,33,-1.0
-225,45,-1.0
1,25,1.0
173,213,-1.0
66,121,1.0
2,26,-1.0
-1,21,1.0
109,5,-1.0
2,290,-1.0
202,176,2.0
-1,26,1.0
-135,236,-1.0
4,17,1.0
-4,9,1.0
-12,24,1.0
-158,220,-1.0
9,49,1.0
-5,266,-1.0
-13,14,1.0
13,83,-1.0
50,26,-1.0
-75,132,-1.0
-55,55,1.0
-21,10,1.0
-39,36,-1.0
0,0,-1.0
1,11,-1.0
-4,13,-1.0
-7,276,-1.0
-233,27,2.0
-87,147,1.0
-49,46,1.0
89,241,-1.0
0,0,-1.0
-7,32,-1.0
4,15,1.0
-9,3,1.0
32,273,-1.0
4,11,1.0
12,27,1.0
-6,21,-1.0
-5,26,1.0
-185,179,2.0
-6,14,1.0
1,13,1.0
-134,227,-1.0
197,2,-1.0
6,8,1.0
-148,243,2.0
9,15,1.0
59,262,2.0
6,12,1.0
78,267,-1.0
-237,53,2.0
-42,29,-1.0
0,15,1.0
-71,275,-1.0
0,70,1.0
233,-8,-1.0
142,222,-1.0
-39,13,-1.0
-123,81,-1.0
228,4,-1.0
233,4,2.0
129,232,2.0
20,16,-1.0
25,190,-1.0
-143,268,-1.0
-15,312,-1.0
13,184,-1.0
-141,7,-1.0
-233,12,2.0
110,236,-1.0
9,21,1.0
224,60,-1.0
-51,269,-1.0
6,10,1.0
6,18,-1.0
227,48,-1.0
-124,167,-1.0
-10,8,-1.0
0,1,1.0
-202,170,-1.0
116,230,2.0
-44,197,1.0
-163,222,2.0
232,-13,2.0
115,236,-1.0
-9,100,-1.0
-196,209,2.0
-37,288,2.0
-54,290,-1.0
-28,281,-1.0
48,265,2.0
76,269,2.0
234,10,-1.0
88,243,2.0
-6,37,1.0
-42,284,2.0
-11,22,1.0
5,13,-1.0
-6,8,-1.0
-165,211,-1.0
-232,34,-1.0
-17,9,1.0
-71,148,1.0
233,-4,-1.0
7,54,1.0
232,3,-1.0
-83,235,-1.0
4,19,-1.0
22,56,1.0
15,37,1.0
-4,9,1.0
-23,59,-1.0
137,226,-1.0
-172,1,-1.0
136,232,2.0
-233,113,-1.0
-2,13,1.0
0,10,1.0
239,10,-1.0
201,188,2.0
1,285,-1.0
-233,37,-1.0
5,263,-1.0
-10,17,1.0
-158,225,-1.0
124,157,-1.0
108,232,-1.0
-81,104,1.0
221,159,-1.0
-137,222,-1.0
-227,115,2.0
186,158,-1.0
0,94,-1.0
13,4,1.0
156,216,-1.0
94,241,-1.0
11,22,-1.0
9,264,2.0
-11,4,1.0
-2,260,-1.0
31,263,-1.0
151,211,2.0
222,109,-1.0
-230,-11,2.0
31,8,1.0
-112,44,-1.0
-31,257,2.0
163,191,-1.0
-62,265,-1.0
34,95,1.0
157,202,2.0
-227,13,-1.0
45,18,-1.0
-11,259,2.0
-120,228,-1.0
-234,-11,2.0
-237,-4,-1.0
12,20,1.0
238,2,-1.0
137,218,2.0
89,244,-1.0
-69,49,-1.0
0,193,1.0
119,132,1.0
-2,13,1.0
-110,74,1.0
-47,254,-1.0
-29,268,-1.0
78,20,1.0
-1,8,1.0
191,47,1.0
-108,243,2.0
-152,216,-1.0
104,81,1.0
5,16,1.0
192,169,2.0
235,5,2.0
-115,224,-1.0
-15,1,1.0
93,237,2.0
-2,4,1.0
-228,-28,-1.0
-16,251,-1.0
235,74,-1.0
5,13,1.0
-227,-32,-1.0
10,-8,1.0
-126,213,-1.0
232,9,2.0
-16,3,1.0
2,9,1.0
6,6,-1.0
32,62,1.0
136,141,-1.0
2,-2,1.0
-234,-32,-1.0
112,221,2.0
12,257,2.0
163,211,2.0
17,109,1.0
92,229,-1.0
-113,216,2.0
4,10,1.0
36,258,-1.0
51,119,-1.0
55,53,1.0
18,-2,1.0
233,38,2.0
9,8,1.0
-20,246,-1.0
130,211,-1.0
25,14,1.0
-76,231,2.0
-15,250,-1.0
-115,216,2.0
1,4,1.0
-26,182,-1.0
124,211,2.0
18,114,-1.0
100,240,-1.0
-69,252,-1.0
-230,-32,2.0
135,209,2.0
-15,-12,1.0
232,68,-1.0
-4,16,1.0
-15,22,1.0
129,235,-1.0
36,263,2.0
140,240,2.0
134,235,-1.0
98,261,2.0
-136,34,1.0
-60,262,2.0
99,-1,1.0
-121,88,1.0
-2,21,-1.0
65,146,-1.0
-245,31,2.0
181,-10,-1.0
77,103,1.0
66,79,1.0
-1,20,1.0
-7,24,1.0
-10,25,1.0
-6,5,1.0
-89,137,1.0
229,24,-1.0
131,221,2.0
121,237,-1.0
-208,168,-1.0
18,9,-1.0
238,19,2.0
-1,121,-1.0
56,111,1.0
-71,129,-1.0
-217,156,2.0
-5,14,1.0
191,55,-1.0
83,254,2.0
-194,173,2.0
-151,218,-1.0
-232,8,-1.0
31,39,-1.0
-165,217,-1.0
-151,231,-1.0
228,17,2.0
9,27,1.0
-127,238,-1.0
-163,208,2.0
-81,246,-1.0
-4,10,1.0
4,4,-1.0
15,27,-1.0
0,0,1.0
-112,134,-1.0
34,26,1.0
7,21,1.0
-100,153,-1.0
91,133,1.0
-212,561,-1.0
-1,13,1.0
-94,69,-1.0
110,-1,1.0
-196,189,2.0
120,241,2.0
17,22,-1.0
-46,73,-1.0
-202,202,2.0
-61,258,2.0
-86,239,-1.0
22,277,-1.0
5,102,-1.0
-10,143,-1.0
9,22,1.0
-31,262,-1.0
-233,34,-1.0
-2,13,1.0
4,6,1.0
0,33,1.0
-1,12,1.0
-40,70,-1.0
0,0,-1.0
224,-5,-1.0
7,12,1.0
-26,36,-1.0
176,558,-1.0
-66,143,-1.0
-235,-5,-1.0
-232,20,-1.0
-152,225,2.0
-237,-3,2.0
-94,265,-1.0
127,241,-1.0
228,34,2.0
-7,320,2.0
9,14,1.0
-94,51,1.0
-4,29,1.0
-109,247,2.0
-5,35,-1.0
5,21,1.0
-136,246,-1.0
-23,29,-1.0
1,281,2.0
5,31,-1.0
229,46,-1.0
25,278,-1.0
-141,38,-1.0
227,62,-1.0
11,169,1.0
225,126,-1.0
-12,14,1.0
28,21,-1.0
-147,116,1.0
-7,8,1.0
-86,258,2.0
0,22,-1.0
-230,98,-1.0
-2,130,1.0
-67,150,-1.0
229,42,-1.0
-4,289,-1.0
28,24,-1.0
-23,19,-1.0
244,-3,-1.0
-7,11,1.0
230,125,2.0
-100,26,1.0
0,19,1.0
97,113,1.0
-102,246,-1.0
-158,199,2.0
-1,10,1.0
-93,253,2.0
-157,220,-1.0
-130,235,-1.0
234,25,-1.0
-232,30,2.0
9,30,-1.0
-5,21,1.0
-162,209,-1.0
6,11,1.0
-51,33,-1.0
-232,113,-1.0
-129,246,2.0
27,95,1.0
58,251,2.0
-102,163,1.0
138,214,2.0
1,5,1.0
-75,89,-1.0
-136,84,-1.0
10,21,-1.0
-179,228,2.0
-65,260,-1.0
229,-9,-1.0
-65,258,-1.0
0,0,1.0
-23,18,-1.0
81,28,-1.0
13,12,1.0
-17,13,-1.0
-230,50,-1.0
17,26,-1.0
-47,113,-1.0
50,21,-1.0
22,183,1.0
-36,254,-1.0
-189,190,-1.0
-180,201,-1.0
-167,207,-1.0
-64,73,-1.0
219,117,-1.0
-38,27,-1.0
17,15,1.0
17,27,1.0
1,8,-1.0
-22,12,-1.0
-1,8,1.0
-152,218,-1.0
-129,94,-1.0
-58,27,1.0
-196,186,-1.0
51,84,1.0
56,138,-1.0
238,98,-1.0
22,274,2.0
94,130,-1.0
-18,19,-1.0
87,258,-1.0
96,257,-1.0
-157,1,1.0
130,221,2.0
-2,17,1.0
23,111,1.0
-7,35,1.0
5,13,-1.0
-119,282,-1.0
-224,32,2.0
-136,83,-1.0
-9,-5,1.0
67,284,-1.0
-145,222,-1.0
-1,1,1.0
9,74,1.0
-233,24,-1.0
16,190,1.0
-48,41,-1.0
5,1,1.0
-5,14,1.0
-2,16,1.0
92,273,-1.0
10,172,1.0
1,8,1.0
-137,115,-1.0
237,-18,2.0
130,235,-1.0
12,141,1.0
120,234,-1.0
-49,114,1.0
10,14,-1.0
26,17,-1.0
76,143,1.0
-245,-5,-1.0
-123,94,-1.0
116,221,-1.0
-88,259,2.0
-227,141,-1.0
-105,246,-1.0
-7,11,1.0
-114,1,-1.0
-42,0,-1.0
0,0,1.0
229,23,-1.0
0,10,1.0
175,195,2.0
1,13,1.0
222,-9,2.0
-127,50,1.0
4,8,-1.0
13,32,-1.0
0,0,1.0
-57,43,-1.0
-7,25,-1.0
-156,143,-1.0
69,249,-1.0
105,241,-1.0
-22,120,1.0
110,257,2.0
189,179,-1.0
-127,249,2.0
234,-13,-1.0
-237,29,-1.0
-180,200,-1.0
110,236,2.0
2,13,-1.0
225,11,2.0
225,-13,2.0
-199,190,-1.0
-174,111,-1.0
-10,-1,1.0
85,254,-1.0
-88,5,1.0
29,5,1.0
-234,0,-1.0
-26,75,1.0
-178,202,2.0
13,4,-1.0
-1,-1,1.0
88,112,-1.0
228,1,2.0
-140,223,-1.0
162,201,-1.0
-125,227,-1.0
138,228,-1.0
-126,34,1.0
-6,2,1.0
-159,199,-1.0
143,205,-1.0
16,-1,-1.0
66,188,1.0
10,1,-1.0
-1,301,2.0
-192,158,-1.0
-148,23,-1.0
-159,211,2.0
229,-4,-1.0
0,17,-1.0
-2,26,-1.0
102,232,-1.0
-27,-4,-1.0
-9,2,-1.0
-1,8,1.0
-141,211,-1.0
154,209,-1.0
-7,120,1.0
-11,-8,1.0
-110,148,-1.0
17,155,-1.0
0,4,-1.0
-174,68,-1.0
-116,25,1.0
222,27,-1.0
86,-24,1.0
-104,253,2.0
183,188,2.0
69,265,-1.0
154,206,-1.0
-6,9,1.0
-10,4,1.0
-7,21,-1.0
179,22,-1.0
-22,176,-1.0
-10,10,-1.0
-20,120,1.0
-2,5,1.0
140,201,2.0
-1,24,1.0
55,117,1.0
12,79,1.0
-227,-6,-1.0
9,17,1.0
-191,155,2.0
-5,5,1.0
66,242,2.0
-112,227,-1.0
-83,94,1.0
114,231,-1.0
183,190,-1.0
-233,-11,-1.0
-1,120,-1.0
1,45,1.0
1,15,-1.0
6,8,1.0
10,256,2.0
124,10,1.0
17,14,1.0
147,209,-1.0
-126,211,-1.0
11,8,1.0
-140,216,-1.0
-9,37,-1.0
-99,226,2.0
-224,25,2.0
1,5,1.0
-28,248,2.0
9,243,-1.0
-1,1,1.0
213,164,-1.0
-150,189,-1.0
232,9,-1.0
141,11,-1.0
17,85,1.0
234,20,-1.0
5,8,1.0
-5,13,1.0
11,7,1.0
129,239,2.0
140,226,-1.0
-214,131,2.0
62,260,-1.0
241,73,2.0
131,237,-1.0
-27,21,-1.0
-36,28,-1.0
-180,196,2.0
-33,27,-1.0
6,8,1.0
240,4,-1.0
39,4,1.0
-9,7,-1.0
7,22,1.0
25,11,-1.0
-230,-1,2.0
-9,11,1.0
18,23,1.0
2,8,1.0
-26,79,1.0
243,-8,2.0
-104,254,-1.0
13,5,-1.0
208,153,-1.0
-11,31,-1.0
32,157,-1.0
-224,15,2.0
235,-5,-1.0
16,13,1.0
9,262,2.0
-138,243,2.0
17,71,-1.0
169,209,2.0
10,62,-1.0
124,230,2.0
85,268,2.0
192,199,-1.0
-15,10,1.0
-195,207,-1.0
-6,15,-1.0
-200,165,2.0
0,0,1.0
-2,5,1.0
-132,9,1.0
-113,36,-1.0
-173,137,-1.0
-47,178,-1.0
-229,14,-1.0
13,4,1.0
-223,8,2.0
4,3,1.0
-37,260,2.0
9,19,1.0
-11,269,-1.0
-22,169,1.0
181,199,-1.0
-16,-8,-1.0
-6,22,1.0
-61,263,-1.0
75,122,-1.0
235,20,-1.0
227,37,-1.0
-44,264,-1.0
20,3,1.0
-27,-7,1.0
10,36,1.0
-77,248,-1.0
11,9,1.0
6,287,-1.0
-71,267,2.0
161,232,2.0
-16,4,1.0
-93,174,-1.0
104,235,-1.0
-237,1,2.0
5,-8,1.0
-92,231,-1.0
115,226,2.0
0,8,1.0
227,11,-1.0
-123,211,-1.0
-34,248,2.0
44,256,-1.0
32,247,2.0
-9,1,1.0
120,229,-1.0
-234,55,2.0
50,250,-1.0
-21,-4,-1.0
-113,222,-1.0
59,83,-1.0
6,1,1.0
-109,230,-1.0
-21,15,-1.0
0,0,1.0
232,25,-1.0
-113,234,-1.0
-196,46,-1.0
98,239,2.0
58,242,-1.0
42,75,-1.0
2,3,1.0
-7,6,1.0
-10,6,1.0
-12,6,1.0
4,4,1.0
15,250,-1.0
-13,8,1.0
48,52,-1.0
17,245,2.0
109,236,2.0
-20,10,1.0
-33,245,2.0
27,268,-1.0
-10,20,1.0
-10,-2,1.0
-44,242,-1.0
-12,-1,1.0
-12,6,1.0
91,243,-1.0
232,47,-1.0
91,456,-1.0
-184,183,-1.0
168,191,-1.0
-12,7,1.0
-88,246,-1.0
-138,222,-1.0
-12,15,1.0
-2,16,1.0
2,15,1.0
-77,169,-1.0
-15,4,1.0
1,10,1.0
4,-4,1.0
-9,10,-1.0
-12,73,1.0
-1,70,-1.0
-10,12,1.0
-20,144,-1.0
-143,214,-1.0
-15,7,1.0
-233,29,2.0
5,6,1.0
-175,184,-1.0
-153,230,-1.0
-4,5,-1.0
91,242,-1.0
-13,17,-1.0
-75,42,1.0
-4,274,-1.0
-9,20,-1.0
6,2,1.0
15,17,-1.0
0,0,-1.0
-5,8,1.0
40,258,-1.0
-11,10,1.0
227,8,-1.0
-192,452,-1.0
205,15,1.0
-158,212,-1.0
228,-3,-1.0
94,246,-1.0
-145,227,2.0
-228,67,2.0
-61,347,-1.0
0,16,1.0
12,10,1.0
65,257,-1.0
121,235,-1.0
162,232,-1.0
99,246,-1.0
15,26,-1.0
-229,-1,-1.0
2,16,1.0
2,17,1.0
-6,8,1.0
-162,254,2.0
-135,117,1.0
239,33,2.0
13,25,1.0
-125,262,2.0
-72,117,-1.0
59,239,-1.0
-45,264,2.0
5,12,1.0
-102,244,2.0
150,207,-1.0
-17,27,-1.0
42,79,-1.0
-31,269,2.0
-112,254,2.0
-132,91,-1.0
10,46,-1.0
109,235,-1.0
157,207,-1.0
-234,-4,-1.0
-6,17,1.0
-45,23,-1.0
-27,41,1.0
58,22,-1.0
0,0,1.0
223,-8,2.0
-83,18,-1.0
-228,118,-1.0
6,16,1.0
-225,141,-1.0
161,209,-1.0
228,6,-1.0
15,172,-1.0
-230,1,2.0
1,8,1.0
-151,231,-1.0
-77,147,-1.0
51,269,2.0
-77,248,-1.0
-1,13,1.0
-137,0,-1.0
120,243,2.0
-1,153,1.0
56,197,-1.0
181,126,1.0
0,9,1.0
1,1,1.0
-58,261,-1.0
168,195,2.0
234,35,-1.0
2,14,1.0
-5,4,1.0
-233,47,-1.0
-62,56,1.0
1,13,1.0
-146,47,-1.0
-20,9,1.0
44,69,-1.0
-2,16,1.0
-13,25,-1.0
-56,178,1.0
-189,190,2.0
6,98,1.0
-81,93,1.0
219,127,-1.0
65,246,-1.0
147,218,2.0
194,171,2.0
2,26,-1.0
246,35,-1.0
9,8,1.0
58,274,-1.0
0,20,1.0
-20,31,-1.0
6,14,1.0
-7,14,-1.0
227,87,2.0
-147,222,-1.0
14,229,1.0
-53,43,-1.0
125,17,-1.0
-116,253,-1.0
-91,160,-1.0
9,10,1.0
-178,193,2.0
113,241,-1.0
54,91,1.0
233,-21,-1.0
-1,20,1.0
-145,233,2.0
232,-17,2.0
-114,26,-1.0
31,50,-1.0
16,15,1.0
186,181,2.0
82,151,1.0
9,17,1.0
-20,20,-1.0
-18,29,-1.0
-164,222,2.0
-146,227,2.0
148,13,-1.0
-190,211,-1.0
69,183,1.0
-129,6,-1.0
-37,57,-1.0
233,-17,-1.0
16,16,1.0
224,-5,-1.0
-62,193,1.0
156,212,-1.0
-2,18,1.0
16,8,-1.0
4,26,1.0
-65,123,-1.0
223,-10,-1.0
7,17,1.0
22,5,-1.0
13,12,1.0
9,12,1.0
39,107,-1.0
-93,122,1.0
-18,64,1.0
-176,200,-1.0
9,24,-1.0
-13,3,1.0
126,229,2.0
-6,46,-1.0
-229,7,-1.0
153,100,-1.0
100,263,-1.0
-48,5,-1.0
-10,19,1.0
-233,15,-1.0
-18,11,1.0
-6,19,1.0
234,106,2.0
185,199,2.0
-229,29,-1.0
48,32,-1.0
-16,13,-1.0
97,253,-1.0
-7,116,1.0
25,77,1.0
-10,10,-1.0
-16,19,1.0
-67,155,1.0
0,126,1.0
43,124,-1.0
-65,42,1.0
-18,25,-1.0
-10,-6,1.0
-116,235,2.0
-10,9,1.0
-121,98,1.0
214,122,-1.0
0,0,1.0
195,194,2.0
-125,240,-1.0
-9,17,1.0
212,176,-1.0
36,30,-1.0
-17,6,1.0
0,24,1.0
-126,242,-1.0
-39,258,2.0
-2,151,-1.0
-1,9,1.0
-12,21,1.0
16,119,1.0
230,75,2.0
-9,27,1.0
-53,180,-1.0
-151,258,-1.0
-23,-3,1.0
-138,309,-1.0
-6,-3,1.0
-32,4,-1.0
0,0,1.0
-176,246,-1.0
223,2,-1.0
223,16,2.0
-11,0,1.0
146,206,2.0
-9,-1,1.0
-196,168,2.0
-169,215,2.0
-225,11,-1.0
4,4,1.0
-2,284,-1.0
-173,204,-1.0
-17,-1,-1.0
6,0,1.0
-233,31,-1.0
-22,1,1.0
-180,189,2.0
230,46,-1.0
-28,54,-1.0
-11,36,-1.0
-100,627,-1.0
-16,6,1.0
-96,243,-1.0
-9,-3,1.0
-124,223,2.0
-169,209,-1.0
4,11,1.0
-153,281,2.0
-51,5,-1.0
224,34,2.0
-9,18,-1.0
184,95,1.0
91,173,-1.0
-1,289,-1.0
104,180,1.0
132,218,-1.0
-81,197,1.0
-13,4,1.0
-1,44,-1.0
-113,291,-1.0
-27,-3,-1.0
-4,5,1.0
-148,220,-1.0
-4,4,1.0
127,241,2.0
-94,171,1.0
197,209,-1.0
6,0,1.0
115,235,-1.0
178,20,-1.0
-43,13,1.0
181,224,-1.0
-89,140,1.0
169,213,-1.0
127,240,-1.0
-120,77,1.0
232,106,-1.0
-18,152,-1.0
240,116,-1.0
31,167,1.0
16,10,1.0
-162,87,1.0
-240,79,2.0
150,15,-1.0
67,267,-1.0
158,376,-1.0
156,267,2.0
-7,1,1.0
55,289,-1.0
81,138,1.0
-109,224,-1.0
163,295,-1.0
-126,11,-1.0
17,19,1.0
126,255,2.0
-67,324,-1.0
15,4,1.0
-65,51,1.0
15,13,-1.0
-201,203,2.0
142,271,-1.0
16,-1,1.0
162,245,-1.0
26,11,1.0
113,278,-1.0
29,178,-1.0
162,210,-1.0
56,133,-1.0
2,38,1.0
-15,120,-1.0
-13,39,1.0
207,185,-1.0
237,42,2.0
-12,62,1.0
-211,201,-1.0
-21,89,1.0
-42,142,-1.0
228,67,-1.0
-11,127,1.0
114,49,-1.0
-47,29,1.0
168,206,2.0
-11,116,-1.0
-186,2,-1.0
17,84,1.0
-153,236,-1.0
-175,247,-1.0
4,110,-1.0
-16,55,1.0
-18,52,1.0
17,32,1.0
-29,47,1.0
241,18,-1.0
23,26,-1.0
