x,y,m
-77,231,-1.0
-45,250,-1.0
-44,29,1.0
65,57,1.0
4,10,-1.0
228,9,-1.0
-229,84,-1.0
147,200,-1.0
4,0,1.0
10,258,2.0
229,0,2.0
-2,0,1.0
34,53,-1.0
-227,27,2.0
-91,227,-1.0
-23,267,2.0
153,229,-1.0
29,36,-1.0
-10,9,1.0
-16,188,-1.0
-32,38,-1.0
29,258,-1.0
157,230,2.0
32,46,1.0
229,2,2.0
62,90,1.0
77,242,-1.0
-165,233,2.0
32,26,-1.0
-181,180,-1.0
5,11,1.0
59,110,-1.0
-94,246,2.0
20,78,-1.0
174,181,2.0
-163,197,-1.0
-188,178,2.0
-59,249,2.0
16,12,1.0
-76,243,2.0
-1,17,1.0
11,42,-1.0
5,6,1.0
4,8,1.0
136,223,-1.0
4,28,-1.0
9,10,1.0
-148,205,-1.0
-153,253,-1.0
115,15,1.0
229,12,-1.0
-136,216,2.0
146,205,-1.0
152,231,-1.0
143,217,-1.0
-150,211,2.0
-143,235,-1.0
-237,11,2.0
43,84,-1.0
31,148,-1.0
-37,288,-1.0
-232,9,2.0
29,48,-1.0
9,55,-1.0
92,256,2.0
-47,158,-1.0
203,158,-1.0
-83,163,1.0
-1,27,1.0
-4,75,-1.0
170,200,2.0
-221,131,-1.0
22,255,-1.0
-205,157,2.0
-124,222,-1.0
119,226,-1.0
118,232,-1.0
-233,46,2.0
-119,232,-1.0
116,252,-1.0
203,176,2.0
-42,103,-1.0
31,22,-1.0
39,108,-1.0
-31,17,-1.0
4,25,-1.0
-98,251,-1.0
199,194,2.0
22,40,1.0
-20,32,-1.0
0,29,1.0
190,209,2.0
6,17,1.0
124,239,-1.0
4,6,1.0
25,94,1.0
9,200,-1.0
-124,227,2.0
-214,138,-1.0
-38,35,-1.0
-7,25,-1.0
-228,21,2.0
109,225,-1.0
-208,159,2.0
11,48,-1.0
7,32,-1.0
-186,164,-1.0
228,-7,-1.0
13,111,-1.0
-186,172,-1.0
-6,104,1.0
-99,112,1.0
-89,94,-1.0
-93,84,-1.0
174,199,-1.0
234,37,-1.0
-16,27,-1.0
120,247,2.0
-2,36,-1.0
1,46,-1.0
7,26,1.0
119,221,2.0
-4,27,-1.0
232,110,2.0
-43,117,-1.0
-82,40,-1.0
-224,23,-1.0
2,73,-1.0
93,256,-1.0
-237,10,-1.0
-233,46,-1.0
222,147,-1.0
-229,6,2.0
-12,13,-1.0
129,223,2.0
-6,27,1.0
-233,65,-1.0
-13,15,1.0
228,147,2.0
214,139,-1.0
-11,36,-1.0
-108,104,-1.0
-238,36,-1.0
-87,244,2.0
15,37,1.0
11,285,-1.0
-16,22,1.0
47,23,-1.0
228,59,-1.0
-2,59,1.0
-2,59,1.0
-13,37,1.0
-28,53,-1.0
-136,233,2.0
51,149,-1.0
17,279,-1.0
163,204,-1.0
-169,214,-1.0
2,39,-1.0
6,31,1.0
-16,57,1.0
-205,139,-1.0
141,225,-1.0
-32,10,1.0
37,29,-1.0
-48,21,-1.0
-70,259,2.0
167,174,-1.0
7,5,1.0
-66,53,-1.0
-233,37,-1.0
25,17,1.0
-120,254,-1.0
-26,23,-1.0
-21,18,1.0
-54,48,-1.0
18,15,1.0
208,144,-1.0
105,233,-1.0
-26,13,1.0
54,22,-1.0
-49,48,-1.0
-216,134,-1.0
-42,49,-1.0
-70,31,1.0
-9,262,-1.0
65,270,2.0
-10,127,1.0
112,231,2.0
-5,189,1.0
43,47,-1.0
-195,185,-1.0
-50,252,-1.0
-42,256,2.0
-152,202,-1.0
15,2,-1.0
-185,188,-1.0
39,37,1.0
173,210,-1.0
-34,43,-1.0
-80,49,1.0
-124,231,2.0
-66,243,-1.0
-33,50,-1.0
-64,121,1.0
114,458,-1.0
81,253,2.0
-174,178,-1.0
225,115,-1.0
153,57,1.0
-49,16,1.0
189,167,2.0
-48,251,-1.0
-18,242,-1.0
32,38,-1.0
16,10,1.0
184,174,-1.0
-229,57,2.0
2,57,1.0
-21,9,1.0
125,221,2.0
-227,108,-1.0
-4,4,1.0
109,220,-1.0
199,180,2.0
150,203,-1.0
-72,-8,1.0
229,67,-1.0
31,31,1.0
86,50,1.0
-1,4,1.0
168,208,2.0
-6,3,1.0
99,103,-1.0
-222,6,2.0
39,15,-1.0
26,16,1.0
-174,171,-1.0
2,58,-1.0
228,50,-1.0
-224,26,-1.0
0,0,-1.0
-48,34,1.0
-191,196,-1.0
21,130,-1.0
4,-3,1.0
-34,278,2.0
56,146,-1.0
-199,36,1.0
-11,258,2.0
170,199,2.0
-213,185,2.0
125,226,2.0
5,15,1.0
11,-1,1.0
22,2,-1.0
-93,125,1.0
-186,191,-1.0
-118,33,-1.0
-58,131,-1.0
55,113,-1.0
-107,137,-1.0
-50,127,-1.0
-210,165,-1.0
104,298,-1.0
-214,160,2.0
-17,97,-1.0
49,46,-1.0
6,1,-1.0
7,-5,-1.0
11,6,-1.0
54,25,-1.0
-121,190,-1.0
12,15,-1.0
-233,17,-1.0
6,2,1.0
-191,183,2.0
-140,28,-1.0
-34,68,-1.0
-26,99,-1.0
-28,85,-1.0
219,144,-1.0
18,76,1.0
6,309,-1.0
127,189,-1.0
-142,228,2.0
7,0,-1.0
-211,184,2.0
-74,31,-1.0
-208,199,2.0
-4,13,-1.0
0,1,1.0
11,277,-1.0
-47,287,-1.0
-7,279,2.0
-7,24,-1.0
174,192,-1.0
-2,30,-1.0
-17,31,-1.0
37,51,-1.0
199,257,-1.0
-6,25,1.0
-248,-12,-1.0
21,99,-1.0
-5,19,1.0
59,157,-1.0
195,157,-1.0
-148,213,-1.0
85,46,1.0
27,88,-1.0
-65,273,-1.0
0,8,1.0
224,157,2.0
-241,-8,-1.0
16,16,-1.0
-6,1,1.0
37,127,1.0
-96,231,-1.0
-4,4,1.0
2,13,1.0
1,11,-1.0
-4,13,1.0
228,177,2.0
-97,226,2.0
-6,17,1.0
-5,19,1.0
-234,-11,-1.0
82,49,1.0
-2,57,-1.0
119,238,2.0
-15,6,1.0
-82,154,1.0
9,-1,1.0
-121,269,-1.0
91,298,-1.0
-130,225,-1.0
-232,64,-1.0
-13,62,1.0
-89,257,-1.0
-145,89,-1.0
66,38,-1.0
-123,22,-1.0
234,39,-1.0
-21,64,1.0
13,23,1.0
233,46,-1.0
-20,137,-1.0
-148,228,-1.0
-37,99,-1.0
-110,178,1.0
28,154,-1.0
25,11,-1.0
-21,15,1.0
-180,181,2.0
-49,92,-1.0
18,49,1.0
55,33,1.0
59,21,1.0
-108,70,-1.0
-181,162,2.0
50,101,-1.0
12,45,-1.0
-2,48,1.0
224,115,2.0
29,13,-1.0
-212,130,2.0
76,162,-1.0
-2,20,1.0
-100,113,1.0
17,253,-1.0
-223,-5,-1.0
88,227,-1.0
-1,268,-1.0
0,0,-1.0
0,0,-1.0
-9,8,-1.0
26,20,-1.0
18,129,-1.0
-18,98,-1.0
235,34,-1.0
-121,229,-1.0
-13,22,1.0
31,24,-1.0
138,466,-1.0
-10,11,1.0
-26,80,-1.0
233,24,-1.0
132,232,-1.0
16,11,-1.0
-47,252,-1.0
21,106,1.0
17,32,-1.0
21,74,-1.0
-165,188,-1.0
134,211,-1.0
-223,31,-1.0
51,77,-1.0
-141,203,2.0
-99,239,-1.0
-85,195,-1.0
-48,120,-1.0
113,25,-1.0
229,-8,-1.0
9,36,1.0
194,162,-1.0
-38,252,2.0
151,226,-1.0
0,0,-1.0
2,57,1.0
173,224,-1.0
-58,103,1.0
-217,130,2.0
-184,52,-1.0
15,43,1.0
-154,221,2.0
-29,17,1.0
-210,137,2.0
-31,41,-1.0
-173,194,2.0
-43,35,1.0
113,290,-1.0
18,41,-1.0
37,50,1.0
-28,16,-1.0
-23,125,-1.0
-168,190,2.0
189,198,2.0
-137,221,2.0
-234,75,-1.0
-180,201,-1.0
-233,13,-1.0
-154,215,-1.0
5,69,-1.0
137,237,2.0
86,276,-1.0
-70,246,-1.0
131,218,-1.0
9,77,-1.0
227,73,-1.0
23,264,-1.0
-169,193,-1.0
51,19,-1.0
70,257,-1.0
178,194,-1.0
-27,27,1.0
-31,30,1.0
-150,203,-1.0
-5,6,1.0
237,50,-1.0
39,31,-1.0
-37,32,1.0
99,34,-1.0
123,263,-1.0
162,194,-1.0
64,272,2.0
-6,0,1.0
-42,20,-1.0
0,0,1.0
188,225,-1.0
208,147,2.0
-37,42,-1.0
-77,290,-1.0
-31,88,-1.0
0,0,1.0
-32,43,1.0
25,252,2.0
163,216,-1.0
-27,63,1.0
47,28,-1.0
-210,132,-1.0
9,50,-1.0
-76,252,2.0
-2,43,1.0
-33,25,1.0
-18,34,1.0
2,83,-1.0
-23,17,-1.0
104,123,-1.0
-20,22,1.0
2,47,-1.0
-40,46,-1.0
151,239,-1.0
-234,31,-1.0
-136,222,-1.0
237,79,-1.0
-37,46,1.0
-163,210,2.0
27,21,1.0
-37,83,-1.0
-32,62,-1.0
212,167,-1.0
0,0,1.0
4,46,1.0
5,50,-1.0
15,16,1.0
66,274,-1.0
11,10,1.0
21,50,1.0
-127,-7,-1.0
-5,1,1.0
-20,5,1.0
-13,34,1.0
-224,62,-1.0
33,22,-1.0
-18,11,1.0
27,17,-1.0
0,0,1.0
-33,17,1.0
229,36,2.0
10,10,-1.0
121,218,2.0
-13,36,-1.0
22,0,1.0
-118,218,2.0
134,209,-1.0
-229,34,2.0
140,85,-1.0
214,153,-1.0
25,-2,-1.0
0,0,-1.0
229,73,-1.0
5,8,1.0
32,19,-1.0
5,96,-1.0
9,13,1.0
114,79,-1.0
136,78,-1.0
32,14,-1.0
-229,15,2.0
159,190,-1.0
-153,195,-1.0
225,20,-1.0
228,98,-1.0
-29,38,1.0
29,6,-1.0
99,241,-1.0
22,5,-1.0
-114,215,-1.0
74,55,-1.0
-18,51,1.0
-20,43,-1.0
88,211,1.0
223,16,-1.0
-47,39,-1.0
-31,28,-1.0
-180,23,-1.0
-17,92,-1.0
-229,10,2.0
-179,189,2.0
21,18,1.0
-184,181,-1.0
28,58,1.0
221,94,2.0
-13,13,1.0
165,201,-1.0
-27,29,1.0
-31,21,-1.0
-59,41,-1.0
0,0,1.0
53,262,2.0
5,206,-1.0
-34,60,-1.0
-189,183,2.0
11,17,1.0
17,59,1.0
-44,54,-1.0
92,85,-1.0
-186,190,-1.0
201,144,-1.0
-17,63,-1.0
-98,258,-1.0
-138,226,-1.0
21,15,-1.0
-49,268,-1.0
70,12,1.0
-16,31,-1.0
-225,102,2.0
39,88,1.0
142,79,1.0
-15,216,-1.0
64,253,2.0
-9,58,-1.0
-22,53,1.0
-59,57,1.0
-74,178,1.0
17,47,-1.0
6,20,1.0
2,41,1.0
105,12,1.0
10,55,1.0
-21,76,1.0
115,272,-1.0
51,22,-1.0
0,0,1.0
-235,47,2.0
-23,106,-1.0
-29,41,1.0
-20,64,-1.0
-15,16,1.0
-5,-11,-1.0
-21,12,-1.0
-75,12,-1.0
18,16,-1.0
-51,44,-1.0
110,223,-1.0
107,133,1.0
20,38,-1.0
60,17,-1.0
22,63,-1.0
-25,64,1.0
0,10,-1.0
0,0,-1.0
20,36,-1.0
48,88,1.0
-12,18,1.0
-34,88,1.0
21,29,-1.0
116,226,-1.0
16,17,-1.0
-232,15,-1.0
2,-6,1.0
-29,17,1.0
-44,68,-1.0
-32,57,1.0
11,-6,1.0
228,56,-1.0
-222,13,-1.0
-138,210,2.0
2,11,1.0
-4,14,1.0
-23,37,-1.0
229,31,-1.0
20,17,1.0
-96,141,1.0
-170,167,2.0
-23,164,1.0
-94,42,1.0
143,274,-1.0
-12,-7,-1.0
28,45,1.0
190,572,-1.0
-45,25,-1.0
-228,9,2.0
12,14,-1.0
29,246,2.0
114,127,1.0
43,239,-1.0
40,268,-1.0
82,295,2.0
-17,19,-1.0
224,37,2.0
-121,216,-1.0
202,138,-1.0
-232,-7,2.0
6,74,1.0
-10,43,-1.0
-9,15,1.0
124,137,1.0
-21,25,-1.0
-124,69,1.0
97,155,1.0
125,227,2.0
-7,1,1.0
94,243,-1.0
-140,215,2.0
99,239,-1.0
-17,71,-1.0
-227,-1,2.0
-23,11,1.0
2,3,-1.0
141,215,-1.0
136,219,-1.0
1,67,1.0
129,34,-1.0
124,248,-1.0
109,234,2.0
110,242,-1.0
99,127,-1.0
-37,52,1.0
228,3,-1.0
31,45,-1.0
-69,57,1.0
-227,-2,2.0
-55,73,1.0
1,4,-1.0
12,199,1.0
140,218,-1.0
129,214,2.0
29,24,-1.0
-125,219,2.0
-2,3,1.0
138,205,-1.0
6,85,-1.0
124,262,-1.0
-29,10,-1.0
-232,96,-1.0
-39,252,2.0
-225,45,-1.0
-66,251,2.0
27,117,1.0
4,14,1.0
-130,224,-1.0
-4,3,1.0
12,13,1.0
-7,5,1.0
0,8,1.0
16,9,-1.0
-10,68,-1.0
20,112,1.0
-31,25,1.0
-69,256,-1.0
72,249,-1.0
43,184,-1.0
-9,2,1.0
-125,221,-1.0
228,71,-1.0
22,44,1.0
-18,48,-1.0
15,15,-1.0
23,34,-1.0
-191,110,1.0
7,12,1.0
-230,42,-1.0
225,33,-1.0
109,244,-1.0
9,26,1.0
-235,13,-1.0
-59,252,-1.0
-5,2,-1.0
-36,264,2.0
-53,75,1.0
-174,183,-1.0
87,251,-1.0
-16,18,-1.0
-48,91,-1.0
-40,28,-1.0
-168,197,-1.0
113,225,-1.0
9,2,1.0
-11,17,-1.0
-20,16,-1.0
0,0,1.0
-7,76,1.0
80,238,-1.0
-154,212,-1.0
1,5,1.0
0,12,1.0
5,277,-1.0
-29,36,-1.0
-89,242,-1.0
119,228,2.0
62,80,1.0
77,241,-1.0
-21,59,1.0
17,101,1.0
225,2,-1.0
-5,8,1.0
21,17,-1.0
71,167,-1.0
0,0,-1.0
0,0,-1.0
0,0,-1.0
-9,8,1.0
-138,237,-1.0
-76,127,-1.0
-2,1,1.0
1,12,-1.0
7,81,-1.0
-109,242,2.0
11,20,-1.0
22,27,1.0
-230,86,2.0
-13,2,1.0
125,230,-1.0
-72,285,2.0
232,28,2.0
-25,21,-1.0
86,57,-1.0
-51,48,1.0
-147,220,2.0
31,85,1.0
-9,280,-1.0
-70,59,1.0
-48,88,-1.0
233,13,-1.0
-163,214,2.0
-28,264,-1.0
-37,123,1.0
22,13,-1.0
-49,122,-1.0
102,233,-1.0
11,15,-1.0
13,12,1.0
-10,2,1.0
42,99,1.0
-230,22,-1.0
0,0,1.0
225,-5,2.0
-7,1,1.0
59,90,1.0
-99,138,1.0
-20,-5,1.0
4,0,1.0
92,47,-1.0
-6,63,1.0
-120,221,2.0
32,98,1.0
89,151,1.0
-42,58,-1.0
61,98,1.0
-23,203,-1.0
22,51,-1.0
-11,-12,1.0
229,61,2.0
143,141,-1.0
25,62,1.0
-228,-13,2.0
25,14,1.0
116,179,-1.0
15,10,-1.0
-6,9,1.0
170,185,-1.0
-229,50,-1.0
-127,220,-1.0
55,119,-1.0
-1,71,-1.0
-28,82,-1.0
22,10,-1.0
230,61,2.0
-227,-1,2.0
5,-7,1.0
1,-7,1.0
-1,136,1.0
-237,38,-1.0
-44,54,-1.0
2,2,1.0
43,6,1.0
-10,29,-1.0
15,2,1.0
217,116,-1.0
27,260,-1.0
228,15,2.0
-230,31,-1.0
18,-3,1.0
15,39,1.0
-18,2,-1.0
152,194,-1.0
-143,226,2.0
-82,162,1.0
-167,194,-1.0
-147,238,-1.0
-13,6,-1.0
169,181,-1.0
110,236,2.0
-82,262,-1.0
53,37,-1.0
185,382,-1.0
-121,230,-1.0
-13,11,1.0
4,12,1.0
-119,263,2.0
16,8,1.0
-233,21,2.0
136,138,-1.0
-87,254,2.0
-7,0,1.0
11,95,-1.0
39,16,1.0
-11,4,1.0
146,215,-1.0
-1,5,1.0
-235,21,-1.0
0,0,-1.0
-12,43,1.0
-17,8,-1.0
9,83,-1.0
211,185,-1.0
93,142,1.0
-40,43,1.0
0,-10,1.0
5,152,1.0
0,6,1.0
27,1,-1.0
124,222,-1.0
31,3,-1.0
0,37,1.0
-228,-4,-1.0
153,204,-1.0
-162,95,-1.0
-47,156,1.0
10,11,1.0
233,40,-1.0
232,78,-1.0
-227,55,-1.0
12,6,1.0
-5,167,-1.0
20,5,1.0
-224,13,-1.0
116,253,2.0
-11,-5,-1.0
165,157,-1.0
-150,195,-1.0
232,-4,-1.0
0,253,2.0
137,26,1.0
5,131,-1.0
170,234,2.0
65,38,1.0
11,-2,1.0
7,0,1.0
6,16,1.0
12,8,1.0
-69,51,-1.0
7,-7,1.0
4,-4,1.0
11,25,-1.0
10,-6,1.0
118,267,-1.0
241,16,-1.0
92,157,-1.0
-62,19,-1.0
7,4,-1.0
26,3,-1.0
0,0,1.0
-9,-11,1.0
-21,0,-1.0
-7,-4,1.0
138,221,2.0
138,230,2.0
237,12,2.0
44,22,-1.0
48,12,-1.0
210,151,-1.0
170,204,-1.0
50,262,2.0
-64,47,1.0
9,265,-1.0
-143,238,-1.0
21,37,1.0
-29,75,1.0
-16,18,1.0
-65,91,-1.0
-13,27,1.0
97,253,-1.0
-18,26,1.0
237,26,-1.0
162,205,-1.0
40,291,-1.0
-22,26,1.0
38,22,-1.0
137,68,-1.0
176,195,-1.0
-237,16,2.0
-9,43,-1.0
199,164,2.0
-176,205,2.0
-230,37,-1.0
-230,34,-1.0
-26,63,1.0
-167,230,-1.0
1,25,1.0
87,121,-1.0
203,167,-1.0
22,21,1.0
113,248,2.0
-6,20,1.0
135,236,-1.0
27,262,-1.0
85,249,-1.0
-17,24,1.0
37,120,1.0
140,237,-1.0
0,0,1.0
-29,14,-1.0
48,9,-1.0
0,0,-1.0
-9,48,-1.0
0,0,1.0
21,75,-1.0
27,88,1.0
23,22,-1.0
0,0,1.0
-159,201,2.0
-72,251,-1.0
-83,99,-1.0
-196,164,-1.0
-34,9,1.0
168,214,2.0
-20,29,1.0
67,150,1.0
21,26,-1.0
-12,18,-1.0
15,21,1.0
76,256,2.0
18,25,-1.0
-131,267,-1.0
6,30,-1.0
2,8,-1.0
7,14,1.0
20,30,-1.0
12,14,1.0
0,0,1.0
-26,75,1.0
-25,6,1.0
56,268,-1.0
-13,51,-1.0
-22,15,1.0
-132,225,2.0
4,30,-1.0
-28,3,-1.0
29,40,-1.0
-53,37,1.0
173,232,-1.0
9,26,1.0
5,0,-1.0
221,106,-1.0
17,7,1.0
-233,55,2.0
1,8,1.0
-235,23,-1.0
18,20,-1.0
-121,181,-1.0
-47,81,1.0
-158,204,-1.0
-99,54,1.0
60,257,-1.0
-233,62,2.0
-217,133,-1.0
31,78,-1.0
-192,168,2.0
-140,223,-1.0
0,112,-1.0
-75,251,2.0
224,22,-1.0
1,88,-1.0
-229,83,-1.0
0,13,1.0
-23,84,1.0
-38,32,-1.0
-98,249,2.0
69,249,-1.0
172,179,-1.0
-5,17,1.0
29,112,-1.0
31,170,1.0
-15,159,-1.0
-169,199,-1.0
229,18,-1.0
161,186,-1.0
-60,251,-1.0
-49,120,1.0
0,112,1.0
17,106,-1.0
-237,27,-1.0
18,176,1.0
-232,31,-1.0
-54,22,1.0
5,121,1.0
55,79,-1.0
0,0,-1.0
235,34,-1.0
55,188,1.0
7,88,1.0
47,248,2.0
69,59,-1.0
-223,2,2.0
-97,226,-1.0
-4,258,2.0
36,27,1.0
-54,106,1.0
27,261,-1.0
20,21,1.0
11,22,-1.0
7,80,1.0
-102,241,-1.0
-140,215,-1.0
56,36,-1.0
17,8,1.0
2,8,-1.0
-223,3,-1.0
-142,199,2.0
-163,179,-1.0
237,9,-1.0
-148,120,1.0
82,43,1.0
61,174,1.0
-234,24,2.0
4,84,1.0
77,24,-1.0
50,214,1.0
-17,164,-1.0
-229,25,-1.0
-224,1,-1.0
142,211,-1.0
234,114,-1.0
11,80,-1.0
-200,177,2.0
234,30,2.0
-224,-15,-1.0
47,253,2.0
-4,257,2.0
-232,-22,-1.0
-232,-31,2.0
154,201,2.0
-20,20,-1.0
86,237,-1.0
185,173,-1.0
-22,1,-1.0
11,24,-1.0
174,183,-1.0
-1,3,1.0
-116,240,-1.0
34,15,1.0
-230,-17,-1.0
-135,208,-1.0
-9,-5,1.0
18,30,-1.0
163,204,-1.0
17,-1,-1.0
174,197,-1.0
-195,164,2.0
-227,-33,-1.0
23,10,1.0
40,8,1.0
1,11,1.0
2,247,-1.0
233,42,-1.0
-15,100,1.0
232,73,-1.0
197,171,2.0
18,8,-1.0
88,237,2.0
-53,73,-1.0
-227,-22,-1.0
5,3,1.0
235,47,-1.0
-230,-17,2.0
179,205,-1.0
0,0,-1.0
-44,58,-1.0
17,-1,-1.0
-225,-7,2.0
150,444,-1.0
87,241,2.0
227,59,-1.0
-227,-22,-1.0
29,111,-1.0
-11,7,-1.0
45,202,-1.0
234,-17,-1.0
232,101,-1.0
71,29,-1.0
-18,17,-1.0
-210,191,-1.0
49,272,-1.0
-22,28,-1.0
228,-16,2.0
228,39,-1.0
-230,-19,-1.0
-113,235,-1.0
230,81,-1.0
13,178,-1.0
77,113,-1.0
-17,5,1.0
232,42,2.0
131,238,-1.0
-238,-19,2.0
-34,267,2.0
-218,162,-1.0
1,262,-1.0
208,141,-1.0
-1,29,-1.0
-229,132,-1.0
116,235,2.0
16,7,1.0
38,259,-1.0
-167,138,-1.0
-112,260,2.0
-232,-14,2.0
229,120,-1.0
0,16,1.0
7,-8,1.0
-93,251,2.0
6,48,-1.0
-2,12,1.0
1,-3,1.0
-154,207,-1.0
-169,226,-1.0
53,85,-1.0
0,0,1.0
27,4,-1.0
-83,258,-1.0
0,62,-1.0
233,46,2.0
180,178,-1.0
-37,62,1.0
27,154,1.0
-2,15,1.0
-235,-1,-1.0
125,237,-1.0
5,26,1.0
-181,188,2.0
158,211,-1.0
-178,-11,-1.0
0,0,-1.0
-230,2,-1.0
6,71,1.0
-241,-29,-1.0
161,218,2.0
-12,49,-1.0
-4,12,-1.0
192,188,-1.0
-70,273,2.0
-190,175,-1.0
-1,-1,1.0
-2,6,1.0
-6,60,-1.0
-2,2,1.0
-77,4,-1.0
16,11,1.0
-213,164,2.0
222,170,-1.0
-17,15,-1.0
-164,206,-1.0
42,55,-1.0
-71,37,-1.0
6,8,1.0
150,203,-1.0
43,36,-1.0
223,164,-1.0
17,69,-1.0
233,71,-1.0
-1,8,-1.0
7,-1,1.0
-1,8,1.0
-81,247,-1.0
-4,3,-1.0
1,17,-1.0
234,17,-1.0
210,161,2.0
-7,9,1.0
7,10,-1.0
105,103,1.0
-6,3,1.0
121,14,-1.0
-186,491,-1.0
2,-8,1.0
138,80,-1.0
-1,3,1.0
4,14,1.0
10,-4,1.0
-17,20,-1.0
-235,27,-1.0
-159,-9,-1.0
-9,6,-1.0
185,231,-1.0
-6,-1,1.0
6,3,1.0
1,5,1.0
162,204,2.0
-12,8,1.0
197,236,2.0
176,230,-1.0
-7,-1,1.0
-13,13,1.0
-6,1,1.0
-7,22,-1.0
221,118,-1.0
-180,195,-1.0
-45,262,-1.0
235,4,-1.0
140,227,2.0
-13,16,1.0
-202,172,2.0
-154,205,-1.0
32,254,2.0
164,194,-1.0
235,52,-1.0
-87,257,-1.0
-22,48,1.0
-32,79,-1.0
-158,206,2.0
-21,53,-1.0
-234,6,-1.0
-116,41,1.0
21,22,-1.0
-185,54,-1.0
-143,207,-1.0
22,73,-1.0
58,28,-1.0
192,158,-1.0
-26,64,-1.0
0,65,-1.0
5,28,1.0
42,76,1.0
-55,107,1.0
49,74,1.0
-91,262,-1.0
12,22,-1.0
-229,88,2.0
21,11,1.0
121,233,-1.0
-20,88,1.0
-54,32,-1.0
-89,247,-1.0
-27,60,-1.0
-26,290,-1.0
-22,60,-1.0
-138,226,2.0
97,243,-1.0
-40,68,-1.0
-1,60,1.0
16,48,1.0
-28,9,1.0
-82,241,-1.0
-11,5,1.0
-121,214,2.0
96,261,2.0
32,48,1.0
-1,4,1.0
16,3,1.0
31,43,1.0
16,15,1.0
-1,20,-1.0
-40,0,1.0
2,4,-1.0
6,17,1.0
-1,66,-1.0
18,75,-1.0
6,4,-1.0
0,0,-1.0
0,0,1.0
-29,8,-1.0
143,261,2.0
-9,11,-1.0
-225,15,-1.0
-5,214,1.0
-10,5,-1.0
5,5,1.0
167,194,2.0
-233,25,2.0
1,6,-1.0
-225,9,-1.0
-2,9,1.0
-162,88,1.0
31,100,1.0
15,-2,1.0
20,15,-1.0
-9,6,-1.0
9,10,1.0
-22,9,1.0
-40,-7,-1.0
-7,-2,-1.0
-7,241,-1.0
0,0,-1.0
190,153,-1.0
234,109,-1.0
5,-5,-1.0
56,20,-1.0
94,92,-1.0
-4,42,-1.0
13,89,-1.0
245,64,-1.0
146,222,-1.0
26,277,2.0
31,257,-1.0
7,67,-1.0
-80,250,2.0
-223,17,2.0
-134,227,-1.0
-87,237,-1.0
176,229,2.0
26,14,1.0
237,21,2.0
241,84,-1.0
230,143,-1.0
-7,32,-1.0
140,111,-1.0
5,39,-1.0
81,178,1.0
7,14,1.0
-230,24,-1.0
-225,108,-1.0
11,21,-1.0
-16,-5,1.0
221,179,2.0
241,29,2.0
164,201,-1.0
-10,11,1.0
245,42,2.0
-107,231,2.0
11,4,1.0
9,17,-1.0
188,215,-1.0
4,10,-1.0
-232,8,2.0
12,57,-1.0
0,0,1.0
4,17,-1.0
-239,12,2.0
-6,10,-1.0
-94,143,1.0
-234,125,-1.0
147,220,-1.0
4,10,1.0
-169,205,2.0
9,7,1.0
-45,59,-1.0
43,22,-1.0
-240,8,-1.0
-211,174,2.0
-11,12,-1.0
36,15,-1.0
136,214,-1.0
138,217,-1.0
225,11,2.0
-167,201,2.0
116,215,-1.0
217,109,2.0
16,5,1.0
-22,20,-1.0
59,96,-1.0
-22,-1,-1.0
