x,y,m
163,69,-1.0
0,97,1.0
-107,251,2.0
32,263,-1.0
-194,168,-1.0
192,151,-1.0
0,0,1.0
189,170,-1.0
-65,21,1.0
-58,257,-1.0
9,68,1.0
-40,38,-1.0
0,0,-1.0
13,22,1.0
-127,132,-1.0
12,264,-1.0
54,247,-1.0
-206,202,-1.0
2,81,1.0
-165,239,-1.0
51,264,2.0
-211,160,-1.0
86,34,1.0
-172,205,-1.0
-33,8,-1.0
142,222,-1.0
-2,27,1.0
-9,264,2.0
-114,94,-1.0
80,257,-1.0
190,168,2.0
132,22,-1.0
13,37,1.0
4,20,1.0
-25,13,1.0
-10,21,-1.0
97,248,2.0
141,222,2.0
31,-4,-1.0
18,22,-1.0
34,20,-1.0
29,32,-1.0
-138,218,-1.0
-26,12,1.0
39,15,-1.0
-22,32,1.0
-237,52,-1.0
-2,42,-1.0
2,73,-1.0
0,0,1.0
29,18,1.0
27,18,1.0
-80,84,-1.0
0,18,1.0
-49,101,-1.0
-17,22,1.0
-147,217,-1.0
16,23,1.0
-174,193,-1.0
-7,23,-1.0
13,8,1.0
5,16,1.0
-176,196,-1.0
5,27,-1.0
-44,20,1.0
-229,10,-1.0
11,210,-1.0
28,22,1.0
43,20,-1.0
-202,148,-1.0
13,26,1.0
-85,141,-1.0
219,148,-1.0
-223,31,-1.0
-75,248,-1.0
34,17,1.0
163,209,2.0
6,68,-1.0
12,24,1.0
107,24,-1.0
74,266,2.0
-26,27,1.0
-13,35,1.0
-17,17,1.0
-102,232,2.0
175,227,-1.0
-229,-4,2.0
-43,9,-1.0
-2,29,-1.0
15,13,1.0
-104,241,-1.0
27,20,-1.0
130,185,-1.0
0,0,1.0
-62,241,2.0
18,36,-1.0
-39,10,-1.0
-224,29,2.0
-1,14,1.0
38,27,-1.0
-34,34,-1.0
-93,225,2.0
-118,231,-1.0
142,220,-1.0
16,13,1.0
172,171,-1.0
33,16,-1.0
150,221,-1.0
175,42,1.0
-4,74,-1.0
104,85,1.0
-92,255,-1.0
115,235,-1.0
21,9,1.0
-69,61,-1.0
-58,66,1.0
12,10,-1.0
2,6,-1.0
-15,66,-1.0
138,216,2.0
-15,4,1.0
-92,232,-1.0
45,156,-1.0
-89,231,2.0
156,193,2.0
-228,30,-1.0
-140,235,-1.0
29,268,2.0
169,189,-1.0
96,176,-1.0
-13,6,1.0
21,20,1.0
237,25,-1.0
96,140,-1.0
100,148,-1.0
-71,241,-1.0
138,214,-1.0
21,13,1.0
212,143,-1.0
-9,25,-1.0
29,16,1.0
38,252,-1.0
-37,157,1.0
13,20,-1.0
-107,387,-1.0
75,126,-1.0
235,11,-1.0
-18,6,-1.0
7,38,1.0
113,231,2.0
-11,10,-1.0
25,10,1.0
32,253,2.0
-167,22,1.0
-20,20,1.0
34,265,-1.0
-58,41,-1.0
2,18,-1.0
169,207,-1.0
34,17,-1.0
-135,214,-1.0
-229,-9,2.0
-140,138,-1.0
158,196,-1.0
230,16,-1.0
-174,205,2.0
-10,49,-1.0
185,170,-1.0
170,179,2.0
2,16,1.0
163,206,2.0
161,199,2.0
2,27,1.0
-141,143,1.0
6,33,1.0
228,5,2.0
115,252,-1.0
-174,201,2.0
-34,46,1.0
80,126,-1.0
-202,169,-1.0
125,218,-1.0
-64,57,1.0
-208,180,-1.0
25,16,1.0
66,83,1.0
16,12,-1.0
-225,74,-1.0
-17,47,-1.0
2,17,1.0
-23,20,1.0
9,11,1.0
147,199,-1.0
-158,17,-1.0
-17,68,-1.0
1,125,1.0
26,4,1.0
-42,250,2.0
-138,201,-1.0
-227,96,-1.0
232,31,-1.0
2,73,-1.0
-135,201,-1.0
26,8,1.0
71,243,-1.0
17,261,2.0
-12,25,1.0
-180,185,-1.0
147,226,-1.0
211,155,-1.0
23,30,-1.0
29,17,-1.0
-88,241,2.0
-40,96,-1.0
13,5,1.0
-2,6,1.0
-184,194,2.0
-21,31,1.0
165,30,-1.0
-145,108,1.0
-125,-20,1.0
232,17,2.0
21,251,2.0
78,130,1.0
-134,219,-1.0
74,29,-1.0
55,105,-1.0
-9,29,1.0
16,6,1.0
-5,255,2.0
1,305,2.0
102,234,-1.0
227,17,-1.0
0,38,1.0
25,27,-1.0
230,75,2.0
27,11,1.0
-184,53,-1.0
56,31,-1.0
59,153,-1.0
23,13,-1.0
-26,18,1.0
-29,5,1.0
7,83,1.0
-69,79,1.0
-100,69,-1.0
-9,49,-1.0
9,13,1.0
-31,13,1.0
-13,17,1.0
2,21,1.0
-37,17,-1.0
-31,16,-1.0
-140,217,-1.0
-16,18,-1.0
-40,353,-1.0
228,41,2.0
31,13,-1.0
-31,26,-1.0
45,143,1.0
-11,94,-1.0
22,25,-1.0
-156,223,2.0
-192,168,-1.0
66,65,-1.0
6,5,1.0
-140,64,1.0
28,8,-1.0
28,17,-1.0
12,256,-1.0
-6,46,-1.0
25,4,-1.0
228,28,-1.0
72,12,1.0
-233,13,-1.0
16,80,1.0
-89,244,2.0
116,213,2.0
143,230,-1.0
27,8,-1.0
16,21,-1.0
-23,13,-1.0
6,-7,1.0
-55,-1,1.0
-23,258,-1.0
0,43,-1.0
-162,-13,1.0
-25,-7,-1.0
232,8,2.0
4,251,-1.0
-207,130,2.0
50,137,-1.0
-158,200,2.0
131,106,-1.0
116,225,-1.0
94,166,1.0
-227,-8,-1.0
-4,161,-1.0
-230,-26,-1.0
156,231,2.0
7,11,1.0
9,27,-1.0
93,242,-1.0
0,0,1.0
-21,-2,-1.0
-22,-4,-1.0
27,40,-1.0
1,6,1.0
-12,16,1.0
-71,153,1.0
-92,236,2.0
31,3,1.0
233,57,-1.0
15,185,1.0
-29,5,-1.0
94,230,-1.0
-62,19,1.0
76,130,-1.0
56,262,-1.0
192,177,-1.0
4,6,1.0
4,255,-1.0
-21,1,-1.0
-232,-4,-1.0
-9,59,-1.0
76,53,-1.0
-172,207,-1.0
-178,221,-1.0
229,7,-1.0
-29,104,-1.0
33,88,1.0
20,7,1.0
224,-1,-1.0
0,12,1.0
-233,-21,-1.0
13,5,1.0
2,8,1.0
-12,12,-1.0
-140,239,-1.0
-20,-8,-1.0
0,0,1.0
-18,259,-1.0
0,0,1.0
9,15,1.0
-153,241,2.0
0,13,-1.0
-12,2,-1.0
-25,6,-1.0
221,-19,-1.0
-18,11,1.0
78,28,-1.0
58,115,1.0
134,349,-1.0
65,275,-1.0
-17,13,-1.0
-43,80,1.0
224,-17,-1.0
-173,181,-1.0
-21,44,1.0
88,256,-1.0
-59,109,1.0
27,196,-1.0
67,62,-1.0
22,15,1.0
-208,167,-1.0
-1,13,1.0
-148,242,-1.0
140,216,-1.0
-211,148,2.0
-119,228,-1.0
222,32,2.0
72,4,-1.0
-91,63,1.0
-230,-2,2.0
59,3,-1.0
-172,25,1.0
-59,41,-1.0
12,10,1.0
142,225,-1.0
81,14,-1.0
-104,226,-1.0
162,211,-1.0
39,3,-1.0
178,42,1.0
195,179,-1.0
-58,36,-1.0
15,17,1.0
17,13,-1.0
-48,277,2.0
0,10,-1.0
-71,250,2.0
145,120,-1.0
-127,224,-1.0
16,261,2.0
-12,4,-1.0
29,257,-1.0
-4,19,-1.0
-12,30,-1.0
12,261,-1.0
-54,62,-1.0
-94,47,-1.0
9,13,1.0
152,229,2.0
59,63,1.0
-42,32,-1.0
-237,11,-1.0
11,257,-1.0
6,117,1.0
-4,9,1.0
43,103,1.0
174,192,2.0
40,5,1.0
2,34,1.0
229,101,-1.0
1,15,1.0
-11,10,-1.0
31,16,-1.0
-222,41,-1.0
97,239,-1.0
-21,16,1.0
-10,118,1.0
-5,22,1.0
-77,15,-1.0
78,247,-1.0
-233,38,-1.0
-50,46,-1.0
176,172,-1.0
-6,125,1.0
59,85,1.0
-234,29,2.0
-178,188,-1.0
-151,214,-1.0
-21,6,1.0
-167,200,-1.0
-119,235,-1.0
4,21,-1.0
0,0,-1.0
-43,33,-1.0
227,86,-1.0
227,-3,-1.0
21,183,1.0
10,17,1.0
-31,7,1.0
47,15,-1.0
-23,12,1.0
-20,120,-1.0
-54,54,1.0
-61,73,-1.0
119,226,-1.0
-25,18,-1.0
2,15,1.0
142,214,-1.0
-40,257,2.0
5,8,-1.0
228,6,-1.0
-11,15,1.0
-181,194,-1.0
224,11,2.0
-17,17,-1.0
88,270,2.0
163,204,-1.0
21,1,1.0
-4,6,1.0
-87,232,-1.0
138,213,2.0
-9,-1,-1.0
18,21,-1.0
238,80,2.0
-136,220,-1.0
129,37,1.0
234,37,2.0
-38,41,-1.0
23,5,1.0
-154,189,-1.0
61,-10,-1.0
-116,151,-1.0
-4,10,1.0
109,129,-1.0
-119,219,2.0
54,248,2.0
88,166,-1.0
-141,209,2.0
33,17,-1.0
7,3,1.0
-107,220,-1.0
-33,48,-1.0
-58,248,-1.0
5,5,1.0
-229,48,2.0
-11,8,-1.0
-20,15,1.0
6,9,1.0
11,5,1.0
239,6,-1.0
-13,252,-1.0
-5,31,-1.0
-94,221,2.0
27,9,1.0
88,190,-1.0
40,43,-1.0
148,218,-1.0
12,256,-1.0
-16,111,-1.0
32,15,1.0
25,390,-1.0
71,188,-1.0
-161,205,-1.0
-179,181,-1.0
-126,230,-1.0
16,58,1.0
-37,67,-1.0
-6,11,1.0
7,18,1.0
-9,55,-1.0
-11,118,-1.0
-168,188,2.0
-170,195,-1.0
-9,13,-1.0
-21,7,-1.0
0,0,-1.0
-119,248,2.0
-40,267,-1.0
0,0,1.0
58,28,-1.0
-1,81,-1.0
-234,34,-1.0
-129,231,2.0
38,28,-1.0
-56,47,1.0
-1,2,1.0
-7,160,1.0
114,146,1.0
112,230,-1.0
-5,11,1.0
17,10,1.0
-2,7,1.0
178,165,-1.0
-39,120,-1.0
-7,16,1.0
-170,209,-1.0
61,75,-1.0
-4,15,1.0
-178,185,2.0
-50,26,-1.0
-10,17,1.0
10,16,1.0
105,242,-1.0
21,16,-1.0
-185,7,1.0
49,37,1.0
-34,16,-1.0
0,0,-1.0
136,130,-1.0
2,12,-1.0
0,70,-1.0
-49,43,1.0
-7,13,-1.0
-21,28,-1.0
0,0,1.0
143,10,-1.0
-17,6,-1.0
0,0,1.0
148,214,-1.0
0,0,1.0
-173,209,-1.0
97,126,1.0
-170,155,1.0
-172,204,-1.0
54,127,1.0
-48,47,1.0
108,249,-1.0
217,127,2.0
6,5,1.0
-4,0,1.0
-89,291,2.0
-26,279,2.0
-15,125,1.0
-138,243,-1.0
18,7,-1.0
109,231,-1.0
0,-4,1.0
53,249,-1.0
-38,31,-1.0
-228,-1,2.0
-93,270,-1.0
28,67,-1.0
-229,15,-1.0
-228,-6,2.0
-18,284,-1.0
118,233,-1.0
1,20,-1.0
9,13,-1.0
-42,25,-1.0
34,777,-1.0
-87,241,-1.0
49,37,-1.0
162,199,-1.0
-6,24,-1.0
9,-4,1.0
-10,-6,1.0
7,10,1.0
1,4,1.0
239,51,2.0
88,273,-1.0
168,188,2.0
-229,-16,2.0
-11,16,-1.0
72,41,-1.0
6,262,-1.0
27,53,-1.0
157,203,-1.0
153,199,-1.0
134,21,1.0
7,10,1.0
235,22,2.0
112,240,2.0
130,127,-1.0
-44,21,-1.0
43,56,-1.0
165,182,2.0
233,90,2.0
-180,185,2.0
188,225,2.0
-138,208,-1.0
15,6,1.0
-20,0,1.0
9,34,1.0
192,174,-1.0
174,210,2.0
165,222,-1.0
-228,46,-1.0
112,220,-1.0
-114,120,-1.0
4,1,1.0
18,3,1.0
162,29,-1.0
91,242,-1.0
-11,14,1.0
165,190,2.0
5,17,1.0
134,215,2.0
-21,187,-1.0
96,225,-1.0
-22,92,1.0
-189,157,-1.0
18,8,-1.0
-6,8,1.0
-66,25,1.0
-21,20,1.0
-138,200,2.0
2,278,2.0
-75,79,1.0
-6,16,1.0
21,-5,1.0
151,162,1.0
39,158,1.0
1,256,2.0
-129,208,-1.0
164,192,-1.0
0,261,-1.0
20,8,1.0
4,8,-1.0
-227,34,-1.0
-98,105,1.0
222,127,-1.0
93,26,1.0
0,17,1.0
-7,13,-1.0
-156,209,-1.0
-89,234,-1.0
-31,182,-1.0
7,55,1.0
174,183,-1.0
28,-4,1.0
-174,203,-1.0
185,168,2.0
-189,159,2.0
184,184,-1.0
-162,143,-1.0
234,70,2.0
-64,67,-1.0
150,62,1.0
-6,265,2.0
28,13,-1.0
13,25,1.0
154,195,-1.0
-21,22,1.0
-216,132,2.0
-50,259,2.0
-230,5,-1.0
234,10,-1.0
189,163,2.0
0,179,1.0
123,225,-1.0
-13,7,1.0
-37,125,-1.0
-107,248,-1.0
192,170,2.0
44,254,2.0
-229,10,2.0
107,251,-1.0
-61,84,-1.0
0,0,-1.0
31,252,-1.0
-40,99,1.0
-233,-9,2.0
48,154,-1.0
197,152,-1.0
-18,8,-1.0
210,141,-1.0
16,10,1.0
2,17,1.0
15,10,1.0
-227,2,2.0
227,91,-1.0
16,38,-1.0
-161,230,-1.0
-228,168,-1.0
0,0,-1.0
-85,155,-1.0
-78,246,-1.0
-138,243,-1.0
-6,12,1.0
-137,158,1.0
134,214,-1.0
-16,1,1.0
94,7,1.0
-39,42,1.0
82,2,-1.0
115,241,2.0
23,12,-1.0
-4,8,1.0
-235,22,-1.0
-15,0,1.0
70,170,-1.0
26,188,1.0
-199,159,-1.0
-56,8,-1.0
2,10,1.0
39,257,-1.0
23,28,-1.0
0,254,-1.0
0,0,-1.0
1,16,-1.0
-29,247,-1.0
-39,29,-1.0
-5,-1,1.0
-145,206,-1.0
158,191,2.0
-119,12,-1.0
32,107,-1.0
-42,52,-1.0
-2,11,-1.0
-4,254,-1.0
-1,2,1.0
-132,215,-1.0
197,209,-1.0
-56,185,-1.0
221,116,-1.0
43,256,2.0
6,6,1.0
-119,227,-1.0
141,210,2.0
77,236,-1.0
4,257,-1.0
18,49,-1.0
-11,5,1.0
-1,-3,1.0
-7,-5,1.0
-9,7,-1.0
-222,121,-1.0
64,178,1.0
-10,6,-1.0
65,243,2.0
-230,40,-1.0
6,16,1.0
-16,6,-1.0
-147,204,-1.0
0,0,1.0
80,246,-1.0
-120,220,2.0
-11,21,-1.0
-227,-4,-1.0
13,31,-1.0
-6,4,1.0
-1,-4,1.0
-123,211,2.0
-91,146,-1.0
-7,9,-1.0
54,32,-1.0
-15,243,-1.0
80,248,-1.0
-49,210,1.0
4,3,1.0
-11,8,1.0
4,10,1.0
12,8,1.0
-6,8,-1.0
23,31,-1.0
110,101,-1.0
-28,247,2.0
6,8,1.0
16,4,1.0
1,111,-1.0
18,19,-1.0
-97,237,-1.0
-6,17,1.0
2,16,1.0
-121,51,-1.0
-85,180,-1.0
20,30,1.0
13,10,1.0
9,3,1.0
92,158,-1.0
-67,262,-1.0
12,16,1.0
22,141,1.0
-161,206,2.0
20,263,-1.0
-74,230,-1.0
0,3,1.0
17,25,1.0
-235,8,-1.0
6,31,-1.0
71,192,-1.0
-104,1,1.0
-147,211,-1.0
17,34,-1.0
28,27,1.0
120,227,-1.0
223,56,2.0
-17,255,-1.0
157,48,1.0
237,66,2.0
26,187,-1.0
0,20,1.0
123,222,-1.0
-118,-7,-1.0
0,0,-1.0
-17,9,-1.0
40,264,2.0
-153,200,2.0
-33,49,1.0
-151,207,2.0
-12,259,2.0
232,118,2.0
-16,267,-1.0
-46,253,-1.0
-156,239,2.0
158,214,2.0
91,242,-1.0
-9,55,1.0
-98,163,1.0
4,22,-1.0
237,54,-1.0
-44,257,2.0
17,16,-1.0
45,264,-1.0
70,248,-1.0
27,39,-1.0
-4,18,-1.0
-64,80,-1.0
59,254,-1.0
-72,86,-1.0
38,31,-1.0
11,26,1.0
88,247,-1.0
-6,8,-1.0
0,0,-1.0
0,0,1.0
-13,17,1.0
-5,15,-1.0
-110,233,-1.0
12,17,-1.0
-116,233,2.0
200,157,-1.0
-21,16,-1.0
31,43,-1.0
4,29,1.0
-2,18,1.0
22,26,-1.0
102,228,-1.0
5,15,1.0
-148,205,-1.0
15,17,-1.0
48,256,-1.0
225,62,-1.0
-61,239,2.0
180,172,2.0
39,119,-1.0
126,222,2.0
-141,200,-1.0
15,10,-1.0
-16,10,-1.0
-10,15,1.0
-196,155,-1.0
-153,195,-1.0
40,52,-1.0
9,57,-1.0
-15,10,1.0
10,41,-1.0
2,22,1.0
0,183,1.0
-5,11,1.0
-184,177,-1.0
224,29,-1.0
-17,30,-1.0
-233,14,-1.0
-18,17,-1.0
148,90,-1.0
-235,4,-1.0
-75,150,-1.0
136,224,2.0
75,248,-1.0
-116,222,2.0
-4,21,1.0
-6,16,1.0
-4,47,-1.0
-64,243,-1.0
165,205,-1.0
-1,4,1.0
-176,178,2.0
-75,235,-1.0
21,31,1.0
26,51,-1.0
-27,31,-1.0
12,29,-1.0
-143,49,-1.0
-1,38,1.0
21,73,-1.0
16,17,-1.0
0,0,-1.0
11,50,-1.0
18,12,-1.0
13,21,1.0
-161,136,-1.0
-181,179,-1.0
15,11,-1.0
0,0,-1.0
31,107,1.0
-158,197,-1.0
-7,18,-1.0
4,8,1.0
10,100,-1.0
4,13,-1.0
-27,111,-1.0
12,31,-1.0
233,39,2.0
-13,111,-1.0
-219,112,-1.0
-170,183,-1.0
0,0,-1.0
9,15,1.0
0,0,1.0
-115,232,-1.0
-45,254,2.0
69,199,-1.0
-173,186,-1.0
223,123,2.0
-47,155,1.0
2,17,1.0
-119,223,-1.0
-75,52,-1.0
12,20,-1.0
-64,254,-1.0
-13,235,-1.0
-58,159,-1.0
-97,118,-1.0
44,42,-1.0
-5,17,1.0
-9,27,1.0
15,251,2.0
-12,5,1.0
78,41,1.0
-192,162,-1.0
121,255,-1.0
56,143,-1.0
42,96,1.0
59,85,-1.0
212,140,-1.0
34,88,-1.0
20,17,1.0
-143,205,-1.0
0,9,1.0
23,22,-1.0
-159,201,-1.0
-17,5,1.0
-43,114,1.0
15,9,-1.0
185,177,-1.0
-6,26,1.0
-5,22,1.0
-181,171,2.0
22,30,-1.0
0,0,1.0
147,209,-1.0
-135,225,-1.0
-223,67,-1.0
229,30,-1.0
0,258,2.0
75,59,-1.0
0,0,1.0
21,56,-1.0
92,240,2.0
7,128,1.0
119,234,-1.0
-54,255,-1.0
-1,262,2.0
69,103,1.0
229,78,2.0
159,-7,1.0
157,195,-1.0
16,14,1.0
40,252,-1.0
125,226,-1.0
-181,182,-1.0
221,155,-1.0
-92,190,-1.0
102,231,2.0
116,225,2.0
213,120,-1.0
-16,15,-1.0
-62,79,-1.0
-230,5,-1.0
-16,15,-1.0
-25,49,-1.0
207,148,2.0
61,251,2.0
-230,2,2.0
178,185,-1.0
-37,29,-1.0
18,7,1.0
-86,268,2.0
48,6,-1.0
15,8,1.0
99,247,-1.0
-69,270,-1.0
-22,22,1.0
12,73,-1.0
-125,220,-1.0
39,568,-1.0
17,13,1.0
188,170,2.0
26,190,-1.0
-17,10,1.0
-22,16,1.0
43,10,-1.0
234,5,-1.0
2,41,-1.0
114,242,-1.0
-21,65,1.0
-229,44,-1.0
227,52,-1.0
-107,233,-1.0
-15,28,1.0
-58,50,1.0
-42,104,-1.0
69,31,1.0
-20,12,1.0
38,22,-1.0
-48,19,-1.0
-197,201,2.0
-9,91,1.0
162,196,2.0
18,37,1.0
21,1,-1.0
29,176,-1.0
225,71,2.0
66,74,1.0
-7,46,1.0
100,80,-1.0
196,196,-1.0
-22,270,-1.0
-130,230,-1.0
25,25,-1.0
-27,118,1.0
18,22,-1.0
21,10,1.0
50,92,1.0
110,131,-1.0
-10,65,-1.0
-53,22,-1.0
130,230,-1.0
-148,216,2.0
72,31,-1.0
-20,17,-1.0
222,5,2.0
-40,43,-1.0
89,153,-1.0
10,1,-1.0
-38,34,-1.0
6,4,1.0
86,160,-1.0
-3,15,1.0
154,193,-1.0
-28,265,-1.0
-45,64,-1.0
-34,281,-1.0
-178,216,2.0
-6,8,1.0
10,101,-1.0
232,20,-1.0
-159,239,2.0
110,224,2.0
25,-1,1.0
55,45,-1.0
-10,277,2.0
-108,130,-1.0
22,8,1.0
88,248,2.0
-228,1,-1.0
190,162,-1.0
23,22,1.0
16,11,1.0
-105,57,-1.0
-3,28,-1.0
13,10,-1.0
95,235,-1.0
0,0,1.0
146,206,-1.0
-23,22,-1.0
18,53,-1.0
-23,269,-1.0
239,56,2.0
23,35,1.0
-47,31,-1.0
20,-10,-1.0
-2,17,1.0
21,26,-1.0
7,9,1.0
-108,43,-1.0
-15,29,1.0
-228,27,-1.0
-146,24,-1.0
181,179,-1.0
-4,24,1.0
-232,15,2.0
16,14,-1.0
34,285,-1.0
-165,-20,1.0
59,168,-1.0
116,276,-1.0
141,21,-1.0
23,6,1.0
-234,66,-1.0
154,209,-1.0
8,36,-1.0
-228,4,-1.0
7,10,1.0
17,9,1.0
-136,121,-1.0
69,147,-1.0
-110,18,1.0
77,247,2.0
-11,20,1.0
16,13,-1.0
-188,197,2.0
-10,13,1.0
-237,76,-1.0
-43,73,-1.0
0,0,-1.0
141,220,-1.0
-104,64,-1.0
-38,29,1.0
173,183,-1.0
-161,215,2.0
-6,46,-1.0
-13,11,1.0
-25,264,2.0
156,130,-1.0
53,170,-1.0
230,65,2.0
76,247,2.0
16,1,1.0
-174,194,-1.0
59,32,-1.0
-191,178,2.0
45,41,1.0
22,25,-1.0
-233,21,2.0
-32,10,1.0
22,15,1.0
-132,120,1.0
16,15,1.0
-172,196,-1.0
40,293,2.0
-10,129,1.0
-37,26,1.0
34,24,1.0
12,19,1.0
93,108,-1.0
200,190,-1.0
-165,194,-1.0
31,19,1.0
1,55,1.0
201,176,-1.0
-15,17,1.0
86,242,2.0
-99,250,-1.0
-26,21,1.0
-188,173,-1.0
36,266,-1.0
-66,248,2.0
-100,243,2.0
1,256,2.0
36,269,-1.0
31,16,1.0
-23,56,1.0
1,37,1.0
-34,14,1.0
83,17,1.0
141,245,-1.0
165,225,-1.0
32,41,1.0
2,74,-1.0
-21,273,2.0
-191,177,-1.0
-5,266,2.0
83,88,-1.0
58,75,-1.0
-2,32,1.0
12,45,-1.0
-25,30,1.0
110,240,-1.0
64,168,-1.0
43,43,1.0
-121,240,-1.0
15,34,1.0
-4,40,1.0
26,104,-1.0
-2,253,-1.0
126,229,2.0
-210,119,2.0
36,17,1.0
44,17,-1.0
-27,164,1.0
-219,116,2.0
180,227,-1.0
-17,50,1.0
-38,11,1.0
-29,11,1.0
39,30,1.0
2,208,-1.0
54,15,1.0
-170,179,-1.0
-17,34,-1.0
4,19,-1.0
-15,24,1.0
161,208,2.0
200,111,1.0
-33,17,1.0
-197,150,-1.0
-18,26,1.0
-17,15,-1.0
-20,15,1.0
-25,253,-1.0
163,124,-1.0
37,10,1.0
227,115,-1.0
-33,27,1.0
27,15,1.0
-4,38,1.0
-38,260,-1.0
-25,41,-1.0
-7,29,1.0
-2,34,1.0
37,31,1.0
1,45,1.0
89,251,-1.0
37,13,1.0
-38,42,1.0
-31,17,1.0
224,7,-1.0
-85,248,-1.0
152,5,-1.0
-11,29,1.0
16,60,-1.0
-158,211,2.0
-42,50,1.0
-2,36,1.0
-74,169,-1.0
-32,37,-1.0
230,-3,-1.0
-9,32,1.0
34,13,1.0
-22,33,-1.0
-83,160,-1.0
25,17,1.0
49,269,-1.0
59,252,2.0
-233,106,2.0
-33,28,-1.0
2,12,1.0
97,239,2.0
-20,162,-1.0
0,0,-1.0
-26,15,1.0
223,-6,-1.0
18,18,1.0
33,33,1.0
21,269,-1.0
82,246,2.0
197,170,-1.0
-208,167,-1.0
