date,game_id,game_url,game_type,season,game_number,away_team,home_team
2007-11-03,20700033,https://www.nba.com/game/sac-vs-dal-0020700033,regular,2008,33,SAC,DAL
2007-11-03,20700034,https://www.nba.com/game/gsw-vs-uta-0020700034,regular,2008,34,GSW,UTA
2007-11-04,20700035,https://www.nba.com/game/bos-vs-tor-0020700035,regular,2008,35,BOS,TOR
2007-11-04,20700036,https://www.nba.com/game/sea-vs-lac-0020700036,regular,2008,36,SEA,LAC
2007-11-04,20700037,https://www.nba.com/game/min-vs-nyk-0020700037,regular,2008,37,MIN,NYK
2007-11-04,20700038,https://www.nba.com/game/cha-vs-mia-0020700038,regular,2008,38,CHA,MIA
2007-11-04,20700039,https://www.nba.com/game/atl-vs-det-0020700039,regular,2008,39,ATL,DET
2007-11-04,20700040,https://www.nba.com/game/noh-vs-den-0020700040,regular,2008,40,NOH,DEN
2007-11-04,20700041,https://www.nba.com/game/cle-vs-phx-0020700041,regular,2008,41,CLE,PHX
2007-11-04,20700042,https://www.nba.com/game/uta-vs-lal-0020700042,regular,2008,42,UTA,LAL
2007-11-05,20700043,https://www.nba.com/game/hou-vs-dal-0020700043,regular,2008,43,HOU,DAL
2007-11-06,20700044,https://www.nba.com/game/phx-vs-cha-0020700044,regular,2008,44,PHX,CHA
2007-11-06,20700045,https://www.nba.com/game/atl-vs-njn-0020700045,regular,2008,45,ATL,NJN
2007-11-06,20700046,https://www.nba.com/game/den-vs-nyk-0020700046,regular,2008,46,DEN,NYK
2007-11-06,20700047,https://www.nba.com/game/tor-vs-mil-0020700047,regular,2008,47,TOR,MIL
2007-11-06,20700048,https://www.nba.com/game/orl-vs-min-0020700048,regular,2008,48,ORL,MIN
2007-11-06,20700049,https://www.nba.com/game/lac-vs-chi-0020700049,regular,2008,49,LAC,CHI
2007-11-06,20700050,https://www.nba.com/game/sas-vs-hou-0020700050,regular,2008,50,SAS,HOU
2007-11-06,20700051,https://www.nba.com/game/sea-vs-sac-0020700051,regular,2008,51,SEA,SAC
2007-11-06,20700052,https://www.nba.com/game/noh-vs-lal-0020700052,regular,2008,52,NOH,LAL
2007-11-06,20700053,https://www.nba.com/game/cle-vs-gsw-0020700053,regular,2008,53,CLE,GSW
2007-11-07,20700054,https://www.nba.com/game/orl-vs-tor-0020700054,regular,2008,54,ORL,TOR
2007-11-07,20700055,https://www.nba.com/game/cha-vs-phi-0020700055,regular,2008,55,CHA,PHI
2007-11-07,20700056,https://www.nba.com/game/phx-vs-atl-0020700056,regular,2008,56,PHX,ATL
2007-11-07,20700057,https://www.nba.com/game/lac-vs-ind-0020700057,regular,2008,57,LAC,IND
2007-11-07,20700058,https://www.nba.com/game/den-vs-bos-0020700058,regular,2008,58,DEN,BOS
2007-11-07,20700059,https://www.nba.com/game/mia-vs-sas-0020700059,regular,2008,59,MIA,SAS
2007-11-07,20700060,https://www.nba.com/game/cle-vs-uta-0020700060,regular,2008,60,CLE,UTA
2007-11-07,20700061,https://www.nba.com/game/mem-vs-sea-0020700061,regular,2008,61,MEM,SEA
2007-11-07,20700062,https://www.nba.com/game/noh-vs-por-0020700062,regular,2008,62,NOH,POR
2007-11-08,20700063,https://www.nba.com/game/was-vs-njn-0020700063,regular,2008,63,WAS,NJN
2007-11-08,20700064,https://www.nba.com/game/det-vs-chi-0020700064,regular,2008,64,DET,CHI
2007-11-08,20700065,https://www.nba.com/game/dal-vs-gsw-0020700065,regular,2008,65,DAL,GSW
2007-11-09,20700066,https://www.nba.com/game/tor-vs-phi-0020700066,regular,2008,66,TOR,PHI
2007-11-09,20700067,https://www.nba.com/game/ind-vs-cha-0020700067,regular,2008,67,IND,CHA
2007-11-09,20700068,https://www.nba.com/game/atl-vs-bos-0020700068,regular,2008,68,ATL,BOS
2007-11-09,20700069,https://www.nba.com/game/orl-vs-nyk-0020700069,regular,2008,69,ORL,NYK
2007-11-09,20700070,https://www.nba.com/game/phx-vs-mia-0020700070,regular,2008,70,PHX,MIA
2007-11-09,20700071,https://www.nba.com/game/den-vs-was-0020700071,regular,2008,71,DEN,WAS
2007-11-09,20700072,https://www.nba.com/game/lac-vs-det-0020700072,regular,2008,72,LAC,DET
2007-11-09,20700073,https://www.nba.com/game/sas-vs-noh-0020700073,regular,2008,73,SAS,NOH
2007-11-09,20700074,https://www.nba.com/game/mil-vs-hou-0020700074,regular,2008,74,MIL,HOU
2007-11-09,20700075,https://www.nba.com/game/mem-vs-por-0020700075,regular,2008,75,MEM,POR
2007-11-09,20700076,https://www.nba.com/game/min-vs-lal-0020700076,regular,2008,76,MIN,LAL
2007-11-09,20700077,https://www.nba.com/game/cle-vs-sac-0020700077,regular,2008,77,CLE,SAC
2007-11-09,20700078,https://www.nba.com/game/uta-vs-sea-0020700078,regular,2008,78,UTA,SEA
2007-11-10,20700079,https://www.nba.com/game/phx-vs-orl-0020700079,regular,2008,79,PHX,ORL
2007-11-10,20700080,https://www.nba.com/game/den-vs-ind-0020700080,regular,2008,80,DEN,IND
2007-11-10,20700081,https://www.nba.com/game/bos-vs-njn-0020700081,regular,2008,81,BOS,NJN
2007-11-10,20700082,https://www.nba.com/game/tor-vs-chi-0020700082,regular,2008,82,TOR,CHI
2007-11-10,20700083,https://www.nba.com/game/mem-vs-uta-0020700083,regular,2008,83,MEM,UTA
2007-11-10,20700084,https://www.nba.com/game/min-vs-sac-0020700084,regular,2008,84,MIN,SAC
2007-11-10,20700085,https://www.nba.com/game/dal-vs-por-0020700085,regular,2008,85,DAL,POR
2007-11-11,20700086,https://www.nba.com/game/was-vs-atl-0020700086,regular,2008,86,WAS,ATL
2007-11-11,20700087,https://www.nba.com/game/mia-vs-nyk-0020700087,regular,2008,87,MIA,NYK
2007-11-11,20700088,https://www.nba.com/game/noh-vs-phi-0020700088,regular,2008,88,NOH,PHI
2007-11-11,20700089,https://www.nba.com/game/hou-vs-cha-0020700089,regular,2008,89,HOU,CHA
2007-11-11,20700090,https://www.nba.com/game/mil-vs-sas-0020700090,regular,2008,90,MIL,SAS
2007-11-11,20700091,https://www.nba.com/game/det-vs-sea-0020700091,regular,2008,91,DET,SEA
2007-11-11,20700092,https://www.nba.com/game/cle-vs-lac-0020700092,regular,2008,92,CLE,LAC
2007-11-12,20700093,https://www.nba.com/game/noh-vs-njn-0020700093,regular,2008,93,NOH,NJN
2007-11-12,20700094,https://www.nba.com/game/cle-vs-den-0020700094,regular,2008,94,CLE,DEN
2007-11-12,20700095,https://www.nba.com/game/sac-vs-uta-0020700095,regular,2008,95,SAC,UTA
2007-11-13,20700096,https://www.nba.com/game/mia-vs-cha-0020700096,regular,2008,96,MIA,CHA
2007-11-13,20700097,https://www.nba.com/game/sea-vs-orl-0020700097,regular,2008,97,SEA,ORL
2007-11-13,20700098,https://www.nba.com/game/bos-vs-ind-0020700098,regular,2008,98,BOS,IND
2007-11-13,20700099,https://www.nba.com/game/hou-vs-mem-0020700099,regular,2008,99,HOU,MEM
2007-11-13,20700100,https://www.nba.com/game/phi-vs-dal-0020700100,regular,2008,100,PHI,DAL
2007-11-13,20700101,https://www.nba.com/game/lal-vs-sas-0020700101,regular,2008,101,LAL,SAS
2007-11-13,20700102,https://www.nba.com/game/nyk-vs-phx-0020700102,regular,2008,102,NYK,PHX
2007-11-13,20700103,https://www.nba.com/game/det-vs-por-0020700103,regular,2008,103,DET,POR
2007-11-14,20700104,https://www.nba.com/game/uta-vs-tor-0020700104,regular,2008,104,UTA,TOR
2007-11-14,20700105,https://www.nba.com/game/ind-vs-was-0020700105,regular,2008,105,IND,WAS
2007-11-14,20700106,https://www.nba.com/game/cha-vs-atl-0020700106,regular,2008,106,CHA,ATL
2007-11-14,20700107,https://www.nba.com/game/orl-vs-cle-0020700107,regular,2008,107,ORL,CLE
2007-11-14,20700108,https://www.nba.com/game/njn-vs-bos-0020700108,regular,2008,108,NJN,BOS
2007-11-14,20700109,https://www.nba.com/game/sea-vs-mia-0020700109,regular,2008,109,SEA,MIA
2007-11-14,20700110,https://www.nba.com/game/mem-vs-mil-0020700110,regular,2008,110,MEM,MIL
2007-11-14,20700111,https://www.nba.com/game/phi-vs-noh-0020700111,regular,2008,111,PHI,NOH
2007-11-14,20700112,https://www.nba.com/game/sac-vs-min-0020700112,regular,2008,112,SAC,MIN
2007-11-14,20700113,https://www.nba.com/game/lal-vs-hou-0020700113,regular,2008,113,LAL,HOU
2007-11-14,20700114,https://www.nba.com/game/por-vs-den-0020700114,regular,2008,114,POR,DEN
2007-11-14,20700115,https://www.nba.com/game/nyk-vs-lac-0020700115,regular,2008,115,NYK,LAC
2007-11-14,20700116,https://www.nba.com/game/det-vs-gsw-0020700116,regular,2008,116,DET,GSW
2007-11-15,20700117,https://www.nba.com/game/sas-vs-dal-0020700117,regular,2008,117,SAS,DAL
2007-11-15,20700118,https://www.nba.com/game/chi-vs-phx-0020700118,regular,2008,118,CHI,PHX
2007-11-16,20700119,https://www.nba.com/game/ind-vs-tor-0020700119,regular,2008,119,IND,TOR
2007-11-16,20700120,https://www.nba.com/game/por-vs-phi-0020700120,regular,2008,120,POR,PHI
2007-11-16,20700121,https://www.nba.com/game/mia-vs-bos-0020700121,regular,2008,121,MIA,BOS
2007-11-16,20700122,https://www.nba.com/game/orl-vs-njn-0020700122,regular,2008,122,ORL,NJN
2007-11-16,20700123,https://www.nba.com/game/sea-vs-atl-0020700123,regular,2008,123,SEA,ATL
2007-11-16,20700124,https://www.nba.com/game/uta-vs-cle-0020700124,regular,2008,124,UTA,CLE
2007-11-16,20700125,https://www.nba.com/game/noh-vs-mem-0020700125,regular,2008,125,NOH,MEM
2007-11-16,20700126,https://www.nba.com/game/hou-vs-sas-0020700126,regular,2008,126,HOU,SAS
2007-11-16,20700127,https://www.nba.com/game/was-vs-min-0020700127,regular,2008,127,WAS,MIN
2007-11-16,20700128,https://www.nba.com/game/nyk-vs-sac-0020700128,regular,2008,128,NYK,SAC
2007-11-16,20700129,https://www.nba.com/game/det-vs-lal-0020700129,regular,2008,129,DET,LAL
2007-11-16,20700130,https://www.nba.com/game/lac-vs-gsw-0020700130,regular,2008,130,LAC,GSW
2007-11-18,20700141,https://www.nba.com/game/gsw-vs-tor-0020700141,regular,2008,141,GSW,TOR
2007-11-18,20700142,https://www.nba.com/game/bos-vs-orl-0020700142,regular,2008,142,BOS,ORL
2007-11-18,20700143,https://www.nba.com/game/det-vs-sac-0020700143,regular,2008,143,DET,SAC
2007-11-18,20700144,https://www.nba.com/game/chi-vs-lal-0020700144,regular,2008,144,CHI,LAL
2007-11-19,20700145,https://www.nba.com/game/por-vs-cha-0020700145,regular,2008,145,POR,CHA
2007-11-19,20700146,https://www.nba.com/game/sea-vs-mem-0020700146,regular,2008,146,SEA,MEM
2007-11-19,20700147,https://www.nba.com/game/orl-vs-noh-0020700147,regular,2008,147,ORL,NOH
2007-11-19,20700148,https://www.nba.com/game/njn-vs-uta-0020700148,regular,2008,148,NJN,UTA
2007-11-20,20700149,https://www.nba.com/game/phi-vs-was-0020700149,regular,2008,149,PHI,WAS
2007-11-20,20700150,https://www.nba.com/game/sas-vs-atl-0020700150,regular,2008,150,SAS,ATL
2007-11-20,20700151,https://www.nba.com/game/mil-vs-cle-0020700151,regular,2008,151,MIL,CLE
2007-11-20,20700152,https://www.nba.com/game/lal-vs-ind-0020700152,regular,2008,152,LAL,IND
2007-11-20,20700153,https://www.nba.com/game/gsw-vs-nyk-0020700153,regular,2008,153,GSW,NYK
2007-11-20,20700154,https://www.nba.com/game/tor-vs-dal-0020700154,regular,2008,154,TOR,DAL
2007-11-20,20700155,https://www.nba.com/game/chi-vs-den-0020700155,regular,2008,155,CHI,DEN
2007-11-20,20700156,https://www.nba.com/game/phx-vs-sac-0020700156,regular,2008,156,PHX,SAC
2007-11-21,20700157,https://www.nba.com/game/was-vs-cha-0020700157,regular,2008,157,WAS,CHA
2007-11-21,20700158,https://www.nba.com/game/gsw-vs-bos-0020700158,regular,2008,158,GSW,BOS
2007-11-21,20700159,https://www.nba.com/game/atl-vs-mia-0020700159,regular,2008,159,ATL,MIA
2007-11-21,20700160,https://www.nba.com/game/dal-vs-hou-0020700160,regular,2008,160,DAL,HOU
2007-11-21,20700161,https://www.nba.com/game/nyk-vs-det-0020700161,regular,2008,161,NYK,DET
2007-11-21,20700162,https://www.nba.com/game/lal-vs-mil-0020700162,regular,2008,162,LAL,MIL
2007-11-21,20700163,https://www.nba.com/game/tor-vs-mem-0020700163,regular,2008,163,TOR,MEM
2007-11-21,20700164,https://www.nba.com/game/ind-vs-noh-0020700164,regular,2008,164,IND,NOH
2007-11-21,20700165,https://www.nba.com/game/cle-vs-min-0020700165,regular,2008,165,CLE,MIN
2007-11-21,20700166,https://www.nba.com/game/orl-vs-sas-0020700166,regular,2008,166,ORL,SAS
2007-11-21,20700167,https://www.nba.com/game/sac-vs-phx-0020700167,regular,2008,167,SAC,PHX
2007-11-21,20700168,https://www.nba.com/game/njn-vs-por-0020700168,regular,2008,168,NJN,POR
2007-11-21,20700169,https://www.nba.com/game/den-vs-lac-0020700169,regular,2008,169,DEN,LAC
2007-11-23,20700170,https://www.nba.com/game/gsw-vs-was-0020700170,regular,2008,170,GSW,WAS
2007-11-23,20700171,https://www.nba.com/game/cha-vs-orl-0020700171,regular,2008,171,CHA,ORL
2007-11-23,20700172,https://www.nba.com/game/lal-vs-bos-0020700172,regular,2008,172,LAL,BOS
2007-11-23,20700173,https://www.nba.com/game/hou-vs-mia-0020700173,regular,2008,173,HOU,MIA
2007-11-23,20700174,https://www.nba.com/game/phi-vs-det-0020700174,regular,2008,174,PHI,DET
2007-11-23,20700175,https://www.nba.com/game/dal-vs-ind-0020700175,regular,2008,175,DAL,IND
2007-11-23,20700176,https://www.nba.com/game/mem-vs-sas-0020700176,regular,2008,176,MEM,SAS
2007-11-23,20700177,https://www.nba.com/game/min-vs-den-0020700177,regular,2008,177,MIN,DEN
2007-11-23,20700178,https://www.nba.com/game/noh-vs-uta-0020700178,regular,2008,178,NOH,UTA
2007-11-23,20700179,https://www.nba.com/game/lac-vs-phx-0020700179,regular,2008,179,LAC,PHX
2007-11-23,20700180,https://www.nba.com/game/sac-vs-por-0020700180,regular,2008,180,SAC,POR
2007-11-23,20700181,https://www.nba.com/game/njn-vs-sea-0020700181,regular,2008,181,NJN,SEA
2007-11-24,20700182,https://www.nba.com/game/chi-vs-nyk-0020700182,regular,2008,182,CHI,NYK
2007-11-24,20700183,https://www.nba.com/game/tor-vs-cle-0020700183,regular,2008,183,TOR,CLE
2007-11-24,20700184,https://www.nba.com/game/gsw-vs-phi-0020700184,regular,2008,184,GSW,PHI
2007-11-24,20700185,https://www.nba.com/game/bos-vs-cha-0020700185,regular,2008,185,BOS,CHA
2007-11-24,20700186,https://www.nba.com/game/mia-vs-orl-0020700186,regular,2008,186,MIA,ORL
2007-11-24,20700187,https://www.nba.com/game/was-vs-mem-0020700187,regular,2008,187,WAS,MEM
2007-11-24,20700188,https://www.nba.com/game/atl-vs-min-0020700188,regular,2008,188,ATL,MIN
2007-11-24,20700189,https://www.nba.com/game/den-vs-hou-0020700189,regular,2008,189,DEN,HOU
2007-11-24,20700190,https://www.nba.com/game/dal-vs-mil-0020700190,regular,2008,190,DAL,MIL
2007-11-24,20700191,https://www.nba.com/game/noh-vs-lac-0020700191,regular,2008,191,NOH,LAC
2007-11-25,20700192,https://www.nba.com/game/chi-vs-tor-0020700192,regular,2008,192,CHI,TOR
2007-11-25,20700193,https://www.nba.com/game/cle-vs-ind-0020700193,regular,2008,193,CLE,IND
2007-11-25,20700194,https://www.nba.com/game/uta-vs-det-0020700194,regular,2008,194,UTA,DET
2007-11-25,20700195,https://www.nba.com/game/sas-vs-sea-0020700195,regular,2008,195,SAS,SEA
2007-11-25,20700196,https://www.nba.com/game/njn-vs-lal-0020700196,regular,2008,196,NJN,LAL
2007-11-26,20700197,https://www.nba.com/game/uta-vs-nyk-0020700197,regular,2008,197,UTA,NYK
2007-11-26,20700198,https://www.nba.com/game/min-vs-noh-0020700198,regular,2008,198,MIN,NOH
2007-11-26,20700199,https://www.nba.com/game/was-vs-dal-0020700199,regular,2008,199,WAS,DAL
2007-11-26,20700200,https://www.nba.com/game/sas-vs-sac-0020700200,regular,2008,200,SAS,SAC
2007-11-26,20700201,https://www.nba.com/game/orl-vs-por-0020700201,regular,2008,201,ORL,POR
2007-11-26,20700202,https://www.nba.com/game/hou-vs-lac-0020700202,regular,2008,202,HOU,LAC
2007-11-26,20700203,https://www.nba.com/game/phx-vs-gsw-0020700203,regular,2008,203,PHX,GSW
2007-11-27,20700204,https://www.nba.com/game/bos-vs-cle-0020700204,regular,2008,204,BOS,CLE
2007-11-27,20700205,https://www.nba.com/game/mem-vs-njn-0020700205,regular,2008,205,MEM,NJN
2007-11-27,20700206,https://www.nba.com/game/cha-vs-mia-0020700206,regular,2008,206,CHA,MIA
2007-11-27,20700207,https://www.nba.com/game/phi-vs-mil-0020700207,regular,2008,207,PHI,MIL
2007-11-27,20700208,https://www.nba.com/game/atl-vs-chi-0020700208,regular,2008,208,ATL,CHI
2007-11-27,20700209,https://www.nba.com/game/ind-vs-den-0020700209,regular,2008,209,IND,DEN
2007-11-27,20700210,https://www.nba.com/game/sea-vs-lal-0020700210,regular,2008,210,SEA,LAL
2007-11-28,20700211,https://www.nba.com/game/mem-vs-tor-0020700211,regular,2008,211,MEM,TOR
2007-11-28,20700212,https://www.nba.com/game/uta-vs-phi-0020700212,regular,2008,212,UTA,PHI
2007-11-28,20700213,https://www.nba.com/game/mil-vs-atl-0020700213,regular,2008,213,MIL,ATL
2007-11-28,20700214,https://www.nba.com/game/cle-vs-det-0020700214,regular,2008,214,CLE,DET
2007-11-28,20700215,https://www.nba.com/game/min-vs-dal-0020700215,regular,2008,215,MIN,DAL
2007-11-28,20700216,https://www.nba.com/game/was-vs-sas-0020700216,regular,2008,216,WAS,SAS
2007-11-28,20700217,https://www.nba.com/game/hou-vs-phx-0020700217,regular,2008,217,HOU,PHX
2007-11-28,20700218,https://www.nba.com/game/gsw-vs-sac-0020700218,regular,2008,218,GSW,SAC
2007-11-28,20700219,https://www.nba.com/game/ind-vs-por-0020700219,regular,2008,219,IND,POR
2007-11-28,20700220,https://www.nba.com/game/orl-vs-sea-0020700220,regular,2008,220,ORL,SEA
2007-11-29,20700221,https://www.nba.com/game/nyk-vs-bos-0020700221,regular,2008,221,NYK,BOS
2007-11-29,20700222,https://www.nba.com/game/den-vs-lal-0020700222,regular,2008,222,DEN,LAL
2007-11-29,20700223,https://www.nba.com/game/hou-vs-gsw-0020700223,regular,2008,223,HOU,GSW
2007-11-30,20700224,https://www.nba.com/game/cle-vs-tor-0020700224,regular,2008,224,CLE,TOR
2007-11-30,20700225,https://www.nba.com/game/was-vs-phi-0020700225,regular,2008,225,WAS,PHI
2007-11-30,20700226,https://www.nba.com/game/mil-vs-nyk-0020700226,regular,2008,226,MIL,NYK
2007-11-30,20700227,https://www.nba.com/game/noh-vs-atl-0020700227,regular,2008,227,NOH,ATL
2007-11-30,20700228,https://www.nba.com/game/bos-vs-mia-0020700228,regular,2008,228,BOS,MIA
2007-11-30,20700229,https://www.nba.com/game/sas-vs-min-0020700229,regular,2008,229,SAS,MIN
2007-11-30,20700230,https://www.nba.com/game/por-vs-dal-0020700230,regular,2008,230,POR,DAL
2007-11-30,20700231,https://www.nba.com/game/lal-vs-uta-0020700231,regular,2008,231,LAL,UTA
2007-11-30,20700232,https://www.nba.com/game/orl-vs-phx-0020700232,regular,2008,232,ORL,PHX
2007-11-30,20700233,https://www.nba.com/game/lac-vs-den-0020700233,regular,2008,233,LAC,DEN
2007-11-30,20700234,https://www.nba.com/game/ind-vs-sea-0020700234,regular,2008,234,IND,SEA
2007-12-01,20700235,https://www.nba.com/game/tor-vs-was-0020700235,regular,2008,235,TOR,WAS
2007-12-01,20700236,https://www.nba.com/game/phi-vs-njn-0020700236,regular,2008,236,PHI,NJN
2007-12-01,20700237,https://www.nba.com/game/min-vs-mem-0020700237,regular,2008,237,MIN,MEM
2007-12-01,20700238,https://www.nba.com/game/dal-vs-noh-0020700238,regular,2008,238,DAL,NOH
2007-12-01,20700239,https://www.nba.com/game/cha-vs-chi-0020700239,regular,2008,239,CHA,CHI
2007-12-01,20700240,https://www.nba.com/game/det-vs-mil-0020700240,regular,2008,240,DET,MIL
2007-12-01,20700241,https://www.nba.com/game/hou-vs-sac-0020700241,regular,2008,241,HOU,SAC
2007-12-02,20700242,https://www.nba.com/game/cle-vs-bos-0020700242,regular,2008,242,CLE,BOS
2007-12-02,20700243,https://www.nba.com/game/por-vs-sas-0020700243,regular,2008,243,POR,SAS
2007-12-02,20700244,https://www.nba.com/game/ind-vs-lac-0020700244,regular,2008,244,IND,LAC
2007-12-02,20700245,https://www.nba.com/game/phx-vs-nyk-0020700245,regular,2008,245,PHX,NYK
2007-12-02,20700246,https://www.nba.com/game/njn-vs-det-0020700246,regular,2008,246,NJN,DET
2007-12-02,20700247,https://www.nba.com/game/mia-vs-den-0020700247,regular,2008,247,MIA,DEN
2007-12-02,20700248,https://www.nba.com/game/gsw-vs-sea-0020700248,regular,2008,248,GSW,SEA
2007-12-02,20700249,https://www.nba.com/game/orl-vs-lal-0020700249,regular,2008,249,ORL,LAL
2007-12-03,20700250,https://www.nba.com/game/cha-vs-tor-0020700250,regular,2008,250,CHA,TOR
2007-12-03,20700251,https://www.nba.com/game/atl-vs-phi-0020700251,regular,2008,251,ATL,PHI
2007-12-03,20700252,https://www.nba.com/game/por-vs-mem-0020700252,regular,2008,252,POR,MEM
2007-12-03,20700253,https://www.nba.com/game/dal-vs-chi-0020700253,regular,2008,253,DAL,CHI
2007-12-03,20700254,https://www.nba.com/game/mia-vs-uta-0020700254,regular,2008,254,MIA,UTA
2007-12-03,20700255,https://www.nba.com/game/orl-vs-gsw-0020700255,regular,2008,255,ORL,GSW
2007-12-04,20700256,https://www.nba.com/game/det-vs-atl-0020700256,regular,2008,256,DET,ATL
2007-12-04,20700257,https://www.nba.com/game/njn-vs-cle-0020700257,regular,2008,257,NJN,CLE
2007-12-04,20700258,https://www.nba.com/game/phx-vs-ind-0020700258,regular,2008,258,PHX,IND
2007-12-04,20700259,https://www.nba.com/game/lal-vs-min-0020700259,regular,2008,259,LAL,MIN
2007-12-04,20700260,https://www.nba.com/game/uta-vs-sac-0020700260,regular,2008,260,UTA,SAC
2007-12-04,20700261,https://www.nba.com/game/mil-vs-lac-0020700261,regular,2008,261,MIL,LAC
2007-12-05,20700262,https://www.nba.com/game/phx-vs-tor-0020700262,regular,2008,262,PHX,TOR
2007-12-05,20700263,https://www.nba.com/game/bos-vs-phi-0020700263,regular,2008,263,BOS,PHI
2007-12-05,20700264,https://www.nba.com/game/cle-vs-was-0020700264,regular,2008,264,CLE,WAS
2007-12-05,20700265,https://www.nba.com/game/chi-vs-cha-0020700265,regular,2008,265,CHI,CHA
2007-12-05,20700266,https://www.nba.com/game/nyk-vs-njn-0020700266,regular,2008,266,NYK,NJN
2007-12-05,20700267,https://www.nba.com/game/det-vs-noh-0020700267,regular,2008,267,DET,NOH
2007-12-05,20700268,https://www.nba.com/game/mem-vs-hou-0020700268,regular,2008,268,MEM,HOU
2007-12-05,20700269,https://www.nba.com/game/dal-vs-sas-0020700269,regular,2008,269,DAL,SAS
2007-12-05,20700270,https://www.nba.com/game/lal-vs-den-0020700270,regular,2008,270,LAL,DEN
2007-12-05,20700271,https://www.nba.com/game/mil-vs-gsw-0020700271,regular,2008,271,MIL,GSW
2007-12-05,20700272,https://www.nba.com/game/lac-vs-sea-0020700272,regular,2008,272,LAC,SEA
2007-12-06,20700273,https://www.nba.com/game/min-vs-atl-0020700273,regular,2008,273,MIN,ATL
2007-12-06,20700274,https://www.nba.com/game/den-vs-dal-0020700274,regular,2008,274,DEN,DAL
2007-12-06,20700275,https://www.nba.com/game/mia-vs-por-0020700275,regular,2008,275,MIA,POR
2007-12-07,20700276,https://www.nba.com/game/nyk-vs-phi-0020700276,regular,2008,276,NYK,PHI
2007-12-07,20700277,https://www.nba.com/game/phx-vs-was-0020700277,regular,2008,277,PHX,WAS
2007-12-07,20700278,https://www.nba.com/game/ind-vs-orl-0020700278,regular,2008,278,IND,ORL
2007-12-07,20700279,https://www.nba.com/game/chi-vs-det-0020700279,regular,2008,279,CHI,DET
2007-12-07,20700280,https://www.nba.com/game/tor-vs-bos-0020700280,regular,2008,280,TOR,BOS
