game_id,period,clock,home,scoreHome,away,scoreAway,playerNameI,teamTricode,description,actionType,subType,xLegacy,yLegacy,shotDistance,isFieldGoal,shotVal,scoreVal,location
S2324-G0499,5,01:33,ORL,113.0,ATL,110.0,D. Vaughn,,Instant Replay1st OT (8:35 PM EST),Instant Replay,Overturn Ruling,0,0,0,0,,,
S2324-G0015,4,00:15.600000,PHX,116.0,LAL,120.0,D. Vaughn,,Instant Replay4th Period (12:41 AM EST),Instant Replay,Coach Challenge Overturn Ruling,0,0,0,0,,,
